gene_id	gene_symbol	SC1007_mRNA	SC1014_mRNA	SC1015_mRNA	SC1034_mRNA	SC1041_mRNA	SC1055_mRNA	iso_GS_1_mRNA	iso_GS_2_mRNA	iso_MC_1_mRNA	iso_MC_2_mRNA
ENSG00000163293.12	NIPAL1	167.86284760188116	419.7434480648297	271.6828467618415	259.5115754911058	205.44983519069945	143.97214047303123	69.11089605001033	79.27006807735054	42.372470348374414	83.44884969372079
ENSG00000198515.16	CNGA1	19.5714530836274	21.68887117660214	19.065462930655546	2.4028849582509797	8.088576188610215	16.937898879180146	11.51848267500172	6.605839006445879	12.711741104512324	7.256421712497461
ENSG00000200269.1	RNU6-838P	284.5388179081214	208.59590808085002	497.60858249010977	814.5780008470822	511.19801512016556	820.2782457202956	0	0	0	0
ENSG00000135605.13	TEC	508.8577801743124	48.48100615946361	57.19638879196664	115.33847799604703	413.32624323798194	105.25694303490519	30.236017021879515	14.532845814180934	18.361403817628915	30.23509046873942
ENSG00000109171.15	SLAIN2	4250.016311929242	4547.645959352843	4249.691687243121	5324.793067484171	3818.616818642882	6078.285997785789	2156.835880894072	2363.5691965063356	2570.596534468048	2297.866875624196
ENSG00000145248.7	SLC10A4	341.7476807679554	532.0152518025349	891.3103920081468	485.3827615666979	503.10943893155536	654.5288066883185	123.8236887562685	157.21896835341192	245.76032802057162	186.24815728743482
ENSG00000075539.15	FRYL	2810.0090138915803	2424.6882159489633	2505.2018290881388	2172.2080022588857	2331.936515176325	2359.207343885806	3294.286045050492	3618.6786077310526	4293.743661968608	3717.706724036199
ENSG00000109180.15	OCIAD1	6650.530307455695	7066.744555717604	5332.609981704356	7917.5059374369785	6177.245635241621	5925.844907873167	5250.988289466409	5403.576307272729	5221.700762598007	5248.811705373163
ENSG00000248256.1	OCIAD1-AS1	10.53847473733783	5.103263806259328	24.78510180985221	28.834619499011758	13.750579520637364	1.8147748799121584	25.916586018753872	33.029195032229396	28.248313565582944	26.606879612490687
ENSG00000145247.12	OCIAD2	1744.8703172249352	847.1417918390484	893.2169383012123	1261.5146030817643	1616.9063801031818	1120.9259508257433	918.5989933313872	799.3065197799514	193.50094792424318	250.34654908116238
ENSG00000109184.15	DCUN1D4	4890.605026320278	8061.880997938173	7297.305936708411	11747.70456088904	5492.952089685196	7050.400408458735	2204.3496219284543	2108.5838108575244	2874.2659052980644	3015.0432215426945
ENSG00000272576.1	ENSG00000272576	9.03297834628957	40.188202474292204	5.719638879196664	31.237504457262737	9.706291426332257	6.654174559677914	2.87962066875043	3.963503403867527	7.062078391395736	4.837614474998307
ENSG00000188993.4	LRRC66	9.7857265418137	54.22217794150536	36.22437956824554	26.43173454076078	39.63402332419005	15.123123999267987	21.597155015628225	30.386859429651043	40.96005467009527	31.444494087488994
ENSG00000163069.13	SGCB	2959.805904800882	4169.3665297138705	4138.158729098786	4093.314526380544	3679.4933081987865	2651.3860995516634	1624.1060571752425	1595.9707039573243	2653.9290594865174	2345.033616755429
ENSG00000163071.11	SPATA18	167.11009940635702	100.78946017362172	37.17765271477831	16.82019470775686	204.64097757183842	220.7976103893126	1043.862492422031	1171.875839743499	772.5913760186935	850.2107439809524
ENSG00000109189.13	USP46	2049.7333364122082	4240.8122230015015	2833.127791495414	2096.51712607398	3038.8780740608577	2014.4001167024958	2585.899360537886	2633.0874279693276	3204.771174015385	3024.7184504926913
ENSG00000248866.1	USP46-DT	102.37375459128178	143.5292945510436	79.12167116222052	117.74136295429801	121.32864282915322	81.05994463607641	122.38387842189327	136.0802835327851	118.64291697544836	105.21811483121317
ENSG00000226950.8	DANCR	377.1268459575895	398.05457688822753	359.38397624285705	509.4116111492077	397.95794847962253	383.52242462143613	876.844493634506	957.8466559346524	1556.4820774636203	1298.8994865370453
ENSG00000226887.8	ERVMER34-1	27.098935038868706	61.877073650894346	37.17765271477831	16.82019470775686	57.42889093913252	57.46787119721835	14.398103343752151	11.890510211602582	32.485560600420385	26.606879612490687
ENSG00000128045.7	RASL11B	20.32420127915153	42.73983437742187	15.252370344524437	55.26635403977254	32.35430475444086	30.246247998535974	67.6710857156351	91.16057828895313	148.30364621931045	118.52155463745852
ENSG00000184178.17	SCFD2	405.7312773875065	541.5838714392711	673.0108414521408	704.045292767537	916.4356821695374	362.35005102246095	473.69760000944575	480.90507966926	468.92200518867685	517.6247488248189
ENSG00000248115.1	ENSG00000248115	7.527481955241308	8.930711660953824	0.9532731465327773	12.0144247912549	5.66200333202715	3.6295497598243167	17.27772401250258	21.138684820626814	22.598650852466356	22.97866875624196
ENSG00000145216.17	FIP1L1	1677.8757278232874	2183.55900110321	1372.7133310071993	1987.1858604735603	1945.3025733607567	1471.7824276087604	1291.5098699345679	1416.2918829819964	1495.7482032976168	1427.0962701245005
ENSG00000072201.14	LNX1	771.5669004122341	270.47298173174437	330.7857818468737	346.01543398814107	368.83907420062576	704.7375783658881	77.74975805626161	47.562040846410326	111.58083858405263	108.8463256874619
ENSG00000272650.1	ENSG00000272650	3.763740977620654	26.154227007079054	17.158916637589993	9.611539833003919	6.470860950888172	15.123123999267987	14.398103343752151	11.890510211602582	19.77381949590806	7.256421712497461
ENSG00000109220.11	CHIC2	1100.5178618562793	1178.8539392459047	590.0760777037891	1201.4424791254899	941.510268354229	978.1636602726534	763.099477218864	817.8028689979998	966.0923239429367	910.6809249184313
ENSG00000134853.12	PDGFRA	405.7312773875065	1035.324644694861	616.767725806707	312.37504457262736	2182.2978556870357	210.51388606981038	1736.4112632565093	2383.3867135256733	1357.3314668262606	1509.3357161994718
ENSG00000248184.1	LINC02283	6.021985564193046	8.292803685171407	28.59819439598332	102.12261072566665	0	82.87471951598856	5.75924133750086	0	11.299325426233178	15.722247043744497
ENSG00000157404.17	KIT	862.6494320706539	1203.0944423256365	2466.117630080295	1343.2126916622976	600.9812108137389	1437.3017048904294	352.7535319219277	352.75180294420994	1310.7217494430486	1156.1898595245952
ENSG00000128052.10	KDR	215.2859839199014	227.73314735432248	154.43024973830993	80.49664610140782	574.2889093913252	45.974296957774676	583.123185421962	574.7079935607915	230.223755559501	268.48760336240605
ENSG00000239545.3	RN7SL822P	9.03297834628957	10.206527612518656	22.878555516786655	15.618752228631369	5.66200333202715	15.728048959238706	0	0	0	0
ENSG00000128039.13	SRD5A3	189.69254527208096	306.19582837555964	135.36478680765438	221.06541615909015	178.75753376828575	124.0096167939975	106.54596474376591	100.40875289797737	107.34359154921519	128.19678358745512
ENSG00000249700.9	SRD5A3-AS1	3.010992782096523	17.223515346125232	14.29909719799166	4.805769916501959	9.706291426332257	10.88864927947295	14.398103343752151	10.569342410313407	18.361403817628915	10.88463256874619
ENSG00000134851.13	TMEM165	4294.428455465166	5280.602223526839	2350.7715793498287	3334.0028795732346	3939.9454614720357	3360.9630775973174	2067.567640162809	2182.5692077297185	2067.7765530006714	2103.1528930055138
ENSG00000134852.15	CLOCK	2457.722858386287	2969.4616272671465	1992.3408762535046	2112.135878302611	2365.9085351684876	2188.013580214092	1770.9667112815146	1828.4962369842194	1683.5994885087434	1802.0113919368694
ENSG00000272969.1	ENSG00000272969	6.021985564193046	5.741171782041744	5.719638879196664	20.424522145133327	0	6.654174559677914	18.717534346877795	10.569342410313407	19.77381949590806	12.094036187495767
ENSG00000109255.11	NMU	81.29680511660612	184.35540500111821	306.00068003702154	593.512584687992	71.98832807863091	309.7215795050084	179.97629179690188	178.35765317403875	497.1703187542598	520.043556062318
ENSG00000090989.18	EXOC1	2001.5574518986637	4211.46845611551	2378.4165005992795	3085.3042863942583	2887.6216993338467	1685.3209384784245	1962.4614857534182	1812.6422233687492	2293.763061525335	2349.8712312304274
ENSG00000202358.1	RNU6-652P	10.53847473733783	9.568619636736239	39.08419900784387	21.625964624258817	9.706291426332257	35.69057263827245	7.1990516718760755	1.3211678012891759	0	3.6282108562487303
ENSG00000286599.1	ENSG00000286599	5.269237368668915	33.17121474068563	6.672912025729441	36.043274373764696	2.426572856583064	36.295497598243166	15.837913678127364	11.890510211602582	43.78488602665356	21.76926513749238
ENSG00000174799.12	CEP135	519.3962549116502	1192.2500067373355	381.3092586131109	741.2900096204273	596.1280651005728	412.55882270003065	617.6786334469673	585.2773359711049	658.1857060780826	602.2830021372891
ENSG00000109265.15	CRACD	4382.49999434149	6287.221009311492	6298.27567914206	1804.5666036464859	3844.500262446435	5525.989509332522	4361.185502822526	4968.91210064859	5836.101582649436	4821.892227954562
ENSG00000157426.14	AASDH	947.7099781648807	787.8163500912837	887.4972994220157	1476.5728068452272	810.4753340987435	966.065161073239	800.5345459126196	816.4817011967107	768.3541289838561	821.1850571309626
ENSG00000269921.1	ENSG00000269921	9.03297834628957	42.10192640163945	13.345824051458882	48.0576991650196	11.3240066640543	5.444324639736475	21.597155015628225	27.74452382707269	22.598650852466356	36.2821085624873
ENSG00000128059.8	PPAT	1202.138868252037	1555.2196449575301	1346.0216829042815	1678.4151433383095	1528.7408996473305	861.4131429983045	1520.439713100227	1555.0145021173598	1588.9676380640406	1650.8359395931723
ENSG00000290817.1	ENSG00000290817	3.010992782096523	8.930711660953824	18.11218978412277	32.43894693638823	7.2797185697491935	7.864024479619353	40.31468936250602	47.562040846410326	24.011066530745502	32.653897706238574
ENSG00000128050.9	PAICS	2576.6570732790997	2943.3074002600674	2969.4458514496014	5044.856969847932	3706.9944672400616	1966.611044864809	4600.194018328812	5190.868291265172	6272.538027237692	5624.936230804281
ENSG00000289393.1	ENSG00000289393	78.2858123345096	68.89406138450093	53.38329620583553	94.91395585091371	49.34031475052231	52.628471517452596	43.19431003125645	63.416054461880435	50.846964418049296	65.30779541247715
ENSG00000174780.17	SRP72	4422.395648704269	4534.887799837195	5093.338421924629	8533.845929228355	4763.362517472556	4276.214542033016	3580.8083015911598	3724.3720318341866	4117.191702183714	3767.2922724049313
ENSG00000196503.5	ARL9	18.06595669257914	39.55029449850979	20.018736077188322	27.63317701988627	28.31001666013575	35.085647678301726	41.75449969688123	46.240873045121155	39.54763899181612	31.444494087488994
ENSG00000249693.3	SPMAP2L	1.5054963910482615	2.551631903129664	7.626185172262218	2.4028849582509797	12.941721901776344	10.28372431950223	18.717534346877795	14.532845814180934	33.89797627869953	14.512843424994921
ENSG00000171476.23	HOPX	1153.2102355429683	656.407307080106	33.364560128647206	164.5976196401921	1155.0486797335386	557.1358881330326	149.74027477502236	109.6569275070016	38.135223313536976	62.88898817497799
ENSG00000240545.3	RN7SL492P	21.829697670199792	14.671883442995567	19.065462930655546	18.021637186882348	13.750579520637364	36.90042255821389	2.87962066875043	0	1.4124156782791473	0
ENSG00000128040.13	SPINK2	118.18146669728853	112.27180373770521	9.532731465327773	2.4028849582509797	132.65264949320752	15.728048959238706	0	3.963503403867527	2.8248313565582945	3.6282108562487303
ENSG00000084093.19	REST	1136.6497752414375	2286.900093179961	812.1887208459262	925.1107089266272	1431.677985384008	687.799679486708	1906.3088827127847	2197.1020535438993	1840.377628797729	1776.6139159431282
ENSG00000269949.1	ENSG00000269949	15.807712106006747	15.309791418777984	7.626185172262218	0	18.603725233803495	7.259099519648633	14.398103343752151	15.854013615470109	8.474494069674883	7.256421712497461
ENSG00000084092.7	NOA1	890.5011153050467	652.5798592254115	834.1140032161801	855.4270451373488	1018.351742146026	848.1047938789487	794.7753045751186	828.3722114083132	812.1390150105096	755.8772617184854
ENSG00000047315.17	POLR2B	10406.743803121108	11726.662318808152	8446.95335142694	13104.133119821718	10823.323797979328	9304.350809309635	8759.806074338809	8966.765867349635	9062.058991839009	9143.0913577468
ENSG00000163453.11	IGFBP7	994.3803662873768	8162.032550136012	533.8329620583553	1214.6583463958702	3569.4886720336876	851.1294186788023	1766.6472802783887	2347.7151828908654	1177.9546756848088	1197.309582562081
ENSG00000245067.8	IGFBP7-AS1	57.20886285983394	58.68753377198227	8.579458318794996	28.834619499011758	30.736589516718816	85.29441935587144	253.40661885003783	245.7372110397867	156.77814028898533	222.5302658499221
ENSG00000248505.2	LINC02380	5.269237368668915	7.654895709388992	5.719638879196664	12.0144247912549	10.51514904519328	0	14.398103343752151	3.963503403867527	8.474494069674883	12.094036187495767
ENSG00000251459.2	ENSG00000251459	9.03297834628957	3.18953987891208	5.719638879196664	31.237504457262737	21.03029809038656	31.45609791847741	27.356396353129085	13.211678012891758	15.53657246107062	7.256421712497461
ENSG00000249111.1	ENSG00000249111	73.01657496584069	160.1149019213864	116.29932387699883	104.52549568391763	124.5640733045973	70.77622031657418	4.319431003125645	2.6423356025783518	4.237247034837441	0
ENSG00000150471.17	ADGRL3	11170.030473382576	13645.489509961659	17488.74914629033	12539.455154632738	8133.872215266431	18112.05822648331	21447.414740853204	22294.706646754843	19841.615448465458	20517.53239208657
ENSG00000241261.1	RPL17P19	19.5714530836274	3.827447854694496	20.018736077188322	28.834619499011758	9.706291426332257	22.38222351891662	12.958293009376936	26.423356025783516	24.011066530745502	18.14105428124365
ENSG00000205682.2	ENSG00000205682	5.269237368668915	7.016987733606576	7.626185172262218	0	1.617715237722043	8.468949439590073	18.717534346877795	21.138684820626814	33.89797627869953	39.91031941873603
ENSG00000289308.2	ENSG00000289308	5.269237368668915	3.18953987891208	5.719638879196664	10.812982312129408	4.853145713166128	8.468949439590073	21.597155015628225	13.211678012891758	21.186235174187207	18.14105428124365
ENSG00000180673.9	EXOC5P1	10.53847473733783	66.98033745715368	45.75711103357331	21.625964624258817	28.31001666013575	44.15952207786252	7.1990516718760755	2.6423356025783518	8.474494069674883	8.465825331247038
ENSG00000250125.5	LINC02232	24.840690452296315	311.9370001576014	62.9160276711633	195.83512409745487	8.897433807471236	97.39291855528583	21.597155015628225	18.49634921804846	43.78488602665356	31.444494087488994
ENSG00000145242.14	EPHA5	2022.6344013733394	3674.349940506716	6052.331207336603	3327.995667177607	2412.013419443566	3664.6354075026184	931.5572863407641	807.2335265876865	940.668841733912	1101.7666966808645
ENSG00000243199.1	RPL6P10	12.796719323910223	8.930711660953824	3.813092586131109	19.223079666007838	22.6480133281086	11.493574239443669	10.078672340626506	10.569342410313407	9.88690974795403	10.88463256874619
ENSG00000250846.6	EPHA5-AS1	79.79130872555787	107.80644790722829	133.45824051458882	275.1303277197372	59.04660617685457	183.292262871128	31.67582735625473	22.45985262191599	40.96005467009527	43.53853027498476
ENSG00000248479.1	ENSG00000248479	48.9286327090685	59.9633497235471	37.17765271477831	106.9283806421686	31.54544713557984	47.18414687771612	5.75924133750086	11.890510211602582	12.711741104512324	18.14105428124365
ENSG00000222765.1	RNU2-40P	12.796719323910223	7.654895709388992	14.29909719799166	34.841831894639206	10.51514904519328	18.752673759092303	0	0	0	0
ENSG00000249413.2	ENSG00000249413	45.164891731447845	33.809122716468046	59.10293508503219	97.31684080916469	55.811175701410484	109.49141775470022	43.19431003125645	35.671530634807745	83.33252501846968	61.67958455622841
ENSG00000145241.11	CENPC	688.7645989045797	988.1194544869624	507.1413139554375	1072.8881338590625	833.9322050457131	610.3692846104559	861.0065799563786	957.8466559346524	960.4426612298201	1072.7410098308744
ENSG00000279464.1	ENSG00000279464	16.560460301530878	8.930711660953824	3.813092586131109	10.812982312129408	8.897433807471236	4.839399679765756	11.51848267500172	15.854013615470109	11.299325426233178	15.722247043744497
ENSG00000033178.13	UBA6	5193.9625491165025	5959.33630975933	4863.59959361023	7857.433813480704	6371.371463768266	4128.612851800161	3743.506869375559	4009.7442769126487	4344.590626386656	4382.878714348466
ENSG00000248049.8	UBA6-DT	972.5506686171769	940.2763563032811	812.1887208459262	1481.3785767617292	1001.3657321499446	941.2632377144395	529.8502030500791	520.5401137079352	492.93307171942234	564.7914899560523
ENSG00000270292.1	ENSG00000270292	9.03297834628957	4.465355830476912	13.345824051458882	19.223079666007838	9.706291426332257	14.518199039297267	5.75924133750086	7.927006807735054	5.649662713116589	6.047018093747884
ENSG00000109163.7	GNRHR	158.07712106006747	176.0626013159468	130.59842107499048	130.9572302246784	107.57806330851585	51.418621597511155	119.50425775314285	141.36495473794182	131.3546580799607	122.14976549370725
ENSG00000153802.12	TMPRSS11D	10.53847473733783	2.551631903129664	1.9065462930655546	9.611539833003919	9.706291426332257	6.049249599707195	5.75924133750086	3.963503403867527	18.361403817628915	14.512843424994921
ENSG00000207428.1	RNU6-95P	43.659395340399584	51.67054603837569	121.06568960966271	200.64089401395682	83.31233474268521	248.6241585479657	0	0	0	0
ENSG00000083896.13	YTHDC1	3511.57033212007	4444.3048672760915	2118.172931595831	3472.168764672666	3718.3184739041158	2129.3358590969324	3868.770368466203	3797.0362609050912	4101.655129722643	3828.97185696116
ENSG00000156096.15	UGT2B4	32.36817240753762	24.240503079731806	25.738374956384988	52.86346908152156	14.559437139498387	19.357598719063024	11.51848267500172	6.605839006445879	15.53657246107062	4.837614474998307
ENSG00000173597.9	SULT1B1	33.120920603061755	0	0	3.6043274373764698	0	0.6049249599707195	33.115637690629946	22.45985262191599	16.948988139349765	15.722247043744497
ENSG00000109193.12	SULT1E1	31.615424212013494	7.654895709388992	5.719638879196664	9.611539833003919	54.19346046368844	0.6049249599707195	315.3184632281721	469.0145694576574	5.649662713116589	2.4188072374991534
ENSG00000126550.10	HTN1	14.302215714958486	6.37907975782416	19.065462930655546	54.06491156064705	71.17947045976989	10.28372431950223	8.63886200625129	3.963503403867527	2.8248313565582945	6.047018093747884
ENSG00000187689.10	AMTN	881.4681369587571	185.63122095268304	9.532731465327773	38.446159332015675	860.6245064681268	338.7579775836029	119.50425775314285	149.29196154567686	127.11741104512325	78.61123521872248
ENSG00000178522.15	AMBN	323.6817240753762	7.654895709388992	9.532731465327773	27.63317701988627	21.839155709247578	36.295497598243166	31.67582735625473	21.138684820626814	2.8248313565582945	10.88463256874619
ENSG00000132464.13	ENAM	76.02756774793721	12.75815951564832	1.9065462930655546	16.82019470775686	38.01630808646801	6.654174559677914	14.398103343752151	7.927006807735054	16.948988139349765	19.350457899993227
ENSG00000132467.4	UTP3	724.896512289738	889.2437182406878	605.3284480483136	898.6789743858665	998.1303016745005	488.1744426963706	634.9563574594698	743.8174721258059	690.671266678503	686.9412554497595
ENSG00000018189.13	RUFY3	25104.905068925287	43040.92694199117	29601.0377461358	44810.200143943395	32330.039025875027	26904.037594697747	17837.81023257454	17442.057312619698	20245.566332453294	19803.98425702432
ENSG00000132463.15	GRSF1	6767.206277761936	8087.397316969469	7473.661468816974	6525.0341041305355	8473.59241518806	5363.264695100399	6700.877296182251	7003.510514633921	6094.57365177452	6398.9545468040105
ENSG00000289019.1	ENSG00000289019	87.31879068079917	159.476993945604	90.56094892061384	216.2596462425882	132.65264949320752	125.82439167390964	125.2634990906437	103.05108850055571	100.28151315781945	102.79930759371402
ENSG00000173542.9	MOB1B	1319.5675867538012	2300.934068647174	2282.1359127994688	1728.87572746158	1392.852819678679	1484.4858517681455	2459.1960511128673	2426.985250968216	2903.9266345419264	2961.8294623177135
ENSG00000156136.10	DCK	3343.7074845181887	5121.1252295812355	4714.888982751117	6335.206192428708	3220.8710383045873	4253.832318514099	1792.5638662971428	1516.7006358799738	1628.5152770558568	1817.7336389806137
ENSG00000080493.19	SLC4A4	204.74750918256356	210.50963200819726	469.0103880941264	523.8289208987136	678.631542224397	266.7719073470873	285.08244620629256	237.81020423205163	138.41673647135642	159.64127767494412
ENSG00000056291.19	NPFFR2	230.340947830384	41.464018425857034	37.17765271477831	147.77742493243525	111.62235140282097	136.10811599341187	103.66634407501549	85.87590708379642	11.299325426233178	20.559861518742803
ENSG00000156140.11	ADAMTS3	399.70929182331344	1860.139657381525	210.67336538374377	175.4106019523215	757.090731253916	362.35005102246095	1536.2776267783545	1532.554649495444	867.2232264633964	1011.0614252746461
ENSG00000163626.17	COX18	1544.6392972155163	1392.553111133014	1707.3122054402043	2089.308471199227	1466.458862995032	1284.8606149778082	1665.8605568721239	1654.1020872140482	1464.6750583754756	1598.8315839869404
ENSG00000132466.20	ANKRD17	8929.09909530724	9949.450698278342	9475.535076535807	6392.875431426732	8936.258973176566	10053.852834713358	6767.108571563511	7117.13094554479	7649.643313559861	6957.699018666315
ENSG00000250220.1	ANKRD17-DT	10.53847473733783	3.827447854694496	17.158916637589993	33.64038941551372	28.31001666013575	13.913274079326548	33.115637690629946	35.671530634807745	22.598650852466356	30.23509046873942
ENSG00000081051.8	AFP	4099.4666728244165	8.292803685171407	39.08419900784387	16.82019470775686	10.51514904519328	3.6295497598243167	51.833172037507744	58.13138325672374	57.90904280944503	79.82063883747206
ENSG00000169435.14	RASSF6	1791.5407053474312	175.4246933401644	14.29909719799166	260.7130179702313	1972.8037324020313	520.2354655748187	71.99051671876074	71.34306126961549	38.135223313536976	94.33348226246699
ENSG00000169429.12	CXCL8	358.3081410694862	142.25347859947877	24.78510180985221	94.91395585091371	282.2913089824965	13.913274079326548	7.1990516718760755	6.605839006445879	7.062078391395736	4.837614474998307
ENSG00000124875.10	CXCL6	282.28057332154907	254.52528233718397	75.3085785760894	144.17309749505878	841.2119236154623	17.542823839150863	2.87962066875043	1.3211678012891759	11.299325426233178	9.675228949996614
ENSG00000163739.5	CXCL1	462.9401402473404	61.239165675111934	132.50496736805604	355.626973821145	3880.08999767632	70.77622031657418	2.87962066875043	6.605839006445879	12.711741104512324	7.256421712497461
ENSG00000244194.3	RN7SL218P	77.53306413898547	35.084938668032876	171.5891663758999	96.1153983300392	88.16548045585134	137.3179659133533	4.319431003125645	0	0	0
ENSG00000163734.4	CXCL3	32.36817240753762	7.654895709388992	0	18.021637186882348	70.37061284090886	9.073874399560792	5.75924133750086	2.6423356025783518	2.8248313565582945	12.094036187495767
ENSG00000081041.9	CXCL2	99.36276180918526	8.930711660953824	0	31.237504457262737	191.6992556700621	22.987148478887338	7.1990516718760755	0	11.299325426233178	2.4188072374991534
ENSG00000163738.19	MTHFD2L	1164.5014584758303	1047.444896234727	661.5715636937474	1211.0540189584938	973.8645731086698	1392.5372578525962	931.5572863407641	1022.5838781978221	874.2853048547921	1005.0144071808983
ENSG00000269559.2	ENSG00000269559	31.615424212013494	57.41171782041744	15.252370344524437	54.06491156064705	41.25173856191209	15.728048959238706	24.476775684378655	50.20437644898868	42.372470348374414	53.213759224981374
ENSG00000109321.11	AREG	292.06629986336276	45.29146628055153	12.392550904926106	18.021637186882348	105.96034807079381	53.83832143739403	5.75924133750086	5.2846712051567035	4.237247034837441	3.6282108562487303
ENSG00000174808.12	BTC	45.91763992697198	16.585607370342814	13.345824051458882	13.21586727038039	46.913741893939246	76.22054495631065	96.46729240313941	95.12408169282065	32.485560600420385	82.23944607497121
ENSG00000169116.11	PARM1	11392.84393925772	1758.7122892321208	4212.514034528343	5244.296421382764	14983.278531781561	9765.303628807324	8418.571025091882	9459.561457230498	7197.670296510534	6938.3485607663215
ENSG00000260265.1	LINC02562	344.0059253545278	91.8587485126679	61.962754524630526	78.09376114315684	116.4754971159871	378.07809998169967	23.03696535000344	18.49634921804846	15.53657246107062	14.512843424994921
ENSG00000163743.14	RCHY1	1444.523787210807	1758.7122892321208	1714.9383906124663	2760.9148170303756	1512.56374727011	1578.8541455235777	1413.8937483564612	1344.948821712381	1285.298267234024	1307.3653118682923
ENSG00000174796.12	THAP6	929.6440214723015	843.9522519601363	659.6650174006819	1017.6217798192899	890.5522383659846	800.3157220412619	663.7525641469741	640.7663836252502	552.2545302071466	605.9112129935379
ENSG00000174792.11	ODAPH	335.7256952037623	185.63122095268304	23.83182866331943	10.812982312129408	199.7878318586723	12.703424159385108	10.078672340626506	7.927006807735054	7.062078391395736	3.6282108562487303
ENSG00000138769.11	CDKL2	1122.347559526479	1688.542411896055	1606.2652519077299	1752.9045770440898	1298.2164782719394	934.6090631547615	894.1222176470085	829.6933792096024	529.6558793546802	561.1632790998036
ENSG00000138757.15	G3BP2	12960.06568233896	14003.355884375595	12754.79470060856	18094.925178109002	14121.036310075713	10828.76170843585	14140.377293898986	14246.152401301182	14934.883382123702	15751.272730594486
ENSG00000138768.15	USO1	5254.935152953957	7825.217138922896	3243.988517651041	4631.560757028764	7308.0285864093285	3131.6965177684147	4362.625313156902	4786.590944070684	4497.131519640805	4479.631003848432
ENSG00000138744.16	NAAA	463.69288844286456	249.42201853092465	303.14086059742317	397.6774605905372	183.61067948145188	110.70126767464166	122.38387842189327	105.69342410313406	53.671795774607595	78.61123521872248
ENSG00000198301.12	SDAD1	2487.080038011728	2290.0896330588735	2098.154195518643	2845.01579056916	2893.2837026658735	1617.5693429617038	1565.0738334658588	1648.8174160088913	1488.686124906221	1483.9382402057306
ENSG00000156219.18	ART3	12.796719323910223	19.137239273472478	19.065462930655546	2.4028849582509797	27.50115904127473	24.19699839882878	15.837913678127364	26.423356025783516	14.124156782791472	20.559861518742803
ENSG00000138750.16	NUP54	2598.4867709492996	3785.345928292856	2865.5390784775286	5042.454084889681	2544.6660689367736	3367.0123271970247	2138.1183465471945	2248.6275977941773	2094.6124508879752	2400.6661832179097
ENSG00000138760.11	SCARB2	28118.15609560838	26206.53546109321	26396.133427492605	22810.586908676552	24041.67500540614	28409.69582006487	19587.179788840425	19448.911202777956	18076.095850616526	18401.07605927481
ENSG00000189157.14	FAM47E	208.51125016018423	158.20117799403917	129.6451479284577	154.9860798071882	236.18642470741827	179.05778815133297	246.20756717816178	260.2700568539676	108.75600722749434	157.22247043744497
ENSG00000287401.1	ENSG00000287401	38.39015797173067	25.51631903129664	20.972009223721102	51.66202660239607	135.8880799686516	30.246247998535974	25.916586018753872	11.890510211602582	12.711741104512324	18.14105428124365
ENSG00000118804.9	STBD1	27.85168323439284	43.37774235320428	27.64492124945054	62.475008914525475	105.15149045193279	26.011773278740936	8.63886200625129	11.890510211602582	7.062078391395736	7.256421712497461
ENSG00000163749.18	CCDC158	78.2858123345096	12.120251539865903	11.439277758393327	0	17.794867614942472	28.431473118623813	11.51848267500172	6.605839006445879	9.88690974795403	15.722247043744497
ENSG00000138771.16	SHROOM3	2255.233593790296	542.2217794150536	550.0386055494125	243.89282326247445	1828.0182186259085	1114.2717762660652	3484.3410091880205	4571.240592460548	3451.943917714236	3396.0053614488115
ENSG00000207307.1	RNU6-145P	34.626416994110016	14.033975467213152	51.476749912769975	33.64038941551372	41.25173856191209	95.57814367537368	0	0	4.237247034837441	0
ENSG00000233860.2	SHROOM3-AS1	16.560460301530878	6.37907975782416	12.392550904926106	3.6043274373764698	79.2680466483801	16.332973919209426	54.71279270625817	55.48904765414538	66.38353687911992	82.23944607497121
ENSG00000186212.4	SOWAHB	176.89582594817074	34.447030692250465	40.990745300909424	82.8995310596588	194.12582852664514	60.49249599707195	151.18008510939757	151.9342971482552	81.92010934019054	79.82063883747206
ENSG00000289586.2	ENSG00000289586	398.9565436277893	643.6491475644577	913.2356743784006	480.57699165019596	651.1303831831223	594.6412356512172	583.123185421962	630.1970412149368	475.9840835800726	488.599061974829
ENSG00000138758.12	SEPTIN11	9020.18162696566	11773.22960104027	10708.117255002688	11143.378993888919	13622.780016857323	9837.28969904384	8523.677179501274	9402.751241775064	11528.1367661144	10318.631675171388
ENSG00000118816.11	CCNI	27472.29814384868	24505.872797657292	78606.90366309282	41124.17461798639	23328.26258557072	50473.72881003689	9380.364328454525	10306.430017856861	12190.55971922732	10237.601632715166
ENSG00000289443.1	ENSG00000289443	108.39574015547483	239.8533988941884	256.4304764173171	255.90724805372935	144.78551377612285	177.8479382313915	171.3374297906506	141.36495473794182	141.2415678279147	174.15412109993903
ENSG00000288888.1	ENSG00000288888	8.280230150765439	22.964687128166975	19.065462930655546	46.85625668589411	0.8088576188610215	26.616698238711656	38.874879028130806	30.386859429651043	48.022133061491004	68.93600626872588
ENSG00000289496.2	ENSG00000289496	94.84627263604048	44.65355830476911	71.4954859899583	117.74136295429801	49.34031475052231	139.13274079326547	47.51374103438209	58.13138325672374	38.135223313536976	60.47018093747884
