gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj,UP/DOWN,abs_log2FC
ENSG00000091409.16,ITGA6,4156.659222894961,0.4809287813294995,0.0948650826241328,9.518613587248528e-8,2.394348335729859e-6,Up,0.4809287813294995
ENSG00000291101.1,ENSG00000291101,42.56235024844765,2.480682126833766,0.5173969794628994,9.655376741124357e-8,2.425376996388543e-6,Up,2.480682126833766
ENSG00000277531.3,PNMA8C,2511.597576351516,0.5131860101775257,0.1018130083445503,9.867381009415817e-8,2.47519352200131e-6,Up,0.5131860101775257
ENSG00000183166.12,CALN1,533.6759201501444,0.7604875589547319,0.1547398959861752,1.006649420870545e-7,2.521642856767961e-6,Up,0.7604875589547319
ENSG00000168348.4,INSM2,105.417287224961,1.497778389422783,0.3138206486419441,1.062665274703871e-7,2.647295338608017e-6,Up,1.497778389422783
ENSG00000188517.17,COL25A1,326.0477746195966,0.9010545687067564,0.1854326913743282,1.071557507365998e-7,2.665775664129496e-6,Up,0.9010545687067564
ENSG00000138772.13,ANXA3,265.2056585634717,0.959792866572286,0.1987454219477895,1.14961738753175e-7,2.856041218530115e-6,Up,0.959792866572286
ENSG00000158816.16,VWA5B1,479.8535984240067,0.7952488219901119,0.1633616746399787,1.194731941656209e-7,2.955940067960903e-6,Up,0.7952488219901119
ENSG00000198932.13,GPRASP1,1059.612537039523,0.6161894489663683,0.1250972562986693,1.303691617353005e-7,3.216721226663908e-6,Up,0.6161894489663683
ENSG00000083444.17,PLOD1,816.5516225928596,0.6987665580646886,0.1430524208946015,1.306230484277885e-7,3.218594623794254e-6,Up,0.6987665580646886
ENSG00000138587.6,MNS1,176.0867895162393,1.138823677057758,0.238959931486199,1.320988654609732e-7,3.25053072207777e-6,Up,1.138823677057758
ENSG00000154099.18,DNAAF1,554.4587785479993,0.7139826446335309,0.1465410773667865,1.350539291011603e-7,3.31873011103748e-6,Up,0.7139826446335309
ENSG00000165379.14,LRFN5,587.3421393862966,0.7163597502178284,0.1473112685025674,1.415550835263314e-7,3.464364331065264e-6,Up,0.7163597502178284
ENSG00000272636.5,DOC2B,1632.210076415474,0.5540190640541398,0.1120742281281941,1.428577897291414e-7,3.491521601407096e-6,Up,0.5540190640541398
ENSG00000164434.12,FABP7,1226.196482799304,0.5857545839932515,0.118981199714192,1.438616826388879e-7,3.506580043405562e-6,Up,0.5857545839932515
ENSG00000203727.4,SAMD5,1911.234615571578,0.5773519381103115,0.117360194393103,1.508153054731285e-7,3.666190342455648e-6,Up,0.5773519381103115
ENSG00000116147.18,TNR,947.905829976425,0.7396355226890519,0.1529048569590746,1.529606033972399e-7,3.708371947778125e-6,Up,0.7396355226890519
ENSG00000185753.13,CXorf38,557.9597795990667,0.707911515831188,0.1460138080861981,1.541282439423073e-7,3.73167793834079e-6,Up,0.707911515831188
ENSG00000243244.7,STON1,785.4081759165889,0.6753448485231666,0.1388750525082868,1.552780509159343e-7,3.754490412921909e-6,Up,0.6753448485231666
ENSG00000110697.13,PITPNM1,2392.719617363507,0.5580414437050072,0.1137857481249133,1.682537576492849e-7,4.046592368144901e-6,Up,0.5580414437050072
ENSG00000164946.20,FREM1,1868.531252109493,0.5567536058814797,0.1134675032931399,1.721362934812786e-7,4.128988068836081e-6,Up,0.5567536058814797
ENSG00000167642.13,SPINT2,719.7516043808578,0.684862289151381,0.1417263844601428,1.767060086909327e-7,4.232986586998951e-6,Up,0.684862289151381
ENSG00000182220.15,ATP6AP2,3758.406890557081,0.5009942198861288,0.1015984935540609,1.825829449799557e-7,4.36798299326386e-6,Up,0.5009942198861288
ENSG00000145451.13,GLRA3,662.6959282548921,0.7667959606861248,0.1604262726137269,1.944836293826156e-7,4.646540186280034e-6,Up,0.7667959606861248
ENSG00000109944.11,JHY,412.1074213693273,0.800025852029508,0.1681215042197709,2.036833259886999e-7,4.859916403471803e-6,Up,0.800025852029508
ENSG00000106565.19,TMEM176B,86.4246538254718,1.902436415997165,0.412524964180253,2.211723840235978e-7,5.26298618617698e-6,Up,1.902436415997165
ENSG00000078098.15,FAP,110.529641853142,1.458650170434567,0.3152986979696286,2.253069640187858e-7,5.347640093495748e-6,Up,1.458650170434567
ENSG00000142875.21,PRKACB,5902.280276432132,0.4965035274191651,0.1017150175068154,2.363282688233676e-7,5.572663715696774e-6,Up,0.4965035274191651
ENSG00000205835.9,GMNC,508.9702371210827,0.7391510117910799,0.1557363484242364,2.400773920087285e-7,5.653697541497219e-6,Up,0.7391510117910799
ENSG00000184232.9,OAF,196.9929432076765,1.062512527723376,0.2283077491257358,2.407568097331536e-7,5.662324656480904e-6,Up,1.062512527723376
ENSG00000185112.6,FAM43A,263.8494920108361,0.9489664514417376,0.2033410650590298,2.554313824061344e-7,5.987777093847132e-6,Up,0.9489664514417376
ENSG00000188931.4,CFAP126,634.6542776431037,0.746284178146695,0.1577939013922811,2.55587963974897e-7,5.987777093847132e-6,Up,0.746284178146695
ENSG00000164099.3,PRSS12,249.8235096066018,0.9907300063847094,0.2128350393487468,2.612157092433259e-7,6.111704162192487e-6,Up,0.9907300063847094
ENSG00000157423.18,HYDIN,1663.776165774031,0.5172977427586247,0.1068745694400021,2.711620993126856e-7,6.328048681508686e-6,Up,0.5172977427586247
ENSG00000156675.16,RAB11FIP1,1502.408913827359,0.5830427955893279,0.1216547210768883,2.796597041338373e-7,6.49483925472251e-6,Up,0.5830427955893279
ENSG00000086991.13,NOX4,194.9554380901729,1.116475863109426,0.2426991643651706,3.015511810358199e-7,6.965331622239896e-6,Up,1.116475863109426
ENSG00000072210.19,ALDH3A2,2317.321955905961,0.4920003292029613,0.1017584852179316,3.033287694197152e-7,6.988540284999961e-6,Up,0.4920003292029613
ENSG00000260918.1,ENSG00000260918,228.8006663067194,1.06113978506869,0.2303374348887511,3.070765731236169e-7,7.065886643147247e-6,Up,1.06113978506869
ENSG00000103365.15,GGA2,1993.805823311622,0.4924762963259564,0.1021296515405986,3.224903217758158e-7,7.392344689020791e-6,Up,0.4924762963259564
ENSG00000183943.6,PRKX,2416.060327890264,0.5159443789999244,0.1073874290654732,3.232976590714032e-7,7.401470205019492e-6,Up,0.5159443789999244
ENSG00000077092.20,RARB,272.6461407330112,0.9182410242694204,0.1987223483929126,3.337076479850273e-7,7.630134666823267e-6,Up,0.9182410242694204
ENSG00000188219.16,POTEE,58.40362224319596,2.006082187135614,0.4451666329758159,3.349852923435609e-7,7.649676764300054e-6,Up,2.006082187135614
ENSG00000176896.9,TCEANC,340.4914526684331,0.8569403031080746,0.1850129162975576,3.38991868741326e-7,7.72167120661917e-6,Up,0.8569403031080746
ENSG00000138061.12,CYP1B1,629.5368242623734,0.8204168305847291,0.176711147632258,3.439342984305364e-7,7.824397133854944e-6,Up,0.8204168305847291
ENSG00000147202.19,DIAPH2,529.9089105664981,0.694679845544217,0.1482641064396432,3.54150258337161e-7,8.046685392318962e-6,Up,0.694679845544217
ENSG00000134115.13,CNTN6,1225.657328376479,0.5411981967906667,0.1134933619071953,3.577425666810069e-7,8.107934913524675e-6,Up,0.5411981967906667
ENSG00000129009.13,ISLR,162.3240002877105,1.289472886071963,0.2843534375356543,3.593532371369461e-7,8.134246116218782e-6,Up,1.289472886071963
ENSG00000104450.13,SPAG1,691.4443876451337,0.6667799124363467,0.141997143115745,3.599812498875745e-7,8.138276106833342e-6,Up,0.6667799124363467
ENSG00000188596.11,CFAP54,1350.053947167652,0.6798654420849244,0.1450175175584759,3.617202712376812e-7,8.16738180474994e-6,Up,0.6798654420849244
ENSG00000267270.8,PARD6G-AS1,172.5822382787291,1.095887946334518,0.2402153735249559,3.634631364815272e-7,8.196501603996136e-6,Up,1.095887946334518
ENSG00000181418.8,DDN,476.0241514885548,0.7546425375306698,0.1624763160858917,3.778960913630396e-7,8.511368254535408e-6,Up,0.7546425375306698
ENSG00000110195.14,FOLR1,289.2501590007155,0.8909482745057513,0.1941373796884166,4.008413365104539e-7,9.000735165484238e-6,Up,0.8909482745057513
ENSG00000163346.17,PBXIP1,4278.182151473144,0.4957984238656976,0.1040014044167749,4.180067838596885e-7,9.34495759318458e-6,Up,0.4957984238656976
ENSG00000092096.19,SLC22A17,4746.970859170476,0.4359486434834861,0.0906596013551427,4.266763218483397e-7,9.515250255177646e-6,Up,0.4359486434834861
ENSG00000197168.14,NEK5,310.3268991663893,0.8561766322587386,0.1868593963109291,4.350809596294387e-7,9.690731817559148e-6,Up,0.8561766322587386
ENSG00000185352.10,HS6ST3,976.7266629436298,0.6757351943728443,0.1457013384749322,4.710364650563965e-7,0.00001047867836040589,Up,0.6757351943728443
ENSG00000172638.13,EFEMP2,383.7156022823413,0.7802058961356407,0.1700699525712182,4.785615650545817e-7,0.00001063300302896458,Up,0.7802058961356407
ENSG00000176720.6,BOK,252.5130644251536,0.9197114902283116,0.2024770248517757,4.79792872939238e-7,0.00001064728085887001,Up,0.9197114902283116
ENSG00000153347.10,FAM81B,692.5983921135501,0.7985654326522403,0.1746617182392508,5.000781423972831e-7,0.00001108383980808488,Up,0.7985654326522403
ENSG00000168778.13,TCTN2,1450.54819010118,0.5196076162575838,0.1103450766049424,5.128798011307715e-7,0.0000113397849428498,Up,0.5196076162575838
ENSG00000205542.11,TMSB4X,38273.74915922801,0.3986182858037577,0.0830581307674365,5.190171955796282e-7,0.00001144749390152824,Up,0.3986182858037577
ENSG00000125675.20,GRIA3,360.8671855819255,0.820711383282956,0.1801821694817272,5.204047479968472e-7,0.00001146411726220582,Up,0.820711383282956
ENSG00000132854.19,KANK4,440.4062656539982,0.8321980898509947,0.1829993306505544,5.217281335225033e-7,0.00001147928834901216,Up,0.8321980898509947
ENSG00000166573.6,GALR1,121.222546780054,1.289845265273496,0.2895763457248791,5.300330581773578e-7,0.00001163371103179089,Up,1.289845265273496
ENSG00000274588.2,DGKK,213.3678864757092,1.014512280690937,0.225855727152496,5.44453971344754e-7,0.00001193575094029239,Up,1.014512280690937
ENSG00000171552.14,BCL2L1,1334.111174102867,0.6090133959274378,0.1315447514371805,5.707902805101211e-7,0.00001248284523978966,Up,0.6090133959274378
ENSG00000163082.10,SGPP2,172.5868461435002,1.160197157346613,0.2612943502520185,6.016304644752727e-7,0.00001312555920446294,Up,1.160197157346613
ENSG00000197013.11,ZNF429,398.6370718788068,0.7570174106068299,0.1669080168811145,6.36337883156438e-7,0.00001384934651596551,Up,0.7570174106068299
ENSG00000056291.19,NPFFR2,41.07289578909716,2.339076393959902,0.5335290157015565,6.544497097064035e-7,0.00001420933667436976,Up,2.339076393959902
ENSG00000163879.11,DNALI1,2285.037601381571,0.478046180278849,0.1020305456215208,6.649078030602086e-7,0.00001441909175796994,Up,0.478046180278849
ENSG00000183644.14,HOATZ,333.667890199571,0.920199832388562,0.2058865740143109,6.786935240532316e-7,0.00001470042045033144,Up,0.920199832388562
ENSG00000269397.1,ENSG00000269397,24.01697794817298,3.637452077109023,0.8095024659169718,6.825334695428874e-7,0.00001476590948582854,Up,3.637452077109023
ENSG00000143816.8,WNT9A,920.496307872211,0.5917770457257221,0.1286782474591956,6.992727393376244e-7,0.00001509194124541799,Up,0.5917770457257221
ENSG00000119906.13,SLF2,3120.334332932967,0.4635789229467029,0.0989761010589065,7.076520341690899e-7,0.00001525458246720162,Up,0.4635789229467029
ENSG00000103024.8,NME3,478.4082930038149,0.7389009544051393,0.1637022916081401,7.334546910779792e-7,0.00001579197802718611,Up,0.7389009544051393
ENSG00000188171.17,ZNF626,532.2540961943695,0.6904349168101698,0.1522811351270261,7.362716540679215e-7,0.00001583378018486615,Up,0.6904349168101698
ENSG00000177989.14,CIMAP1B,145.920578492341,1.183813534685218,0.2696391208593228,7.496037352993025e-7,0.000016101345791714,Up,1.183813534685218
ENSG00000183778.19,B3GALT5,384.8806402351872,0.7588877362775727,0.1687072359874608,7.554793865256296e-7,0.00001620389793938637,Up,0.7588877362775727
ENSG00000224383.8,PRR29,487.4949661073393,0.7167617518858159,0.1586898775225539,7.561699580251078e-7,0.00001620389793938637,Up,0.7167617518858159
ENSG00000185250.16,PPIL6,969.6481294285762,0.6146650537597869,0.1346376820717455,7.707758936211728e-7,0.00001647784020334814,Up,0.6146650537597869
ENSG00000255366.1,ENSG00000255366,23.68164669264605,3.612379016857312,0.8092979556286835,7.785398149296324e-7,0.00001662416894075246,Up,3.612379016857312
ENSG00000153179.14,RASSF3,353.8905435590969,0.8076325387047577,0.1805621344057098,7.823270697615632e-7,0.00001666568596431994,Up,0.8076325387047577
ENSG00000188176.12,SMTNL2,125.6961904595051,1.229190542679497,0.2817662260975906,8.25926406065215e-7,0.00001757377056481821,Up,1.229190542679497
ENSG00000130382.9,MLLT1,2690.817266778567,0.5187226748663367,0.1126524646935697,8.545923918454748e-7,0.00001811976318747626,Up,0.5187226748663367
ENSG00000135312.7,HTR1B,153.0548775266604,1.23993932153896,0.2851089935789451,8.892621081511214e-7,0.00001876685471181001,Up,1.23993932153896
ENSG00000108370.17,RGS9,402.5658915495589,0.826093419916946,0.1865234802008657,9.211053395278364e-7,0.00001934856117386811,Up,0.826093419916946
ENSG00000137261.15,KIAA0319,342.8909656558829,0.8261085115478649,0.1866116599754069,9.366442397151048e-7,0.00001962937163324146,Up,0.8261085115478649
ENSG00000246705.5,H2AJ,577.4340158766757,0.6659156728102844,0.1483341578823083,9.608341844776648e-7,0.00002011301743109149,Up,0.6659156728102844
ENSG00000204396.11,VWA7,105.1731858982777,1.360016130136163,0.3154714436821454,9.806432706875123e-7,0.00002050394704468712,Up,1.360016130136163
ENSG00000117602.13,RCAN3,2563.413576429192,0.481288924320736,0.1046721544394127,9.943151593116812e-7,0.00002074185002458024,Up,0.481288924320736
ENSG00000108352.13,RAPGEFL1,379.4375990691968,0.7696940042234602,0.1737126443374634,1.005746167691344e-6,0.00002095613501021388,Up,0.7696940042234602
ENSG00000172380.6,GNG12,2740.8884446848,0.4880914664262447,0.1063594667257237,1.024669743734781e-6,0.00002132586534543988,Up,0.4880914664262447
ENSG00000130193.8,THEM6,124.6295696036102,1.301609511447837,0.3032440522534679,1.111730101455078e-6,0.00002296162793536104,Up,1.301609511447837
ENSG00000293464.1,ENSG00000293464,277.6334180073699,0.977939731907858,0.2250557838408828,1.114881402946172e-6,0.00002296554106342195,Up,0.977939731907858
ENSG00000142609.20,CFAP74,293.9516179572611,0.8348855746671761,0.1904942920575922,1.125831746844708e-6,0.0000231647246569208,Up,0.8348855746671761
ENSG00000124237.6,CIMIP1,95.73111665166914,1.390192861593893,0.325345136508999,1.131481569119986e-6,0.00002325451779443645,Up,1.390192861593893
ENSG00000135205.15,CCDC146,793.042533537973,0.6906690800931901,0.155538101769175,1.14001743704649e-6,0.00002339994809075139,Up,0.6906690800931901
ENSG00000008283.16,CYB561,1746.122397757388,0.4790886156164724,0.1052211915615732,1.246660938570859e-6,0.00002550578024320425,Up,0.4790886156164724
ENSG00000184347.16,SLIT3,631.5386398753064,0.6558962171713262,0.1478500554010358,1.251677763849032e-6,0.00002557948478754078,Up,0.6558962171713262
ENSG00000143847.16,PPFIA4,262.4419693614979,1.083096700017669,0.2526696992512762,1.267880965427834e-6,0.00002588137149066344,Up,1.083096700017669
ENSG00000147400.10,CETN2,4659.353554917577,0.4209602043568132,0.0915722793483874,1.278214505968657e-6,0.00002606289465044997,Up,0.4209602043568132
ENSG00000173511.10,VEGFB,598.7528966036008,0.6442349022812365,0.1455204497155453,1.337607762016392e-6,0.00002721256916066196,Up,0.6442349022812365
ENSG00000196562.16,SULF2,4183.498758556911,0.4431495325555281,0.0971105290041363,1.358535063896361e-6,0.00002755419397692935,Up,0.4431495325555281
ENSG00000104368.19,PLAT,450.7796282842991,0.7153965799549967,0.1630419177034261,1.358970531207618e-6,0.00002755419397692935,Up,0.7153965799549967
ENSG00000167555.14,ZNF528,1207.577394999379,0.5434135982791881,0.1211414655468518,1.373472788012456e-6,0.00002778593830424303,Up,0.5434135982791881
ENSG00000185681.13,MORN5,276.649885922462,0.8515420990491215,0.1965341978846887,1.377714995850147e-6,0.00002784061834072152,Up,0.8515420990491215
ENSG00000176978.15,DPP7,545.1673705393783,0.6649893032993361,0.1509205193946633,1.411866326631656e-6,0.00002849829146485815,Up,0.6649893032993361
ENSG00000197043.15,ANXA6,5084.972212949975,0.4293722642066097,0.0940396681449073,1.413411890079496e-6,0.00002849829146485815,Up,0.4293722642066097
ENSG00000165617.16,DACT1,972.8270764737116,0.5631054179408743,0.1261481372690874,1.427142914991466e-6,0.0000287431032968103,Up,0.5631054179408743
ENSG00000102096.10,PIM2,569.8466657934914,0.6789194439074955,0.1546887109888319,1.473347121287619e-6,0.00002964066299845147,Up,0.6789194439074955
ENSG00000260807.8,CEROX1,99.661784530064,1.33292536331845,0.3165185272742546,1.54073632905492e-6,0.00003082495270717619,Up,1.33292536331845
ENSG00000251620.3,STPG2-AS1,138.0405445273698,1.184665833037243,0.279945867888581,1.547716365082783e-6,0.00003093038472805217,Up,1.184665833037243
ENSG00000101222.12,SPEF1,496.1301831384919,0.6984254954102673,0.1599562420426357,1.566280369047988e-6,0.00003123235584851369,Up,0.6984254954102673
ENSG00000103196.12,CRISPLD2,265.3833244083668,1.053003460696056,0.2483026101967475,1.581303834761662e-6,0.00003149720391574826,Up,1.053003460696056
ENSG00000180694.14,TMEM64,3656.952401848612,0.4516123358725442,0.0999593789812276,1.631383965351462e-6,0.00003242330812895224,Up,0.4516123358725442
ENSG00000197959.15,DNM3,1433.647515229866,0.5451536071008373,0.1226317455682966,1.644370362527291e-6,0.00003264553499085465,Up,0.5451536071008373
ENSG00000184792.16,OSBP2,389.1513885337884,0.7388095088109501,0.1704935062392442,1.652908135395504e-6,0.00003277905322013496,Up,0.7388095088109501
ENSG00000147676.14,MAL2,797.448036109286,0.5971294822993216,0.135607600730431,1.709361261872312e-6,0.00003378744019915041,Up,0.5971294822993216
ENSG00000179520.11,SLC17A8,1258.124116064954,0.6347617033127875,0.1450780642363152,1.761596419559532e-6,0.00003478191358532063,Up,0.6347617033127875
ENSG00000204291.12,COL15A1,202.6646518847865,0.991887159570055,0.2344844741105435,1.782492639695712e-6,0.00003511782340036673,Up,0.991887159570055
ENSG00000196660.12,SLC30A10,264.3381305610517,0.9064620596806352,0.2131482730551953,1.80542023954576e-6,0.0000355308274781552,Up,0.9064620596806352
ENSG00000290596.1,ENSG00000290596,35.22044192251215,2.705771558729107,0.6560707076781105,1.839846115582793e-6,0.00003616897483307652,Up,2.705771558729107
ENSG00000206530.11,CFAP44,495.5242274408821,0.6860191097692007,0.1582896485197062,1.858604159686112e-6,0.00003649806170693054,Up,0.6860191097692007
ENSG00000070729.14,CNGB1,690.0018004707707,0.5995306323879037,0.1368513006613007,1.869409776152598e-6,0.00003667043949186104,Up,0.5995306323879037
ENSG00000142530.11,GARIN5A,21.5762958678363,3.706939987838847,0.8651476076244058,1.875262933961534e-6,0.00003674540132570781,Up,3.706939987838847
ENSG00000073331.18,ALPK1,198.531191221916,0.9885304282097652,0.2340119439089184,1.88135715456725e-6,0.00003682491936959231,Up,0.9885304282097652
ENSG00000053438.11,NNAT,14603.55073730208,0.4702182625909156,0.1052888051629193,1.9516657669507e-6,0.00003813673627347542,Up,0.4702182625909156
ENSG00000162733.19,DDR2,1218.991695603018,0.5412642814665404,0.1227319757830827,1.953515442716909e-6,0.00003813673627347542,Up,0.5412642814665404
ENSG00000118985.16,ELL2,440.2705302892689,0.7096607062277468,0.1646883886798436,1.980903204803646e-6,0.00003860626655396417,Up,0.7096607062277468
ENSG00000007516.15,BAIAP3,2205.351904409893,0.4866873583503314,0.1095543290543076,2.043952619540359e-6,0.00003974938395377089,Up,0.4866873583503314
ENSG00000204852.17,TCTN1,2820.715125682572,0.4488609160019607,0.1004249667566282,2.05760861581967e-6,0.0000399719757526472,Up,0.4488609160019607
ENSG00000230062.7,ANKRD66,288.3131036716951,0.9239394256567672,0.2191311071898649,2.10187920706288e-6,0.00004074446660122105,Up,0.9239394256567672
ENSG00000089116.4,LHX5,978.664148470016,0.5397418611376398,0.1228851341744949,2.129757276940167e-6,0.00004122395992449119,Up,0.5397418611376398
ENSG00000127399.15,LRRC61,35.11961786804303,2.334537948532546,0.5677975743099609,2.164801138973545e-6,0.00004182969380285849,Up,2.334537948532546
ENSG00000122863.6,CHST3,1990.977649180322,0.4984895022537509,0.1129575189360087,2.231317007016557e-6,0.0000429772091468599,Up,0.4984895022537509
ENSG00000124243.19,BCAS4,562.9680022835853,0.6555297152252714,0.1521352418663247,2.236035634447864e-6,0.00004299544383767345,Up,0.6555297152252714
ENSG00000140450.9,ARRDC4,2271.899030070967,0.4483231178788843,0.1006990186797891,2.239255418534114e-6,0.00004299544383767345,Up,0.4483231178788843
ENSG00000133065.11,SLC41A1,1042.228056902829,0.5467208443192625,0.1249913766397369,2.260551978448176e-6,0.00004335561302461688,Up,0.5467208443192625
ENSG00000148700.15,ADD3,4499.80339818329,0.4324108851968163,0.0970292293482842,2.354799848127811e-6,0.00004501998948545411,Up,0.4324108851968163
ENSG00000188229.6,TUBB4B,6765.473734832263,0.4013409055934142,0.0896934986328864,2.444062380202907e-6,0.00004667720402148868,Up,0.4013409055934142
ENSG00000231925.14,TAPBP,657.5585542164974,0.6097306470906914,0.1413530575345453,2.458902316885887e-6,0.00004691108365316262,Up,0.6097306470906914
ENSG00000134463.15,ECHDC3,46.10896626393686,1.953339731705814,0.4813930275572844,2.60992446383003e-6,0.0000495310533607869,Up,1.953339731705814
ENSG00000174776.12,WDR49,1429.007250593919,0.5271606311867474,0.1212304763663897,2.716485577403824e-6,0.0000514454012072519,Up,0.5271606311867474
ENSG00000125798.15,FOXA2,184.5961982502965,1.014035259039231,0.2454686693086341,2.737270985097323e-6,0.0000517848148917052,Up,1.014035259039231
ENSG00000173208.4,ABCD2,623.8430709904002,0.7088163008700076,0.1677222204471712,2.844365359879798e-6,0.00005353089687698859,Up,0.7088163008700076
ENSG00000158023.10,CFAP251,209.1295721785024,0.9199674175949986,0.2219931300551589,2.855912712695253e-6,0.00005363659119606058,Up,0.9199674175949986
ENSG00000159625.15,DRC7,332.7727541942429,0.7619743653474105,0.1815334211216668,2.908536896288831e-6,0.00005456825550443962,Up,0.7619743653474105
ENSG00000150625.17,GPM6A,11130.09675870217,0.445982475984046,0.1014692951461241,2.939438976289968e-6,0.00005503384402192584,Up,0.445982475984046
ENSG00000151490.15,PTPRO,11864.47242999912,0.4808406371601535,0.1101768950042323,2.970522092329702e-6,0.00005555828599987073,Up,0.4808406371601535
ENSG00000136237.20,RAPGEF5,1056.871002508375,0.5213002075094745,0.1203580837791432,2.977654845375845e-6,0.00005563415860895407,Up,0.5213002075094745
ENSG00000116774.12,OLFML3,356.9146072500018,0.7990193653391784,0.1913582924975196,3.000572324720474e-6,0.00005600449026304902,Up,0.7990193653391784
ENSG00000164023.15,SGMS2,369.8921422659354,0.7672969210112038,0.183654746805874,3.134024779736908e-6,0.00005825485320279724,Up,0.7672969210112038
ENSG00000181544.16,FANCB,371.2477821245425,0.7248169312281464,0.1727773177878903,3.155787931572694e-6,0.00005859915865546586,Up,0.7248169312281464
ENSG00000182256.13,GABRG3,312.7039056608127,0.764720924926966,0.1832402430619584,3.208414691745219e-6,0.00005951526986144003,Up,0.764720924926966
ENSG00000163521.16,GLB1L,768.146078297099,0.5736443594732037,0.1342555802536053,3.287377931813688e-6,0.0000607503325364901,Up,0.5736443594732037
ENSG00000079739.17,PGM1,538.0252694010886,0.6330578423464589,0.1495029693048162,3.288431690435907e-6,0.0000607503325364901,Up,0.6330578423464589
ENSG00000226321.6,CROCC2,123.3303250082135,1.166680708486826,0.2881872123680797,3.347597844989001e-6,0.00006171728300149956,Up,1.166680708486826
ENSG00000119737.6,GPR75,91.69183806157947,1.327080250332097,0.3295322939916777,3.370648066157579e-6,0.0000620158096892431,Up,1.327080250332097
ENSG00000173193.15,PARP14,501.9358313091389,0.6590881765635604,0.15645098606472,3.394544435766189e-6,0.00006232866057387542,Up,0.6590881765635604
ENSG00000100473.18,COCH,292.756712703271,0.8501095848069311,0.2060946351999805,3.426488467413939e-6,0.00006285138987996806,Up,0.8501095848069311
ENSG00000160352.16,ZNF714,1501.083599594999,0.5273244662805683,0.122875143175026,3.48635760872139e-6,0.0000638847656649798,Up,0.5273244662805683
ENSG00000072778.20,ACADVL,2354.705046924695,0.4317426942183606,0.0988500314547218,3.526556640773889e-6,0.00006453906046587939,Up,0.4317426942183606
ENSG00000107796.13,ACTA2,378.2001839373464,0.7920118213852183,0.1916479000742791,3.607317323272586e-6,0.00006570185408731923,Up,0.7920118213852183
ENSG00000149577.17,SIDT2,705.738041234723,0.6240061751781056,0.1480468612050172,3.670572408903252e-6,0.00006665258291910063,Up,0.6240061751781056
ENSG00000143867.7,OSR1,52.42672640448324,1.909354887189309,0.482462255091296,3.716744686856192e-6,0.00006742331434952968,Up,1.909354887189309
ENSG00000163491.18,NEK10,433.901603089208,0.7352768939357185,0.1772168594816144,3.786330521498277e-6,0.00006861680742667117,Up,0.7352768939357185
ENSG00000167131.17,CCDC103,337.5725588992623,0.757180431342952,0.1834826387341786,3.986916193461683e-6,0.00007210736627494799,Up,0.757180431342952
ENSG00000153789.14,CIBAR2,247.9020338640843,0.924427764510311,0.2274048345690216,4.003202084957047e-6,0.00007232958332520795,Up,0.924427764510311
ENSG00000173848.19,NET1,1611.128720220577,0.5459010892862408,0.1288498004494164,4.198056317233542e-6,0.00007553896654869586,Up,0.5459010892862408
ENSG00000125257.16,ABCC4,1351.030515942244,0.5382130621522351,0.1268639086514102,4.201714052194407e-6,0.00007553896654869586,Up,0.5382130621522351
ENSG00000099953.10,MMP11,221.7894301144864,0.9139432169344144,0.2255454654965419,4.206724675002488e-6,0.00007555394485808839,Up,0.9139432169344144
ENSG00000160188.10,RSPH1,986.6064941194436,0.6714842356648784,0.1615814747537864,4.249910659617227e-6,0.00007623811478776322,Up,0.6714842356648784
ENSG00000140284.11,SLC27A2,244.637573776584,0.8871992479916676,0.2185560046307996,4.302464419606782e-6,0.00007696772650149184,Up,0.8871992479916676
ENSG00000197461.13,PDGFA,405.4985469608361,0.7264568328207035,0.1764740449488172,4.406401473070783e-6,0.00007861366172051016,Up,0.7264568328207035
ENSG00000092148.14,HECTD1,7425.219565438545,0.3749320197078921,0.0856811393759808,4.407511499756569e-6,0.00007861366172051016,Up,0.3749320197078921
ENSG00000059804.17,SLC2A3,2756.870895625049,0.50189074686033,0.1180397773617474,4.535534284042569e-6,0.00008065847891956136,Up,0.50189074686033
ENSG00000275678.1,ENSG00000275678,32.5749854424612,2.361871162571352,0.6000948064573922,4.542321392174881e-6,0.00008069982779850187,Up,2.361871162571352
ENSG00000137691.13,CFAP300,287.6832456596475,0.7987852301198033,0.1961277599649641,4.647908581984235e-6,0.0000821721159469862,Up,0.7987852301198033
ENSG00000105792.19,CFAP69,497.0741536399394,0.6794266584721103,0.1646415141649851,4.70048676879643e-6,0.00008293951580531925,Up,0.6794266584721103
ENSG00000163624.6,CDS1,597.9015676039938,0.677264786475743,0.1640402708487082,4.727198326946664e-6,0.00008332954087832101,Up,0.677264786475743
ENSG00000096093.16,EFHC1,1959.410178577113,0.4378395292528765,0.1019033305481478,4.732805724494323e-6,0.00008334715124946868,Up,0.4378395292528765
ENSG00000100228.14,RAB36,1057.462767907871,0.5081650888327149,0.119945052274552,4.740909726523207e-6,0.00008340865108355907,Up,0.5081650888327149
ENSG00000088881.22,EBF4,338.1976411434123,0.7549562014686302,0.1858044597854176,5.196315584028867e-6,0.00009115476590955004,Up,0.7549562014686302
ENSG00000123989.15,CHPF,1572.368670749549,0.4504422147062037,0.1056575850548411,5.22131104014363e-6,0.00009150448786050164,Up,0.4504422147062037
