gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj,UP/DOWN
ENSG00000280850.3,ENSG00000280850,12.67534431331205,4.49313111175745,1.301129331928228,0.00006672732912637074,0.0043611787200653,Up
ENSG00000165899.12,OTOGL,26.61259230894093,1.552424841500606,0.4951820920847496,0.00006819841085325475,0.0044243087574281,Up
ENSG00000229917.2,RPL7P46,6.599073099583984,5.9806516228442,2.713795230741879,0.00007021442600356263,0.0045311137295885,Up
ENSG00000128918.15,ALDH1A2,424.1980812697675,1.080585182223103,0.3466455332886514,0.00007036212231377444,0.0045311137295885,Up
ENSG00000130312.7,MRPL34,472.3907976003544,0.7985706759608845,0.2536331691548697,0.00007184442296502617,0.0046096223906791,Up
ENSG00000102030.16,NAA10,254.8537571950825,0.6809437958266225,0.2148228697743762,0.00007402683902419622,0.0047323142786416,Up
ENSG00000186710.12,CFAP73,53.52320109281114,2.332374309837181,0.7648883443726414,0.00007460527150278833,0.004751948856883,Up
ENSG00000127419.17,TMEM175,709.059934462175,0.5380160703001577,0.167268481838892,0.00007560181610506781,0.0047979761264361,Up
ENSG00000136717.15,BIN1,3617.03259206732,0.3791452914411777,0.1137793585491873,0.00007674404430712878,0.0048528833216016,Up
ENSG00000293311.1,SMPD4BP,126.5476332129324,0.7700798510048585,0.2467839078585993,0.00008097216724236375,0.005065387433633,Up
ENSG00000128564.8,VGF,16539.13720852624,1.220804774354805,0.3970824173400023,0.00008202393307527965,0.0051129224617316,Up
ENSG00000169683.8,LRRC45,238.1032593497075,0.6794581743867362,0.2168899200418003,0.00008323899597381941,0.0051519938285421,Up
ENSG00000203952.10,CCDC160,305.9986068781596,0.8954462588775303,0.2904151925710703,0.00008426561071040157,0.005197170553533,Up
ENSG00000135127.12,BICDL1,1844.178493476108,0.7504478451028099,0.2424122291365865,0.00008809157737207026,0.005414077435962,Up
ENSG00000161956.14,SENP3,143.2450675876412,1.152250586710783,0.3817572865885599,0.00009518206777641614,0.0058294024446563,Up
ENSG00000115286.21,NDUFS7,1085.285252162656,0.5979888496907323,0.192955764027152,0.0001013082875499985,0.0061615137664089,Up
ENSG00000006015.18,REX1BD,291.6779184537457,1.232105050308386,0.4135450467298549,0.0001038309340520281,0.0062873686011648,Up
ENSG00000173511.10,VEGFB,1478.652685047589,0.5777385155244417,0.186850904804909,0.000106547944572062,0.0064133807461313,Up
ENSG00000177051.6,FBXO46,176.8457878227138,0.7279631986186308,0.2396159179235309,0.0001080666238071212,0.006480329005877,Up
ENSG00000198759.12,EGFL6,683.6858917647313,1.148216567419658,0.3876864632970385,0.0001120400896916982,0.0066525227492874,Up
ENSG00000100258.18,LMF2,784.3581199756361,0.6076369491968566,0.1985009097040736,0.0001128325671596579,0.0066769433998938,Up
ENSG00000167524.17,RSKR,239.8770552685552,0.830473758770814,0.2769630269179298,0.0001136377931201555,0.0067019514622647,Up
ENSG00000266074.11,BAHCC1,698.3698579737625,0.4889865751975349,0.1569419182253774,0.0001155301033249801,0.0067906888920817,Up
ENSG00000268738.3,HSFX2,12.06229044537796,4.362300946657478,1.340686706136804,0.0001163865120026188,0.0068181476395915,Up
ENSG00000003137.9,CYP26B1,79.62253961320054,1.721502339039402,0.5925891733407372,0.0001227053871908107,0.0071118782355885,Up
ENSG00000115474.7,KCNJ13,18.72152546841385,2.575251530148343,0.8753534605074834,0.0001232806057319035,0.0071118782355885,Up
ENSG00000272927.1,ENSG00000272927,67.0678981060938,1.358913039082536,0.4646995563758248,0.0001234306339129324,0.0071118782355885,Up
ENSG00000144596.13,GRIP2,1082.726093768211,0.753685157751189,0.2528606059889352,0.0001255080057126362,0.0071984166205801,Up
ENSG00000166762.19,CATSPER2,83.584108588254,1.378097774208851,0.4748731874396544,0.0001292766938532714,0.0073759301939215,Up
ENSG00000108465.15,CDK5RAP3,59.72583008784438,1.217006983157916,0.4172032368586965,0.000130830084419017,0.0074403238918295,Up
ENSG00000013441.17,CLK1,975.662223578395,0.7296391457650655,0.2460804940852786,0.0001355129798735938,0.0076817001795011,Up
ENSG00000170745.12,KCNS3,270.8814769793514,0.7518933316294447,0.2545470328328389,0.0001364363172835861,0.0077090920436751,Up
ENSG00000123364.5,HOXC13,13.70898480165296,3.078462217245136,1.038708881023733,0.0001378580610339364,0.0077643787687152,Up
ENSG00000141933.9,TPGS1,37.58694102378814,2.455707438638624,0.8636350549432941,0.000139778477081737,0.0078437806141418,Up
ENSG00000186648.15,CARMIL3,1887.883092776493,0.3304613460911292,0.1032011624140794,0.0001401634695265131,0.0078437806141418,Up
ENSG00000231437.3,LINC01750,48.20720431047283,1.043775708047821,0.3586261465462197,0.0001410149003635399,0.0078662961616807,Up
ENSG00000229539.2,PANK2-AS1,78.78527176851588,1.020434330918249,0.3523059924868522,0.000144789092170913,0.0080336457178227,Up
ENSG00000187908.20,DMBT1,24.21074604268232,2.768800400797815,0.973785318452283,0.0001456805608705717,0.0080336457178227,Up
ENSG00000188290.11,HES4,76.98593708018903,1.166490426777347,0.4052978621296242,0.0001460098624377937,0.0080336457178227,Up
ENSG00000175602.4,CCDC85B,72.0158787295601,1.668364609280162,0.5875278973794378,0.0001463081173775664,0.0080336457178227,Up
ENSG00000095066.12,HOOK2,613.4320851434101,0.8014166568463609,0.2754844444448024,0.0001509170713678159,0.0082300285513828,Up
ENSG00000227827.3,PKD1P2,57.35480478086793,3.043152778899922,1.100487266264739,0.0001520086591740922,0.0082300285513828,Up
ENSG00000134590.14,RTL8C,4122.832197019059,0.5052854251441802,0.167410690297624,0.000152233914743551,0.0082300285513828,Up
ENSG00000005302.19,MSL3,807.2239903763386,0.5370505995347086,0.178967545209443,0.000152950994201173,0.0082433526597776,Up
ENSG00000011201.12,ANOS1,1168.859114581888,1.564154116399103,0.5539218236515512,0.0001548046669807064,0.0083176642540921,Up
ENSG00000179698.14,WDR97,54.41792148478574,1.157791434287117,0.4045479719254735,0.0001554046659501346,0.0083243673663075,Up
ENSG00000133019.12,CHRM3,571.823473567784,0.5243118458243494,0.1751879113388639,0.0001582141784826146,0.0083852088581541,Up
ENSG00000130479.11,MAP1S,1347.467007753593,0.5014896649566428,0.1665872218919008,0.0001582345531803003,0.0083852088581541,Up
ENSG00000186301.8,MST1P2,41.28334646801713,1.403718668879514,0.4952538612421295,0.000164185174651394,0.0086622515638368,Up
ENSG00000115687.14,PASK,661.2849842427878,0.6247029343083579,0.2133097252162158,0.0001661455431465373,0.0087078066853279,Up
ENSG00000184916.9,JAG2,1214.994989488992,0.6464375367515519,0.2214129251652057,0.000166540034230695,0.0087078066853279,Up
ENSG00000104852.15,SNRNP70,2777.97180553394,0.6955681520648758,0.2400675636805238,0.0001684159395827235,0.0087796833265803,Up
ENSG00000204963.6,PCDHA7,35.70311791604233,1.788299927907525,0.6390429541815421,0.0001693413643562113,0.0088017309734818,Up
ENSG00000113240.14,CLK4,262.092384791154,0.5022319016289604,0.1684154681036563,0.0001723833115124352,0.0089333316108041,Up
ENSG00000180787.6,ZFP3,149.5070232215676,2.017938428394964,0.7374091491642767,0.0001858468477020055,0.0095184017086208,Up
ENSG00000169696.16,ASPSCR1,357.5943451355848,0.5961194326313513,0.2055342523187291,0.0001879394287341974,0.0095975132178081,Up
ENSG00000103254.10,ANTKMT,93.60282763182954,1.242334354115816,0.44725670538854,0.0001895681082119595,0.0096525435565136,Up
ENSG00000286342.3,ENSG00000286342,38.92233691800927,1.388443200268792,0.4997828520745266,0.0001919701809305688,0.0097465208382024,Up
ENSG00000175928.6,LRRN1,2140.661437986259,0.4921781053079306,0.1670298402396184,0.0001945157730751767,0.0098462091499476,Up
ENSG00000176956.13,LY6H,2105.084094563207,0.7740103814198628,0.2731669737311365,0.0001950579227581553,0.0098462091499476,Up
ENSG00000101871.18,MID1,2100.723694503799,0.6906163922227285,0.2429853089038866,0.000198259228113193,0.0099442962750158,Up
ENSG00000176532.4,PRR15,63.58059445995324,1.800527741051348,0.6598768816081398,0.0001988040008635501,0.0099442962750158,Up
ENSG00000131069.20,ACSS2,850.298783740112,0.476346784738316,0.1614157518220493,0.0001990912056118176,0.0099442962750158,Up
ENSG00000104866.11,PPP1R37,1208.048648255171,0.6494219809401865,0.2272435647246365,0.0001994089252965315,0.0099442962750158,Up
ENSG00000221821.4,C6orf226,119.1763653893057,1.476717417187164,0.5394437522717302,0.0002014369127309125,0.0099953794997015,Up
ENSG00000105698.16,USF2,1581.164275467934,0.468924717852836,0.1591773072456909,0.0002057057470780684,0.0101496953966744,Up
ENSG00000187609.16,EXD3,342.9231226608688,0.8605082545103151,0.308430971687509,0.0002069358282765035,0.0101817077755371,Up
ENSG00000130522.6,JUND,668.5834044266437,0.9925827884671884,0.3594611132077886,0.0002114836312441674,0.0103361599924392,Up
ENSG00000133460.20,SLC2A11,440.1431141209502,0.6322313316894597,0.2224669550372224,0.0002124022345551494,0.0103361599924392,Up
ENSG00000103253.19,HAGHL,235.7406051622642,0.9233604229006044,0.3349743387500747,0.0002198842592898598,0.0106689548080919,Up
ENSG00000188234.15,AGAP4,159.2368559516015,0.8363554770921127,0.3030559843442349,0.0002293793391340676,0.0110379354512976,Up
ENSG00000246922.10,UBAP1L,189.8478114957248,0.837701312086812,0.3040647695982292,0.0002303487136374202,0.0110542138851316,Up
ENSG00000157353.17,FCSK,251.7055940940032,0.5964262544022234,0.210870406237362,0.0002330926807978558,0.0111553316853968,Up
ENSG00000060491.17,OGFR,691.7692470755032,0.4305003366143359,0.14678879916832,0.0002384146159432753,0.0113480174262565,Up
ENSG00000149091.15,DGKZ,1858.690583560094,0.3258404518798087,0.1068550250529499,0.0002472964375144483,0.0117071470256839,Up
ENSG00000096433.11,ITPR3,144.0375388845801,0.861663514533466,0.3165809643374473,0.0002498719247422669,0.0117971876921443,Up
ENSG00000151651.16,ADAM8,122.4911711826823,1.074578079466114,0.399922601520932,0.0002521956381643556,0.0118748892421689,Up
ENSG00000223745.8,CCDC18-AS1,327.1655955004778,0.5998204947962515,0.2153724612869702,0.0002603528702266917,0.0121505110337398,Up
ENSG00000164398.15,ACSL6,900.406303850089,0.4001799161462148,0.1365140785541718,0.0002608239408932501,0.0121505110337398,Up
ENSG00000164707.16,SLC13A4,195.0442925892087,2.589866679602302,1.007238901863354,0.0002624041677770739,0.0121917013336425,Up
ENSG00000164089.9,ETNPPL,55.4636861370638,2.172095944483555,0.8350240934854061,0.0002650931359817498,0.0122030088407678,Up
ENSG00000143013.13,LMO4,5678.107139483191,0.5758571291276073,0.2065171146094883,0.0002675383077640492,0.0122355117462012,Up
ENSG00000289047.2,ENSG00000289047,1034.657713898095,0.4622371288909373,0.1618992662626397,0.0002741862637168731,0.0124744067409474,Up
ENSG00000164756.13,SLC30A8,64.97285090607066,2.114332977854255,0.8175474825280012,0.0002752470345254682,0.0124902255356168,Up
ENSG00000030304.15,MUSK,21.52289175170112,2.221664990126596,0.8483258556103275,0.0002882214811678157,0.013045187245828,Up
ENSG00000263503.1,MAPK8IP1P2,10.93486446832711,2.505005504992014,0.9241330069095988,0.0002962612152795343,0.0132944718423996,Up
ENSG00000162572.21,SCNN1D,149.0663893764119,0.9404561016490685,0.3554180127009212,0.0002967651570209103,0.0132944718423996,Up
ENSG00000164241.14,C5orf63,25.22425468260436,3.20304064057092,1.259947331256084,0.0003045551020408665,0.0135740131484677,Up
ENSG00000170044.9,ZPLD1,109.4750584262219,2.280226806968233,0.904131912675179,0.0003071215555377554,0.0136536577837546,Up
ENSG00000088002.12,SULT2B1,14.05000315148488,1.981901194767536,0.7522331251886578,0.0003149916323867671,0.0139328116992086,Up
ENSG00000137868.19,STRA6,133.7090063230234,0.8216150705089007,0.3116096745117871,0.000326966736099304,0.0143898224862196,Up
ENSG00000124731.13,TREM1,39.78400493850196,1.456078623104055,0.5683253592238925,0.0003387456711203098,0.0148126359558949,Up
ENSG00000185818.8,NAT8L,1987.960711991586,0.3756685020016211,0.1309459249346218,0.0003395406335686139,0.0148126359558949,Up
ENSG00000160298.18,C21orf58,86.5830505315318,1.144327503970721,0.4443704603311432,0.0003399565913604576,0.0148126359558949,Up
ENSG00000101849.18,TBL1X,1039.83480642471,0.5423876162780279,0.199642343222983,0.0003484708139606478,0.0151459423755203,Up
ENSG00000139438.6,FAM222A,911.2406980103002,0.5319015124474046,0.1959277344037759,0.0003529296434439715,0.0152843541774126,Up
ENSG00000073605.19,GSDMB,159.6335411192061,0.8220079820195214,0.3157087529263949,0.0003534005162053044,0.0152843541774126,Up
ENSG00000182272.12,B4GALNT4,2773.968167663216,0.6930470291527003,0.2643319155675437,0.0003581486091040852,0.0154135897716637,Up
ENSG00000158792.16,SPATA2L,474.2094581415722,0.6505564817498044,0.2458481710742292,0.0003611902683467981,0.0155063939714767,Up
ENSG00000250251.7,PKD1P6,32.18085566653531,1.339396618266128,0.5262636222704217,0.0003639830045168065,0.0155351473091883,Up
ENSG00000261678.3,SCRT1,434.7593631402297,0.6734155619264177,0.255867344550611,0.0003651201417219877,0.0155351473091883,Up
ENSG00000228109.2,MELTF-AS1,47.34897602324575,1.349613478030966,0.5345031857754078,0.0003721048331568845,0.0157434498975265,Up
ENSG00000147799.12,ARHGAP39,1072.654931345132,0.4808332667303559,0.1760049269342556,0.0003735783800594116,0.01576770820511,Up
ENSG00000126522.17,ASL,122.916201887772,0.6236005517490648,0.2356848483786904,0.0003755423659464833,0.0158125001969197,Up
ENSG00000115756.13,HPCAL1,2491.107959989882,0.3653927105188259,0.128107487919358,0.0003826629388671925,0.0160043232145873,Up
ENSG00000159387.8,IRX6,172.5823602719465,1.496158207648722,0.6026153341444871,0.0003852680206205444,0.0160675110694987,Up
ENSG00000184986.12,TMEM121,64.3152230651265,1.466372556347078,0.5887870832290014,0.00039220391437769,0.016317918679904,Up
ENSG00000142634.13,EFHD2,484.9987400122842,0.4376998390643465,0.1590201481228048,0.0003963471229544152,0.0164512232361837,Up
ENSG00000289879.1,ENSG00000289879,10.6593781928323,3.513176313743221,1.31818669971392,0.0003998603846558668,0.0165578120511398,Up
ENSG00000135317.14,SNX14,291.3801352270765,0.4629291164121015,0.1703398096026749,0.0004052856609426202,0.016742885936488,Up
ENSG00000205143.5,ARID3C,52.50681332402978,1.271499715923261,0.5106956337437547,0.0004079155199548694,0.0168118782294811,Up
ENSG00000160072.20,ATAD3B,387.8552161325237,0.6996934431176661,0.272049397777284,0.0004172125443065026,0.0170605709112357,Up
ENSG00000103269.14,RHBDL1,108.6576639372856,1.221508779319857,0.4927680916241573,0.0004173916782406547,0.0170605709112357,Up
ENSG00000212747.5,RTL8B,625.3890153363191,0.5805187899921666,0.2212091530843932,0.0004178456794313853,0.0170605709112357,Up
ENSG00000196781.16,TLE1,1237.129579985076,0.3867979824544266,0.1385381934746352,0.0004243547969721673,0.0172459364820521,Up
ENSG00000225138.8,SLC9A3-AS1,1623.831437862899,0.4212483255517804,0.1529328836097464,0.0004292591004525196,0.0174048666748294,Up
ENSG00000205542.11,TMSB4X,35845.19366219476,0.7094141200275049,0.2781087436865589,0.0004396265804468447,0.0177840627785379,Up
ENSG00000158716.9,DUSP23,80.87721067612506,0.7654733361664803,0.3022342677720583,0.0004454938014260304,0.0179798834695353,Up
ENSG00000105254.12,TBCB,2712.360669304739,0.4213851662109339,0.1546367103388975,0.0004466120953294882,0.017983580371934,Up
ENSG00000144029.14,MRPS5,147.1167158369271,1.022566268106485,0.4138334936855387,0.0004478512152467796,0.0179921144180334,Up
ENSG00000075399.14,VPS9D1,919.7367288669554,0.4667549428109073,0.1745651935168532,0.000451385470485415,0.0180573245648552,Up
ENSG00000123575.9,FAM199X,4232.306318904823,0.4299913953713308,0.1585191739636971,0.0004515362045790475,0.0180573245648552,Up
ENSG00000138604.10,GLCE,708.6992186163363,0.585233062233185,0.2268496898254942,0.0004661425076032346,0.0185989798705655,Up
ENSG00000267696.6,ERVK-28,26.64364598254585,2.582532598404827,1.088729835714903,0.0004704099850205052,0.0187265938582253,Up
ENSG00000073417.15,PDE8A,423.5377368676013,0.5568696419531899,0.2148422729046179,0.0004723736355115381,0.0187618683337128,Up
ENSG00000151006.8,PRSS53,83.34757930955084,1.108170923227963,0.4532030413179922,0.0004734383308689825,0.0187618683337128,Up
ENSG00000137802.14,MAPKBP1,1291.724646133447,0.3985374595711823,0.1460133506151605,0.0004751074660890608,0.0187855132641444,Up
ENSG00000178038.17,ALS2CL,110.5289026084814,0.8190135008659974,0.3291383804828295,0.0004776836848782759,0.0188094767944772,Up
ENSG00000272195.1,ENSG00000272195,18.51902191459961,1.54517244804637,0.6286969052180765,0.0004792489628951558,0.0188218045606985,Up
ENSG00000185513.18,L3MBTL1,596.4989311308805,0.5165296172648058,0.1982738210205966,0.0004903720711726046,0.0192075609094418,Up
ENSG00000126861.5,OMG,23.53213906325919,2.276224843287041,0.9555503180998766,0.000492360975584573,0.0192075609094418,Up
ENSG00000110195.14,FOLR1,30.14001359209006,2.862091050196084,1.228376791147702,0.0005035700304735616,0.0195877912100577,Up
ENSG00000129194.8,SOX15,59.86373765398867,0.9443616363249264,0.3862065806676341,0.0005049941120633127,0.0195877912100577,Up
ENSG00000215187.13,CIMIP2B,60.96516612511592,1.685115378654859,0.7122594492605488,0.0005090438506176959,0.0195965100822407,Up
ENSG00000198720.13,ANKRD13B,1271.30126550548,0.4530570811997911,0.1717898850436783,0.0005191631000824774,0.0198551547184381,Up
ENSG00000175265.19,GOLGA8A,1124.233567817265,0.8912922749717248,0.3674426437958297,0.0005288581527678572,0.0201818723396117,Up
ENSG00000286735.1,ENSG00000286735,9.38275372968389,2.97016887608084,1.169876054841555,0.0005320119405550013,0.0202580894581769,Up
ENSG00000232931.6,LINC00342,798.1832391439348,0.7926343485042348,0.3249183798842758,0.000542642420506503,0.0205734299514976,Up
ENSG00000203734.13,ECT2L,21.0164205557375,2.013044454504426,0.8625714095308444,0.0005491745730827739,0.0207761162464748,Up
ENSG00000010278.15,CD9,403.796556721243,0.7915924838587214,0.325350653936212,0.0005538143463001444,0.0208701773622358,Up
ENSG00000102678.7,FGF9,343.8546488326301,0.4242468558635513,0.1605454859576537,0.0005540438726558375,0.0208701773622358,Up
ENSG00000290835.1,ENSG00000290835,145.8064262618382,0.6406892998015763,0.257934357354063,0.000559097778935854,0.0210153577163957,Up
ENSG00000058453.17,CROCC,452.2624342097578,0.8064961382509988,0.3332554424335402,0.0005637085396201768,0.021095861218543,Up
ENSG00000228723.6,SRGAP3-AS2,10.1259692568839,3.384917566707776,1.347163603190147,0.0005648526439539102,0.021095861218543,Up
ENSG00000086506.3,HBQ1,34.82179346682398,1.55169302848235,0.6665518881869087,0.0005757367550815221,0.0214160855808426,Up
ENSG00000064687.13,ABCA7,1253.207040219144,0.6933077146205026,0.2832596721652609,0.0005758721345385295,0.0214160855808426,Up
ENSG00000115257.15,PCSK4,88.3197011649479,0.8655565721598791,0.360715779441669,0.0005779581286217361,0.0214421305448057,Up
ENSG00000149823.10,VPS51,600.321815310272,0.3800523544399416,0.1417697609006034,0.0005840933606939744,0.0215843445272482,Up
ENSG00000135912.11,TTLL4,564.731443959691,0.3154516062096008,0.1133609062587817,0.0005862327833195826,0.0216177967002648,Up
ENSG00000169738.8,DCXR,857.9461442475418,0.4253508918501401,0.1628972068887471,0.0006015035835984781,0.0220417087244998,Up
ENSG00000112667.13,DNPH1,135.8101203172512,0.919423532497506,0.3886457588667628,0.0006072966656941369,0.0222075331864269,Up
ENSG00000160953.17,PWWP3A,2063.209687918407,0.3627556980882497,0.1345436027090574,0.0006151315872247859,0.0224441757480505,Up
ENSG00000198816.7,ZNF358,576.4293111008799,0.7177982074377903,0.2980498484024418,0.0006188934052471126,0.0224441757480505,Up
ENSG00000172824.17,CES4A,433.6448715709985,0.7493390578630614,0.3126356435810655,0.0006202251369004608,0.0224459989627034,Up
ENSG00000182095.15,TNRC18,2265.422131064023,0.360280644750595,0.1341711549349738,0.0006224585482451644,0.0224803792393037,Up
ENSG00000241769.7,EOLA1-DT,13.51988062747406,2.103637846559992,0.8955734681795554,0.0006247207526789007,0.0225156557693901,Up
ENSG00000196696.14,PDXDC2P-NPIPB14P,31.9414656315457,1.227794281117366,0.5299648874703865,0.0006484156417223956,0.0231889814058533,Up
ENSG00000105516.11,DBP,140.9891893951354,0.6307295466312441,0.2599285952974099,0.0006486983836987978,0.0231889814058533,Up
ENSG00000171119.3,NRTN,11.33267009055726,2.129648570116396,0.901264486996244,0.0006503799606390368,0.0232017421396198,Up
ENSG00000079313.15,REXO1,668.8318500891128,0.4197613600194431,0.1623568480901654,0.0006554810521180173,0.0233040225442995,Up
ENSG00000121895.8,TMEM156,84.14753518209207,1.476444011820922,0.6538554317955778,0.0006572383613201631,0.0233040225442995,Up
ENSG00000173467.9,AGR3,53.57050204854003,2.034966267447408,0.9169741462977572,0.0006603190549979366,0.0233659567017047,Up
ENSG00000145832.16,SLC25A48,21.78066345097226,1.730696361367445,0.7595072959877238,0.0006687640565522785,0.0235695597878666,Up
ENSG00000140983.15,RHOT2,946.675709179126,0.5077278606949639,0.2039873720495268,0.0006730962255594448,0.0236746053953799,Up
ENSG00000234710.3,ENSG00000234710,15.90843228208147,3.30947481660748,1.448329991069029,0.0006798518214230035,0.0238642976032972,Up
ENSG00000110799.14,VWF,75.00223295082355,1.571680098940921,0.7050963621329865,0.0006814505600652021,0.0238725760202041,Up
ENSG00000127415.13,IDUA,188.6278422881953,1.257253324567128,0.556706024747711,0.0006882504167492372,0.0240147296808359,Up
ENSG00000032444.17,PNPLA6,1419.158307303151,0.3499788087855708,0.1315295294294002,0.000697812490098134,0.0242062067804952,Up
ENSG00000122705.18,CLTA,2392.835715962262,0.3040528137618902,0.1109409891758017,0.0006982617263349747,0.0242062067804952,Up
ENSG00000109586.12,GALNT7,840.9337802361484,0.4612831206399889,0.1833305322690042,0.0006992658501330557,0.0242062067804952,Up
ENSG00000204248.12,COL11A2,177.563360946896,0.8819770274946424,0.3817118966508308,0.0007023993092022793,0.0242667185404085,Up
ENSG00000101220.18,ADISSP,795.7465155424625,0.3333385381395838,0.1242294760879533,0.000708804332738434,0.0244126396997307,Up
ENSG00000102032.13,RENBP,298.1603863784885,0.7203781240602368,0.306488344233809,0.0007094104594178437,0.0244126396997307,Up
ENSG00000115268.10,RPS15,3478.899987036433,0.6495568266554529,0.274250143410712,0.0007163650863085017,0.0245554811189426,Up
ENSG00000109610.6,SOD3,210.6290431995264,1.628392742736495,0.7416061159669969,0.0007266541922249937,0.0248137682686078,Up
ENSG00000039537.16,C6,93.00259405268204,2.082968224844854,0.9661359131111592,0.0007267334506620127,0.0248137682686078,Up
ENSG00000196218.14,RYR1,195.4325413788114,0.6194471723331157,0.2601489170092851,0.0007321649712247843,0.0249156345973425,Up
ENSG00000159733.14,ZFYVE28,250.9170103877997,0.5472208101435176,0.2256237236473067,0.000732561761682543,0.0249156345973425,Up
ENSG00000259803.8,SLC22A31,20.82797316940292,1.535518208141696,0.6833393903396422,0.0007352667565978565,0.0249275586321985,Up
ENSG00000197982.14,C1orf122,630.033126528075,0.5807742688642987,0.2418883063302953,0.0007368207100360722,0.0249275586321985,Up
ENSG00000244879.10,GABPB1-AS1,641.9581084884042,0.517317275979909,0.2119266148821075,0.0007432684157441128,0.0250849510022618,Up
ENSG00000167202.12,TBC1D2B,614.743207041387,0.3350938375613678,0.1260040659508367,0.0007510215005856281,0.0251527583255408,Up
ENSG00000197989.15,SNHG12,45.23463851088026,0.9206191992149594,0.4039630875708916,0.0007582466150123145,0.0252979956353441,Up
ENSG00000133142.19,TCEAL4,3822.044856738809,0.5827673768088589,0.2441804023497829,0.0007611173860277338,0.0253454983529691,Up
ENSG00000136378.15,ADAMTS7,657.6526552869668,0.6547869063100765,0.2789281683515545,0.0007632947117050758,0.0253697726190248,Up
ENSG00000166592.13,RRAD,30.88012011292916,1.48803702397198,0.6700471108047871,0.0007654584364339232,0.0253935037359405,Up
ENSG00000198355.5,PIM3,454.1352193678568,0.4888924393955478,0.1991756687945832,0.0007703587404102201,0.0255077574612956,Up
ENSG00000196421.9,C20orf204,83.69851089348086,0.9508703869362688,0.4219910566538171,0.0007813953624988074,0.0258243795651492,Up
ENSG00000135596.18,MICAL1,1673.873266213917,0.4675896328820428,0.189403140989799,0.0007839288171610321,0.0258593166881217,Up
ENSG00000214401.6,KANSL1-AS1,12.87754711039134,2.001121218622228,0.8907101043667695,0.0007872500390597808,0.0258948740851617,Up
ENSG00000178950.18,GAK,1683.635664519448,0.309568087947386,0.1150823279873703,0.000787963455548709,0.0258948740851617,Up
ENSG00000148362.11,PAXX,398.0740592122714,0.7230664242681708,0.3147461710433036,0.000800622030114311,0.0262616020215023,Up
ENSG00000136449.16,MYCBPAP,32.92121119448738,1.20260645159375,0.5419275366726883,0.0008035501043870536,0.0263083806139133,Up
ENSG00000250974.4,LINC02196,25.67793252153088,2.137097616595827,1.004750274191855,0.0008097292144492343,0.0264612255975611,Up
ENSG00000131116.12,ZNF428,1349.946991248869,0.6602126081585714,0.2854540253987611,0.0008210670350817989,0.0267319891942245,Up
ENSG00000099364.18,FBXL19,2303.534173226231,0.5338988973011173,0.2244542654500957,0.000841492220733329,0.0272512539903394,Up
ENSG00000140400.18,MAN2C1,895.8159602236669,0.6003487842392272,0.2574356027270705,0.0008445839977033551,0.0272618282035437,Up
ENSG00000215788.11,TNFRSF25,301.0911856130438,0.7454742531243557,0.3297543234837128,0.0008539409170996917,0.0274451910163636,Up
ENSG00000102901.13,CENPT,818.0765167111272,0.4420429924936587,0.1800648317175294,0.0008579477167467474,0.0275234655797363,Up
ENSG00000102034.18,ELF4,57.39840283817781,1.311115714385403,0.6060929348531947,0.0008626539173981376,0.0276238501227527,Up
ENSG00000076928.20,ARHGEF1,363.8376424801673,0.5622242144218628,0.2395634649507135,0.0008652115251347954,0.0276521824682133,Up
ENSG00000071626.17,DAZAP1,1168.069490503636,0.5434111544528041,0.2303564128768883,0.0008666960593200021,0.0276521824682133,Up
ENSG00000101546.13,RBFA,123.7132328374531,0.8854613856687176,0.4012620040689486,0.0008761359395551324,0.0279025402131776,Up
ENSG00000134884.15,ARGLU1,2148.537627665765,0.4966822882535504,0.2082197868541764,0.0008898666166327128,0.0281860825622759,Up
ENSG00000164620.9,RELL2,1166.513740485566,0.3785444561317606,0.1505618236266431,0.0009117573371365972,0.0287753901212335,Up
ENSG00000133135.14,RNF128,847.6846323867384,1.296255458369327,0.6102997046174546,0.00091358051230075,0.0287810723983092,Up
ENSG00000264112.1,ENSG00000264112,166.7052935558338,0.8924376799016724,0.4094928205736008,0.0009258030368563964,0.0290615878021086,Up
ENSG00000152611.12,CAPSL,87.01908490789255,1.447136804567898,0.6890195240130473,0.0009381415472097308,0.0292914212850724,Up
ENSG00000268401.2,ENSG00000268401,17.24325698652994,1.611983987925701,0.7588518796650278,0.000957512738069363,0.0297372218440123,Up
ENSG00000088256.9,GNA11,2257.711942427045,0.3829853100753729,0.1541314245484606,0.0009746372344853786,0.0302154792907006,Up
ENSG00000169783.13,LINGO1,5054.665588036031,0.2914814748331273,0.1101639783072415,0.000990574512697322,0.0306012401488647,Up
ENSG00000214279.13,SCART1,29.86825163129129,1.124925230449121,0.5288365669391444,0.0010012174812901,0.0308213100215795,Up
ENSG00000255182.2,ENSG00000255182,53.82302252718977,1.028848296172434,0.4848786743572081,0.0010092645603065,0.030960206722119,Up
ENSG00000162804.15,SNED1,280.3275163240033,0.9810490253779066,0.4665413964170734,0.0010487021294847,0.0319348678355564,Up
ENSG00000021762.20,OSBPL5,1039.07025114139,0.2917308300050312,0.1111308138188548,0.0010501532240968,0.0319348678355564,Up
ENSG00000140474.14,ULK3,805.5813696395962,0.3194993835854315,0.1248847368344051,0.0010735599816024,0.032376768675168,Up
