gene_id	gene_symbol	SC1007_mRNA	SC1014_mRNA	SC1015_mRNA	SC1034_mRNA	SC1041_mRNA	SC1055_mRNA
ENSG00000134709.13	HOOK1	1748.0296926805422	1292.0107345955023	1405.659291014928	1585.523042841191	1878.9274599444711	1089.372582908045
ENSG00000134716.11	CYP2J2	294.13066181419134	44.55209429639663	63.09692578121871	34.7511899800809	125.45940452836373	31.6079764271565
ENSG00000162598.13	C1orf87	13.031105270248984	0	88.80308072912263	75.29424495684195	45.441989041769546	16.906592042432546
ENSG00000238242.2	LINC02778	1.8615864671784264	13.52474291140612	36.222309244773705	26.063392485060675	0	3.6753460961809887
ENSG00000226476.7	LINC01748	99.59487599404581	26.253912710376586	210.32308593739572	124.52509742862323	166.94991626215332	261.6846420480864
ENSG00000231252.4	ENSG00000231252	29.78538347485482	43.75652118396098	61.92846419267762	57.918649966801496	16.79377855891483	77.18226801980076
ENSG00000162599.18	NFIA	3807.875118613471	4094.019236593876	2089.209320311464	1568.1474478511504	2575.375335475939	5291.763309281388
ENSG00000237928.6	NFIA-AS2	179.64309408271814	89.10418859279326	18.695385416657395	36.19915622925094	97.79906337250402	221.2558349900955
ENSG00000162604.13	TM2D1	3575.1768102161677	3082.050237575724	2880.25781575378	4701.546411055112	3533.6085826610793	3260.767056531773
ENSG00000271200.1	PATJ-DT	0.9307932335892132	14.320316023841775	12.85307747395196	0	0.9878693269949901	8.820830630834372
ENSG00000132849.22	PATJ	2892.905369995274	2368.4211557209424	1564.5700670565159	1740.455431502385	2969.5351969469402	2511.731522130088
ENSG00000200575.1	RNU6-414P	99.59487599404581	66.82814144459495	258.2300110675803	237.46646486388613	136.32596712530864	352.8332252333749
ENSG00000212360.1	RNU6-1177P	14.89269173742741	13.52474291140612	54.9176946614311	26.063392485060675	29.6360798098497	49.98470690806145
ENSG00000240563.2	L1TD1	81.90980455585076	15.115889136277428	25.70615494790392	26.063392485060675	118.5443192393988	16.171522823196348
ENSG00000132854.19	KANK4	1043.4192148535078	1474.196977343267	557.3561777340987	180.99578114625467	1225.9458348007827	163.9204358896721
ENSG00000162607.13	USP1	2143.616816955958	4471.120891888376	1506.1469876294614	2626.610775994448	1992.532432548895	1545.8505680537237
ENSG00000116641.18	DOCK7	4184.846378217102	5348.638034904902	4965.961751299621	4045.6177001810847	3559.293185162949	4095.0706203648574
ENSG00000132855.5	ANGPTL3	3.7231729343568527	15.115889136277428	0	36.19915622925094	14.81803990492485	30.137837988684105
ENSG00000235545.1	DOCK7-DT	18.615864671784262	35.80079005960444	12.85307747395196	28.959324983400748	10.86656259694489	45.57429159264426
ENSG00000125703.15	ATG4C	1175.5918540231762	1807.5421114538062	1046.9415833328142	1999.6413901038218	895.997479584456	1261.3787802093152
ENSG00000088035.18	ALG6	719.5031695644617	665.0991219962068	614.6107955726119	906.4268719804435	446.5169358017355	690.9650660820258
ENSG00000142856.17	ITGB3BP	1022.9417637145452	1786.0616374180436	661.3492591142553	1458.1020129142278	1063.9352651736042	1240.0617728514655
ENSG00000203965.13	EFCAB7	861.9145343036114	1144.8297087949063	826.1023430985487	1617.3783003229319	944.4030766072106	970.291369391781
ENSG00000116652.6	DLEU2L	36.30093610997931	67.6237145570306	49.07538671872567	124.52509742862323	33.58755711782966	51.45484534653384
ENSG00000079739.17	PGM1	1948.1502379022231	1832.2048779393115	815.5861888016789	631.3132846381363	2132.8098769821836	834.3035638330844
ENSG00000244256.3	RN7SL130P	4.6539661679460655	7.955731124356541	24.537693359362834	43.43898747510112	5.9272159619699405	3.6753460961809887
ENSG00000185483.13	ROR1	313.6773197195648	369.9414972825792	274.5884733071555	253.39409360475656	370.4509976231213	208.75965826308015
ENSG00000158966.16	CACHD1	2800.7568398699423	1787.6527836429148	3628.073232420076	2034.3925800839027	3394.319007554786	5425.545907182375
ENSG00000162437.15	RAVER2	1351.5117751715375	1265.7568218851256	918.4108085932946	990.4089144323057	1240.7638747057076	1006.3097611343546
ENSG00000162434.14	JAK1	8418.094004580844	6422.661736693036	9395.599633458882	5901.910431617072	19504.491992189083	4705.913141550138
ENSG00000226891.9	LINC01359	12.100312036659771	15.115889136277428	4.673846354164349	30.407291232570785	24.69673317487475	11.026038288542965
ENSG00000288804.1	ENSG00000288804	0.9307932335892132	9.546877349227849	16.35846223957522	33.30322373091086	2.9636079809849702	0.7350692192361977
ENSG00000162433.15	AK4	1167.2147149208733	709.6512162926035	1728.154689452268	971.5853531930951	2229.621071027693	1115.100005581312
ENSG00000116675.16	DNAJC6	8274.751846608106	9469.706757321592	13466.51980793603	5894.6706003712225	9169.403093167497	6869.2218537622675
ENSG00000290094.1	ENSG00000290094	8.377139102302918	42.16537495908967	14.021539062493048	18.823561239210488	18.769517212904812	15.436453603960151
ENSG00000213625.9	LEPROT	3053.9325994062083	3149.6739521327545	1774.8931529939116	2819.190287134063	2694.907524042333	2277.9795104129767
ENSG00000116678.20	LEPR	984.7792411373874	678.623864907613	1212.8631289056486	1429.142687930827	1111.3529928693638	1452.4967772107266
ENSG00000184588.18	PDE4B	6818.991229274576	14660.821315964235	8293.740355464637	10904.633822499552	8711.031725441822	8079.880857844285
ENSG00000227466.1	PDE4B-AS1	2.7923797007676394	35.80079005960444	7.010769531246524	7.239831245850187	13.830170577929861	13.231245946251558
ENSG00000118473.23	SGIP1	3134.91161072847	4288.139076028176	7398.698778642164	4087.6087214070158	4475.048051287305	3621.686043176746
ENSG00000152760.10	DYNLT5	145.20374443991724	122.51825931509073	37.39077083331479	66.60644746182172	128.4230125093487	331.51621787552517
ENSG00000152763.17	DNAI4	2820.303497775316	1787.6527836429148	1256.0962076816688	1841.8130689442876	1426.4833081807656	3473.9371301102706
ENSG00000198160.15	MIER1	4397.067235475442	5400.35028721322	3477.341687498276	6124.897233989258	4452.32705676642	4004.6571063988054
ENSG00000289394.1	ENSG00000289394	4.6539661679460655	13.52474291140612	9.347692708328697	24.615426235890638	19.7573865398998	12.496176727015362
ENSG00000116704.8	SLC35D1	1326.3803578646286	6152.962451577349	1002.5400429682528	993.3048469306457	1272.3756931695473	1318.7141793097387
ENSG00000081985.14	IL12RB2	71.67107898636941	28.64063204768355	45.570001953102405	53.574751219291386	865.3735304476113	42.634014715699465
ENSG00000142864.15	SERBP1	3308.0391521760635	4306.437257614196	3893.3140130189026	3999.2827802076436	4336.746345508006	2285.330202605339
ENSG00000223263.1	RNU6-387P	35.3701428763901	21.48047403576266	38.55923242185588	92.66983994688239	53.344943657729466	119.81628273550022
ENSG00000116717.13	GADD45A	1073.2045983283626	778.0705039620698	1020.0669667963691	1595.6588065853812	1293.120949036442	787.9942030212039
ENSG00000172380.6	GNG12	5218.957660734718	6324.010670751015	2736.5370403632264	3311.498811851876	5562.692180308789	3502.604829660482
ENSG00000232284.9	GNG12-AS1	44.67807521228223	54.09897164562448	47.906925130184575	62.26254871431161	36.55116509881463	49.249637688825246
ENSG00000162595.8	DIRAS3	1273.3251435500435	486.0951716981847	333.0115527342099	589.3222634122052	243.01585444076755	602.021690554446
ENSG00000116729.14	WLS	3060.448152041333	1906.1931773958272	2676.945499347631	2254.4834499577482	1220.0186188388127	4841.165877889598
ENSG00000229133.1	RPS7P4	34.439349642800885	31.02735138499051	47.906925130184575	101.35763744190263	43.46625038777956	34.548253304101294
ENSG00000116745.7	RPE65	30.71617670844403	24.662766485505276	19.863847005198483	108.59746868775281	73.10233019762926	108.05517522772107
ENSG00000024526.17	DEPDC1	363.0093610997931	1804.3598190040636	222.00770182280658	369.23139353835955	390.2083841630211	136.7228747779328
ENSG00000285407.1	ENSG00000285407	157.30405647657702	56.485690982931445	255.8930878904981	390.95088727591013	222.27059857387277	566.7383680311084
ENSG00000285473.1	ENSG00000285473	15.823484971016622	0	26.874616536445007	1.4479662491700374	27.660341155859722	22.78714579632213
ENSG00000223883.2	LINC01707	35.3701428763901	0	38.55923242185588	75.29424495684195	26.672471828864733	141.86835931258616
ENSG00000033122.21	LRRC7	1277.9791097179896	2343.758389235437	1592.613145181502	1032.3999356582367	501.83761811345494	1743.584188028261
ENSG00000240692.3	RN7SL538P	32.57776317562246	34.20964383473313	14.021539062493048	47.78288622261124	72.11446087063428	41.163876277227075
ENSG00000066557.6	LRRC40	2636.0064375246516	5104.3970893871565	3890.9770898418205	6554.94320999276	3407.1613088057206	2929.250838656248
ENSG00000244389.3	RN7SL242P	327.639218223403	338.91414589758864	747.8154166662958	770.31804455846	743.8656032272276	560.1227450579827
ENSG00000116754.14	SRSF11	4934.134931256419	5969.185062604713	4153.880947263565	6740.282889886525	5119.1388524880385	4098.745966461039
ENSG00000118454.13	ANKRD13C	6166.505172528537	6928.646236202112	5780.379478512758	7529.424495684195	6745.171764721792	5972.437406294106
ENSG00000197568.15	ANKRD13C-DT	104.24884216199187	36.59636317204009	158.91077604158787	163.62018615621423	108.66562596944891	97.0291369391781
ENSG00000226088.1	LINC03102	3.7231729343568527	38.187509396911395	44.40154036456131	105.70153618941274	15.805909231919841	27.932630330975513
ENSG00000116761.12	CTH	382.5560190051666	204.4622898959631	480.23771289038683	522.7158159503836	383.2932988740561	290.3523415982981
ENSG00000050628.21	PTGER3	2169.679027496456	7334.388523544295	5572.393315752445	2237.1078549677077	5286.088768750192	1130.5364591852722
ENSG00000132485.14	ZRANB2	1856.001707776891	2617.435539913302	2617.3539583320353	4028.242105191044	2290.868969301382	1717.121696135758
ENSG00000229956.11	ZRANB2-DT	117.27994743224086	146.38545268816037	148.39462174471808	264.97782359811686	140.2774444332886	162.4502974511997
ENSG00000172260.15	NEGR1	4048.950566113077	4718.544129855864	6431.212583330144	6071.322482769967	3965.30747855789	5940.82942986695
ENSG00000233994.2	GDI2P2	8.377139102302918	7.955731124356541	8.17923111978761	18.823561239210488	9.8786932699499	11.761107507779164
ENSG00000286863.2	ENSG00000286863	48.401248146639084	26.253912710376586	39.72769401039697	82.53407620269213	26.672471828864733	92.6187216237609
ENSG00000225087.2	ENSG00000225087	25.131417306908755	9.546877349227849	53.749233072890014	139.0047599203236	24.69673317487475	235.22215015558328
ENSG00000223479.3	LINC02238	2.7923797007676394	10.342450461663503	31.548462890609354	65.15848121265168	0	49.249637688825246
ENSG00000200601.1	RNA5SP50	5.584759401535279	24.662766485505276	65.43384895830089	13.031696242530337	10.86656259694489	2.940276876944791
ENSG00000285778.2	ENSG00000285778	12.100312036659771	55.69011787049579	31.548462890609354	24.615426235890638	38.526903752804614	14.701384384723955
ENSG00000162620.16	LRRIQ3	207.56689109039453	225.1471908192901	182.28000781240962	346.06393355163897	165.96204693515833	172.74126652050646
ENSG00000259030.8	FPGT-TNNI3K	0	6.364584899485233	17.52692382811631	11.583729993360299	9.8786932699499	8.820830630834372
ENSG00000254685.8	FPGT	786.52028238288506	1207.6799846773229	1023.5723515619924	1909.8674826552794	744.8534725542225	461.62346968033216
ENSG00000233894.1	ENSG00000233894	6.515552635124492	0	18.695385416657395	24.615426235890638	7.902954615959921	13.231245946251558
ENSG00000162621.7	LRRC53	51.193627847406724	36.59636317204009	111.00385091140329	137.55679367115357	84.95676212156914	27.197561111739315
ENSG00000178965.14	ERICH3	230.83672193012487	120.92711309021942	101.6561582030746	101.35763744190263	105.70201798846394	168.3308512050893
ENSG00000116791.14	CRYZ	4890.387649277725	986.5106594202111	1260.770054035833	1704.2562752731342	120.52005789338878	1184.9315814087506
ENSG00000162623.16	TYW3	1321.7263916966826	671.4637068956921	432.33078776020227	789.1416057976704	75.07806885161925	302.8485183253135
ENSG00000162624.16	LHX8	19.546657905373475	21.48047403576266	22.200770182280657	8.687797495020225	13.830170577929861	6.615622973125779
ENSG00000137968.17	SLC44A5	1742.444933279007	2671.5345115589266	1228.0531295566827	1552.2198191102802	1048.1293559416845	1835.4678404327856
ENSG00000117054.15	ACADM	2732.8089338179298	3659.6363172040087	1836.8216171865893	3488.1506942506203	3458.53051380946	2542.604429338008
ENSG00000137955.16	RABGGTB	6048.294431862707	5631.06648981956	6314.366424476036	11567.802364619429	9995.26185053531	4849.986708520432
ENSG00000057468.7	MSH4	43.74728197869302	39.778655621782704	54.9176946614311	101.35763744190263	21.73312519388978	36.753460961809886
ENSG00000225605.3	ENSG00000225605	20.47745113896269	15.911462248713082	15.190000651034135	11.583729993360299	0	16.906592042432546
ENSG00000230027.2	ENSG00000230027	25.131417306908755	6.364584899485233	9.347692708328697	14.479662491700374	4.93934663497495	11.761107507779164
ENSG00000184005.12	ST6GALNAC3	6119.965510849076	4085.2679323570837	5889.04640624708	9579.744704508968	7686.611233348018	7002.269382444019
ENSG00000272855.1	ENSG00000272855	1.8615864671784264	1.5911462248713082	14.021539062493048	18.823561239210488	9.8786932699499	19.11179970014114
ENSG00000226415.1	TPI1P1	275.5147971424071	223.5560445944188	241.87154882800505	350.40783229914905	422.80807195385574	327.8408717793442
ENSG00000199921.1	RNU6-161P	52.12442108099594	79.55731124356541	181.11154622386852	364.8874947908494	115.58071125841384	338.13184084865094
ENSG00000117069.15	ST6GALNAC5	4196.946690253762	2086.7882739187207	1890.5708502594791	2442.719062349853	5861.028717061276	3205.636865089058
ENSG00000288543.1	ENSG00000288543	67.94790605201256	57.2812640953671	49.07538671872567	65.15848121265168	117.55644991240382	102.17462147383148
ENSG00000142892.15	PIGK	4309.572671518057	5604.017003996748	3367.5062981754136	5755.665840450899	4577.786461294784	3196.0809652389876
ENSG00000289212.1	ENSG00000289212	26.99300377408718	23.867193373069625	21.03230859373957	10.135763744190262	14.81803990492485	10.290969069306769
ENSG00000287870.1	ENSG00000287870	0	75.57944568138714	3.505384765623262	14.479662491700374	12.84230125093487	9.55589985007057
ENSG00000154027.19	AK5	1253.7784856446701	3670.774340778108	1964.1839303375677	1833.1252714492673	1317.8176822113167	1542.1752219575428
ENSG00000233099.1	ENSG00000233099	83.77139102302918	127.29169798970466	18.695385416657395	2.8959324983400747	4.93934663497495	16.906592042432546
ENSG00000036549.13	ZZZ3	5693.662209865217	6747.255566566782	4895.854055987155	6976.301388501241	5747.423744456853	5252.804640661869
ENSG00000077254.14	USP33	5778.364394121835	7559.535714363586	6063.147182939701	9323.454678405871	5283.125160769207	6603.861865618001
ENSG00000180488.17	MIGA1	3091.164328749777	2996.1283414326736	3359.327067055626	4297.563827536671	3441.7367352505453	3264.442402627954
ENSG00000162614.19	NEXN	46.53966167946066	80.35288435600107	29.21153971352718	57.918649966801496	153.11974568422346	16.906592042432546
ENSG00000162613.18	FUBP1	6512.760255423725	7381.327337177999	6981.557991532996	7787.162488036462	5781.011301574682	5946.70998362084
ENSG00000162616.9	DNAJB4	2227.388207978987	2802.8040751108097	1961.8470071604854	3437.471875529669	3936.6592680750355	1788.4234104016691
ENSG00000137960.6	GIPC2	135.8958121040251	17.50260847358439	35.05384765623262	36.19915622925094	124.47153520136875	67.62636816973018
ENSG00000273338.1	ENSG00000273338	83.77139102302918	38.98308250934705	49.07538671872567	91.22187369771235	62.235767600684376	54.39512222347863
ENSG00000285928.1	ENSG00000285928	159.16564294375544	129.67841732701163	178.77462304678636	108.59746868775281	223.25846790086774	149.21905150494814
ENSG00000122420.10	PTGFR	1431.5599932602097	3338.2247797800046	1411.5015989576334	1099.0063831200584	1277.3150398045223	663.7675049702865
ENSG00000137959.17	IFI44L	977.3328952686738	789.2085275361688	144.88923697909482	512.5800522061933	1030.3477080557745	201.40896607071818
ENSG00000137965.11	IFI44	376.9712596036313	481.32173302357074	135.5415442707661	492.30852471781276	739.9141259192476	8.085761411598174
ENSG00000235400.1	ENSG00000235400	52.12442108099594	82.73960369330803	9.347692708328697	5.791864996680149	67.17511423565932	31.6079764271565
ENSG00000162618.15	ADGRL4	76.32504515431548	100.24221216689241	127.36231315097851	276.56155359147715	394.159861471001	32.343045646392696
ENSG00000117114.21	ADGRL2	11394.770765599147	17071.407846644266	16312.89223762212	12465.541439104853	10678.867424815842	11569.989510777752
ENSG00000215875.4	ST13P20	1.8615864671784264	12.729169798970466	17.52692382811631	14.479662491700374	23.708863847879762	5.145484534653384
ENSG00000233290.4	ENSG00000233290	117.27994743224086	25.45833959794093	12.85307747395196	68.05441371099177	39.5147730797996	85.26802943139893
ENSG00000236268.6	LINC01361	18.615864671784262	11.138023574099158	60.76000260413654	114.38933368443296	31.611818463839683	62.48088363507681
ENSG00000233008.8	LINC01725	16.754278204605836	3.1822924497426164	4.673846354164349	7.239831245850187	17.78164788590982	30.137837988684105
ENSG00000137941.17	TTLL7	5671.323172259075	6300.93905049038	9961.13504231277	11741.558314519834	12079.66613049474	5404.963969043762
ENSG00000233061.1	TTLL7-IT1	7.446345868713705	6.364584899485233	23.369231770821745	8.687797495020225	11.854431923939881	42.634014715699465
ENSG00000271576.2	PRKACB-DT	56.778387248942	35.00521694716878	79.45538802079393	70.95034620933184	31.611818463839683	101.43955225459528
ENSG00000142875.21	PRKACB	14013.092131685604	10702.845081596855	14734.30063150311	19272.4307764532	18395.11473797371	11099.545210466586
ENSG00000226970.2	NEDD8P1	44.67807521228223	20.684900923327007	24.537693359362834	40.54305497676105	29.6360798098497	31.6079764271565
ENSG00000203943.9	SAMD13	159.16564294375544	252.19667664210235	118.01462044264981	288.14528358483744	128.4230125093487	300.64331066760485
ENSG00000293446.1	ENSG00000293446	5.584759401535279	10.342450461663503	22.200770182280657	31.855257481740825	5.9272159619699405	15.436453603960151
ENSG00000137976.8	DNASE2B	23.26983083973033	41.36980184665401	9.347692708328697	36.19915622925094	5.9272159619699405	11.026038288542965
ENSG00000117133.11	RPF1	2054.2606665313933	2035.0760216104031	1320.3615950514286	3047.9689545029287	2127.8705303472084	1402.5120703026653
ENSG00000174021.12	GNG5	153.58088354222016	120.92711309021942	63.09692578121871	120.1811986811131	134.35022847131864	61.01074519660441
ENSG00000285851.1	ENSG00000285851	12.100312036659771	21.48047403576266	17.52692382811631	7.239831245850187	5.9272159619699405	8.085761411598174
ENSG00000122432.19	SPATA1	32.57776317562246	47.73438674613925	30.38000130206827	62.26254871431161	15.805909231919841	27.197561111739315
ENSG00000117151.13	CTBS	668.309541717055	470.9792825619072	558.5246393226397	576.2905671696749	709.2901767824029	419.7245241838689
ENSG00000284882.2	ENSG00000284882	40.024109044336164	18.298181586020046	16.35846223957522	72.39831245850188	44.45411971477455	13.966315165487757
ENSG00000289881.1	ENSG00000289881	67.01711281842334	44.55209429639663	57.254617838513276	46.334919973441195	74.09019952462425	39.69373783875468
ENSG00000117155.17	SSX2IP	4821.508949992124	2799.621782661067	1586.7708372387965	2800.3667258948526	4507.647739078139	2309.5874868401334
ENSG00000171517.6	LPAR3	40.95490227792538	229.1250563814684	184.61693098949178	144.79662491700375	64.21150625467435	39.69373783875468
ENSG00000153898.13	MCOLN2	40.024109044336164	646.0053672977511	10.516154296869786	43.43898747510112	33.58755711782966	21.317007357849732
ENSG00000162643.13	DNAI3	219.6672031270543	140.02086778867513	56.08615624997219	160.72425365787416	200.53747337998297	224.9311810862765
ENSG00000055732.13	MCOLN3	578.9533912924906	630.0939050490381	22.200770182280657	34.7511899800809	454.4198904176954	80.85761411598175
ENSG00000280099.1	ENSG00000280099	16.754278204605836	18.298181586020046	15.190000651034135	10.135763744190262	29.6360798098497	25.72742267326692
ENSG00000097096.10	SYDE2	628.2854326727189	502.8022070593334	592.4100253903313	399.63868477093035	815.9800640978618	466.03388499574936
ENSG00000162642.14	C1orf52	3000.877385091623	2790.074905311839	3223.7855227848595	5027.33881711837	3156.2424997489934	2669.77140426587
ENSG00000142867.14	BCL10	1828.0779107692147	1801.9730996667565	1516.6631419263313	2462.9905898382335	1990.556693894905	1741.3789803705524
ENSG00000223653.6	BCL10-AS1	16.754278204605836	23.07162026063397	17.52692382811631	39.09508872759101	16.79377855891483	43.36908393493567
ENSG00000153904.21	DDAH1	5302.729051757748	10392.571567746949	9011.175770828864	5687.611426739907	8490.73686552194	7416.113352873998
ENSG00000282057.1	ENSG00000282057	12.100312036659771	21.48047403576266	9.347692708328697	8.687797495020225	21.73312519388978	8.085761411598174
ENSG00000142871.18	CCN1	495.18200026946135	1001.6265485564885	512.9546373695373	673.3043058640674	907.8519115083959	205.81938138613535
ENSG00000117174.11	ZNHIT6	1108.5747412047529	1398.6175316618799	843.629266926665	1085.974686877528	1220.0186188388127	810.0462795982899
ENSG00000171502.15	COL24A1	201.05133845527004	381.0795208566783	216.16539388010113	470.5890309802622	3609.6745208396937	247.71832688259863
ENSG00000285210.1	LINC02795	63.29393988406649	0	26.874616536445007	13.031696242530337	10.86656259694489	22.05207657708593
ENSG00000122417.16	ODF2L	2462.878896077058	3614.2886497951768	2005.0800859365056	3069.6884482404794	2755.167552989027	2262.5430568090164
ENSG00000236915.3	CLCA4-AS1	62.363146650477276	55.69011787049579	46.73846354164349	66.60644746182172	54.332812984724455	50.71977612729764
ENSG00000097033.15	SH3GLB1	16060.837245581872	16538.37386131238	12258.330525384546	10641.103965150605	14311.26294017642	10864.323060311002
ENSG00000230721.1	RPL17P5	8.377139102302918	15.115889136277428	5.842307942705436	17.37559499004045	19.7573865398998	17.641661261668744
ENSG00000284846.1	ENSG00000284846	6.515552635124492	14.320316023841775	21.03230859373957	34.7511899800809	7.902954615959921	34.548253304101294
ENSG00000183291.18	SELENOF	9652.32583232014	5753.58474913465	4011.3286334615527	5907.702296613753	7132.416540903828	6486.985859759445
ENSG00000153936.18	HS2ST1	9997.650121981738	4958.011636698997	2980.7455123683135	2697.5611222037796	6920.024635599905	5303.524416789167
ENSG00000267272.5	LINC01140	57.70918048253122	31.02735138499051	24.537693359362834	20.271527488380524	52.35707433073447	74.97706036209216
ENSG00000143013.13	LMO4	5847.243093407437	5251.578115187753	4320.970954424941	3589.508331692523	3982.101257116805	3764.2894717085683
ENSG00000237505.8	PKN2-AS1	15.823484971016622	26.253912710376586	21.03230859373957	0	18.769517212904812	36.753460961809886
ENSG00000279778.1	ENSG00000279778	12.100312036659771	0	0	15.927628740870412	19.7573865398998	0
ENSG00000065243.20	PKN2	2507.5569712893403	2953.1673933611482	2141.7900917958127	2816.294354635723	2395.583117962851	2666.8311273889253
ENSG00000137947.12	GTF2B	2701.1619638758966	2711.313167180709	1987.5531621083894	3945.708028988352	2894.457128095321	2040.5521525996849
ENSG00000137944.18	KYAT3	1693.1128918987786	1934.0382363310753	1254.9277460931278	1699.912376525624	1727.7834529142376	986.4628922149773
ENSG00000213516.10	RBMXL1	900.0770568807691	1509.9977674028714	1115.8808170567384	1015.0243406681963	1060.9716571926194	783.5837877057868
ENSG00000117226.12	GBP3	29.78538347485482	81.14845746843672	1.1684615885410872	2.8959324983400747	194.61025741801305	8.085761411598174
ENSG00000117228.11	GBP1	72.60187221995862	109.78908951612027	21.03230859373957	30.407291232570785	144.22892174126855	19.11179970014114
ENSG00000234518.2	PTGES3P1	15.823484971016622	14.320316023841775	40.89615559893805	33.30322373091086	39.5147730797996	29.40276876944791
ENSG00000162645.13	GBP2	159.16564294375544	197.3021318840422	116.84615885410872	183.89171364459474	719.1688700523528	47.77949925035285
ENSG00000154451.15	GBP5	48.401248146639084	12.729169798970466	23.369231770821745	69.5023799601618	52.35707433073447	17.641661261668744
ENSG00000197147.15	LRRC8B	1560.0094594955212	1330.9938171048493	2321.7331764311402	1789.6862839741664	1483.7797291464751	2133.170874223446
ENSG00000231999.8	LRRC8C-DT	70.7402857527802	72.39715323164452	87.63461914058155	81.0861099535221	64.21150625467435	153.6294668203653
ENSG00000171488.15	LRRC8C	698.0949251919099	688.9663153692765	687.0554140621593	668.9604071165573	550.2432151362094	1310.6284178981405
ENSG00000272931.1	LRRC8D-DT	75.39425192072626	57.2812640953671	31.548462890609354	20.271527488380524	18.769517212904812	22.78714579632213
ENSG00000171492.14	LRRC8D	4560.886844587144	4878.454325455431	4042.877096352162	4102.0883838987165	4008.7737289456695	4589.772204910819
ENSG00000228175.3	GEMIN8P4	177.7815076155397	122.51825931509073	89.97154231766372	101.35763744190263	164.97417760816333	94.8239292814695
ENSG00000162664.17	ZNF326	1424.113647391496	2145.660684238959	1732.8285358064325	2234.211922469368	1467.9738199145552	1445.1460850183646
ENSG00000287406.1	ENSG00000287406	46.53966167946066	58.8724103202384	31.548462890609354	39.09508872759101	103.72627933447396	35.28332252333749
ENSG00000212459.1	RNU6-695P	4.6539661679460655	15.115889136277428	10.516154296869786	28.959324983400748	7.902954615959921	31.6079764271565
ENSG00000143032.8	BARHL2	29.78538347485482	7.955731124356541	565.5354088538862	249.05019485724645	13.830170577929861	187.4426509052304
ENSG00000287076.1	ENSG00000287076	6.515552635124492	6.364584899485233	29.21153971352718	46.334919973441195	2.9636079809849702	55.13019144271483
ENSG00000233593.12	LINC02609	756.7348989080302	1476.5836966805741	2239.940865233264	4270.052468802441	1303.987511633387	1981.0115458415528
ENSG00000285532.2	LINC02788	0	3.1822924497426164	22.200770182280657	18.823561239210488	0.9878693269949901	19.84686891937734
ENSG00000225446.3	LINC01763	10.238725569481344	9.546877349227849	75.95000325517067	144.79662491700375	28.64821048285471	24.257284234794525
ENSG00000122482.22	ZNF644	5662.015239923184	8543.65965444649	4450.670190753001	8871.689208664819	5574.546612232729	5236.633117838673
ENSG00000162669.16	HFM1	967.0941696991924	944.3452844611214	1334.3831341139216	2619.3709447485976	459.3592370526704	1928.8216312757827
ENSG00000097046.13	CDC7	1195.1385119285496	2032.6893022730962	1185.9885123692036	1847.6049339409678	1177.540237778028	961.4705387609466
ENSG00000069702.11	TGFBR3	1896.0258168212272	930.8205415497154	428.825402994579	227.33070111969587	1474.8889052035202	707.8716581244583
ENSG00000289483.1	ENSG00000289483	32.57776317562246	10.342450461663503	58.42307942705436	91.22187369771235	53.344943657729466	53.660053004242435
ENSG00000172031.7	EPHX4	156.3732632429878	102.62893150419939	149.56308333325916	153.48442241202397	198.561734725993	120.55135195473642
ENSG00000189195.15	BTBD8	2318.6059448707297	3834.6624019398528	2852.214737628794	6033.675360291546	4301.183049736187	2769.0057488627567
ENSG00000174842.17	GLMN	561.2683198542956	732.7228365532375	391.43463216126423	661.7205758707071	582.8429029270442	474.11964640734755
ENSG00000122484.9	RPAP2	1800.1541137615382	3210.9330817903	1821.631616535555	2554.212463535946	1685.305071853453	1960.4296077029394
ENSG00000242764.3	RN7SL824P	38.16252257715774	24.662766485505276	37.39077083331479	120.1811986811131	70.1387222166443	49.98470690806145
ENSG00000162676.13	GFI1	23.26983083973033	3.9778655621782706	5.842307942705436	0	83.96889279457416	8.820830630834372
ENSG00000067208.17	EVI5	4128.06799096816	3612.6975035703053	3513.5639967430493	5167.7915432878635	3582.014179683834	4766.923886746742
ENSG00000122406.14	RPL5	24436.11476141761	25427.312246555943	22286.067878244157	47332.56871911936	28550.411419482207	25663.47165119337
ENSG00000154511.12	DIPK1A	1412.9441285884254	1659.5655125407745	1332.0462109368395	1469.685742907588	1427.4711775077606	1125.3909746506188
ENSG00000207523.1	SNORA66	322.05445882186774	180.5950965228935	489.58540559871557	758.7343145650997	315.13031531140183	349.1578791371939
ENSG00000143033.18	MTF2	4574.848743090983	5111.557247399078	3902.6617057272315	7572.863483159296	4181.650861169793	3728.271079965995
ENSG00000117500.13	TMED5	3231.714107021748	3689.072522364128	2807.8131972642327	3325.978474343576	3461.494121790445	2210.3531422432466
ENSG00000122483.18	CCDC18	418.8569551151459	1777.3103331812513	488.41694401017446	768.8700783092899	413.91724801090083	549.0967067694397
ENSG00000223745.8	CCDC18-AS1	542.6524551825113	344.48315768463823	391.43463216126423	635.6571833856465	610.5032440829038	661.5622973125779
ENSG00000117505.13	DR1	8666.615797949164	8199.176496761851	7335.601852860946	7926.167247956785	7628.326943055314	7984.3218593435795
ENSG00000137942.18	FNBP1L	13741.300507477554	19623.606391337846	16788.45610415834	26373.257262383064	13108.038099896523	16730.910499035097
