gene_id	gene_symbol	SRR36692424	SRR36692425	SRR36692426	SRR36692427	SRR36692428	SRR36692429	SRR36692433	SRR36692434	SRR36692435	SRR36692440	SRR36692441	SRR36692445	SRR36692446	SRR36692447	SRR36692448	SRR36692449	SRR36692450	SRR36692454	SRR36692455	SRR36692456	SRR36692460	SRR36692462	SRR36692469	SRR36692470
ENSG00000095951.17	HIVEP1	460.039201341461	429.1877694368155	358.7433017580656	143.64136129110318	195.3946716053133	278.68159439056006	189.6009155219992	223.1796809661652	114.4660686233675	193.2215851645846	127.90657130637611	669.1706932385209	665.377910574862	622.6161929589705	173.1942555806298	107.09938035028925	162.52676859757378	271.787884292046	177.59941442641423	185.77782292137147	227.42380454540074	310.9953727164399	297.8081921935702	221.75465043579982
ENSG00000096060.15	FKBP5	572.0862199351658	589.6666745305812	627.1736044721428	370.81883340398264	347.1575233375955	325.350760915295	244.03180036085064	237.6057439943964	263.59439746367025	273.5214647135029	250.33143241390755	331.9157826834685	314.9527104982788	350.9123809428517	771.8439650875894	711.6355520796079	789.7922430768585	647.9153897983758	565.6419706046755	538.4576471838682	898.6908405423094	792.9131352636309	777.2793816252183	741.919879853108
ENSG00000096063.16	SRPK1	2820.568218060761	2780.3903324385	2731.9682210806536	2305.392912069266	2185.385064944863	2368.1268499408357	1280.9401565409707	1293.254120883786	1070.49957135093	1449.1618887343845	1555.892078105418	871.1676977134467	964.2067621739116	1043.5268441161443	2496.2563358686425	2343.7947038641814	2286.7955603215382	1294.989331038572	1209.1357393140804	1298.457831862206	2765.7669133424542	2471.28762662608	2467.8372193107184	2342.568673533737
ENSG00000096070.19	BRPF3	572.0862199351658	609.5710348522886	516.7910500850456	498.16046575425145	486.58964336662973	525.3614745927305	271.2472427802764	315.67620273541235	259.563902089608	422.8290532497728	404.732936348033	409.33313682143563	505.2142455091844	357.35959004153926	716.3088505264092	667.3796097861	679.0983358158084	501.5033406751065	422.1027178490804	458.98050368809425	388.82134325504	387.70200620145994	327.5890114129272	314.83684938416025
ENSG00000096080.12	MRPS18A	252.10579183583576	263.73277426262285	258.3955250425228	266.9080614061633	239.97500930167118	213.34476125593113	283.94778257600836	248.6374392512791	353.07139476785187	437.88528066519495	370.92905678849075	244.71002744759738	264.4312859473603	291.0454393121815	284.2644847029902	344.3112310434919	385.6716292666751	269.26353861750687	265.18268729423494	311.9477882209125	396.15759501456904	325.1694245560632	433.80726662863395	508.30181190428186
ENSG00000096092.6	TMEM14A	614.103851907805	614.5471249327154	760.134408620237	927.0470835099567	873.5849152839493	853.3790450237245	1064.1237985995458	1010.6730039190218	1130.150902887051	1235.8653336825703	1025.0798071839572	798.1996168017995	582.608768225485	758.9286139026505	593.002070738026	654.1028270980476	568.404428554758	861.6433235760219	610.6500413839723	883.1897570967874	1053.6691589623608	952.9965442758466	954.9716029673818	1122.4618108478755
ENSG00000096093.16	EFHC1	500.97945813531464	505.07314316332486	548.1497303086527	575.5841782232148	450.5459660802127	477.35890331014593	893.5736927711446	866.4123736367097	941.5237193809384	405.2634545984469	466.8589852682728	1086.5125218673325	1062.0248394959026	1215.7594300382264	430.1618195671077	448.75525485617067	486.701782719221	572.185019562202	723.7784355049073	610.9805406237618	846.4200467556649	652.8401523779422	628.3752855284332	701.7667744244035
ENSG00000096384.20	HSP90AB1	28760.530397682203	29459.697298647035	29097.092205880588	25546.76891558152	24262.137402875287	24590.650544261764	26076.022563465765	25441.635038199995	27917.629257979486	29227.901470188302	29567.43119420179	20913.363872994305	21809.13154709754	21087.899931935783	37530.44216581996	39093.04406554732	37490.97216162952	24220.25529864474	25900.320081967206	25180.345988048564	33582.6094607142	31543.10171744867	33147.04448511834	34194.9321254315
ENSG00000096401.8	CDC5L	2019.0010850442575	1909.5745683638022	1979.3598957140823	1572.9238427905198	1600.1495679522502	1760.0942803614319	977.9415642713643	1223.6695815711414	1080.1727602486792	1401.4838352522142	1368.6003129782243	1400.631211645521	1470.4959316097113	1443.2538082347733	1843.9540580568141	1620.6526067882614	1693.792485708769	1558.3627297488208	1518.1100630422259	1345.150653665973	1580.0452227085705	1601.667857877429	1526.7633319790366	1402.620978270882
ENSG00000096433.11	ITPR3	71.10676179985111	79.61744128682953	95.3303878797657	29.543258705262353	55.962551576279054	76.00407119742547	62.59551756467916	102.67962508329272	41.11105281543481	50.18742471807392	24.667695894801106	57.84055194215939	94.59330554214516	68.15621047183997	41.416017638846256	38.945229218287004	50.95433826302313	52.16981060714195	65.68745465086553	51.66014327225303	52.270793786644525	71.70402695338828	51.620086646885504	39.24053485077939
ENSG00000096654.16	ZNF184	368.46231114468304	315.9817201071047	367.52373222067564	388.1372954036192	281.7097935280488	406.68845114411874	334.7499417589364	269.8522378222073	344.20430494491495	224.5887256133808	302.4076793029321	207.3361323465098	201.0107742770585	216.44201974165395	634.4180883768722	471.7683448487948	494.60849038072456	302.9214809446952	395.34116225057966	288.10464517218037	172.40191634893282	193.43411922309397	254.12965733851325	160.61242171481797
ENSG00000096696.16	DSP	7.541626251499361	14.928270241280538	7.526083253665712	66.21764882213976	51.21996245964523	68.00364265032805	135.17003068314776	194.32755490970277	99.95628527674346	2.509371235903696	5.481710198844691	165.51296401910224	204.23554605690433	129.86521184499236	11.295277537867161	7.966069612831432	14.934892249506781	17.670419721773886	20.67938387156878	1.9869285873943474	269.6072521626928	402.7098257963551	411.96799920110544	282.89687915678167
ENSG00000096717.12	SIRT1	1333.7904713366013	1302.491578551727	1445.0079847038169	1038.088986919391	1031.9873917795187	1154.7285202977273	454.4978884044096	453.99668941786456	560.2388569946509	705.1333172889387	807.6386359631177	468.063543408859	424.594951013038	369.3329783676733	1383.6714983887273	1283.4223265117307	1389.823502277631	907.0815457177262	833.2575265896833	764.9675061468238	811.5728508979018	870.4535365039229	704.8127215247829	802.1495379961648
ENSG00000096746.18	HNRNPH3	5377.179517319044	4870.3481662177755	4896.971503718491	5447.165665415097	5602.894782391192	6088.326124341135	2931.1031485721505	3126.212717411987	2852.784625761251	4257.14830171062	4512.361112015655	2559.221959779237	2690.5345883180607	2665.460447371687	4871.088438205214	4754.858440014495	4681.649458683625	3200.0288667574328	3255.1783082540032	2883.033380309198	3963.4100130855727	3967.9007473392426	4351.970381922039	3835.5341390192043
ENSG00000096872.17	IFT74	418.0215693688217	364.49859839126646	381.3215515190628	188.46561587839778	195.3946716053133	330.6843799466933	252.19643308667835	284.27830085043854	182.98448998242552	161.8544447157884	213.78669775494294	288.3129050655329	440.71880991226726	320.51839519189605	212.72772696316486	315.9874279756468	275.85624507912524	188.4844770322548	216.525313478779	147.0327154671817	331.04836064874866	250.964094336859	276.9616187400203	334.0008315205874
ENSG00000096968.14	JAK2	546.2292156443108	537.4177286860994	540.623647054987	359.612769757159	294.0405252312967	345.35183228303856	326.5853090331087	304.64450747852965	273.2675863614196	273.5214647135029	211.0458426555206	113.0115399485268	210.68508961659606	153.81198849726047	216.49281947578726	147.81484726031658	209.96701456659534	349.20115164457917	201.9281013341422	215.58175173228668	258.60287452339924	172.58992534129507	180.67030326409926	206.2409506110731
ENSG00000097007.20	ABL1	1212.0470761338258	1170.6251914204154	1044.8712250505898	1117.5501655059586	1234.9702059714461	1221.3987581902059	1005.15700669079	1023.4018830615787	858.4955146752563	1094.0858588540116	1268.1022926660717	1803.7353659501089	1971.4104814124346	1676.2743656587668	1567.2197583790687	1374.589567636357	1540.0509478461993	1320.2327877839632	1263.8752848564684	1063.0067942559758	834.4986376464302	931.3185826387758	866.6218392832893	808.5375320416405
ENSG00000097021.21	ACOT7	896.3761487496383	890.7201243964054	994.6973366928183	1552.5491816144768	1441.7470914566807	1373.4069005850567	1251.9103512935833	1288.1625692267633	1542.873629191024	1680.0240424375245	1632.6360208892436	939.686505398774	872.8382284116122	910.8985426574287	1159.6484938876952	1312.631248425446	1258.9235643260715	1001.3237842338535	1075.3279613215766	1145.4643306328412	1353.538449633111	1363.2102798696494	1401.683891257737	1623.4630581287568
ENSG00000097033.15	SH3GLB1	4139.275436894363	4244.604838604099	4151.889261605585	4479.369259553054	4366.027540773092	4544.243414751333	3235.9161036697183	2885.212605646242	2880.9980933796865	4336.193495641587	4030.884232883796	2570.7900701676685	2903.3695257878876	2960.190006168833	3271.8653934688546	3158.989160910598	3262.8346949804813	3021.6417724233347	2745.4923175371023	3089.67395339821	3287.5578197389586	2674.7269589124376	2727.923040493103	2855.4333383276444
ENSG00000097046.13	CDC7	649.6572328077307	674.2602058978376	663.549673531527	921.9534182159459	1034.832945249499	754.7070929428564	480.8061494098544	552.4333547869716	457.0581754186576	701.3692604350831	674.250354457897	341.70418378137236	384.8227657282724	355.5175302990571	1076.8164586100027	1033.8188119763458	1048.9565497594763	767.4010850598945	676.3374960348377	666.6145410708035	719.8697039037887	672.8505785044691	658.1561047477902	710.8924802036546
ENSG00000097096.10	SYDE2	75.4162625149936	64.689171045549	60.2086660293257	22.412127293647302	16.12480299655498	16.000857094194835	70.76015029050689	46.67255685604215	23.37687316956097	8.782799325662937	3.6544734658964604	88.09560988113506	105.34254480829803	61.709001373152404	35.768378869912674	43.3708234476378	21.084553764009573	48.804016374423114	57.172414233160744	26.823535929823688	66.0262658357615	115.05995022753004	55.590862542799776	86.6942049028847
ENSG00000099139.14	PCSK5	261.8021684449064	258.756684182196	287.24551084824134	176.24081917277198	141.3291556756878	174.67602327829363	251.2892516726975	342.8311449062005	311.9603419524171	178.16535774916244	138.86999170406548	716.3329894375124	818.0171081542326	783.7964204261597	182.60698686218578	233.671375309722	233.6871375511061	355.0912915518372	333.3030106358733	328.8366812137645	174.2359792888151	237.6238102525077	214.42189837937056	130.4975926432896
ENSG00000099194.6	SCD	27018.41473358585	27159.499658969726	27224.351822926772	24812.26238018517	25051.304231883154	25153.34735207428	35362.8386983878	35821.61168298377	34966.96566721434	29369.68094501686	31815.845994094583	45572.125947904744	47457.891360064874	45998.07382952205	41946.895683126015	41098.723370289095	41133.32882436218	38345.65224480751	39726.312851629016	38727.225096903225	15959.098671385522	15199.586178607773	14810.994091760225	14350.17233787223
ENSG00000099203.7	TMED1	110.96964341491916	104.49789168896376	121.67167926759569	154.84742493792683	193.49763595865977	202.6775231931346	375.57310538807496	309.7360591355524	335.33721512197803	304.8886051622991	429.4006322428341	313.22883513292464	288.07961233289666	383.1484264362895	274.85175342143424	267.30589145278805	304.84750650463843	262.53195015206916	211.6595760972334	278.17000223520864	133.8865946114053	149.24442819368028	205.48765261356345	211.7163740786237
ENSG00000099204.22	ABLIM1	2862.5858500334	2862.495818765543	2688.0660687676036	1428.2637484406146	1326.9764348341423	1582.7514475674393	2939.267781297978	2651.001229423194	2756.8588358585694	1343.7682968264294	1638.1177310880885	2089.37870707985	2293.8876593970203	2373.493978188265	1960.671925948108	1648.0912910102363	1945.9286078033836	1538.1679643525079	1743.1504169387097	1854.7978363326233	3358.169242924426	2782.28299934252	2858.958645058274	2749.5751512883326
ENSG00000099219.15	ERMP1	740.156747825723	696.6526112597584	733.793117232407	360.63150281596114	428.73005614369714	348.0186417987377	386.4592823558453	338.58818519201486	375.64216886260044	264.73866538783994	346.26136089368964	218.90424273494168	341.82580866366095	262.49351330370797	371.80288562146075	351.39218181045317	358.43741398816275	332.372180480985	312.6236267643045	221.54253749446974	720.7867353737298	694.52854014154	641.2803071901545	722.7558977166809
ENSG00000099246.18	RAB18	3901.175522382741	3667.3783892745855	4148.126219978752	4807.401304487346	4729.309867107243	5294.950293420641	5766.04506726233	5195.928465991747	5572.562904178448	5962.266056507182	5632.4572293129195	3436.618640009531	3378.485901351844	4040.558045134621	3863.9261910787245	3825.4836518508278	4027.1497689258285	4192.09671685131	4629.749118540634	4628.550144335132	3859.785456982225	3962.8981408076106	3647.1576603972567	3907.627214675287
ENSG00000099250.18	NRP1	1595.5926397815076	1433.1139431629315	1526.5405532851953	1921.330548900855	1806.9264534374847	1942.770732186823	798.3196443031545	825.6799603805274	776.2734090443867	882.0439894201492	900.8277093434775	1768.141180139549	1971.4104814124346	1772.0614722678392	1815.7158642121462	1507.357394516881	1676.2220242387612	2128.8648521946634	1993.7358920883078	1791.2161215360043	906.9441237717796	967.17059611547	917.2492319561962	875.155184230173
ENSG00000099256.19	PRTFDC1	715.3771187136537	714.0689265412524	783.9670055901784	981.0399356264705	939.9811629168228	824.044140351034	918.9747723626086	1051.405417175204	1018.1031314881209	1652.420958842584	1448.0851108614725	932.567668236662	850.2648259526912	867.6101387090979	822.6727140079915	1062.142615044191	900.4861503379088	1060.225183306433	1113.037426028555	1319.3205820298467	1108.6910471588287	1011.3602871448836	1119.758802647824	1067.7075761723695
ENSG00000099260.12	PALMD	45.24975750899616	68.42123860586914	61.46301323826999	41.76805541088816	72.08735457283403	24.001285641292252	176.90037572626719	188.38741130984286	190.23938165573756	171.8919296594032	211.0458426555206	939.686505398774	1075.9988505419012	842.7423321855888	138.36714983887273	162.86186764010927	158.1341532300718	322.2747977828285	401.4233339775116	374.53603872383445	128.3844057917585	195.1016547336379	174.71413942022787	106.77075761723695
ENSG00000099282.10	TSPAN15	166.99315271177156	190.33544557632686	173.0999148343114	81.49864470417201	92.00622886269606	52.00278555613322	131.54130502722433	146.80640611082347	150.74052698992764	63.98896651554425	54.81710198844691	25.805784712655726	39.772185284765584	34.078105235919985	96.95113220002646	92.9374788163667	96.63753808504387	92.55934139976797	127.72560626557188	150.01310834827322	355.80821033715927	345.17985068259014	358.3625246062628	462.6732830080268
ENSG00000099284.15	MACROH2A2	3088.834637578381	3017.998633778882	3002.9072182126192	3635.8582868648737	3353.0105054601095	3624.1941318351305	1120.369046266359	1059.0427446607382	1221.2400983408577	2352.535533659715	2591.9353056870646	525.0142407057544	555.7356700601028	505.6453993113533	2716.5142478570524	2796.0904341038326	2950.0804808143394	1542.3752071434064	1817.3529120072799	1552.7846910486824	1577.2941282987472	1620.844516248684	1717.3605749829217	1926.4364899998907
ENSG00000099290.17	WASHC2A	658.2762342380156	553.5900214474866	533.0975638013213	308.6761168170515	287.40090046800935	380.02035598712735	324.77094620514697	347.07410462038615	256.3395057903582	381.4244278573618	475.0815505665399	693.1967686606487	685.8014651805524	575.6436695256754	404.7474451069066	287.6636249078017	380.4004908256727	606.6844104475701	610.6500413839723	476.86286097464335	352.1400844573947	463.574871931208	406.0118353572341	273.77117337753066
ENSG00000099308.13	MAST3	136.82664770577412	153.0147699731255	130.45210973020568	140.58516211469671	125.2043526791328	181.34304706754148	230.4240791511378	200.26769850956268	178.14789553355084	110.41233437976263	172.67387126360777	314.11868977818864	263.35636202074505	210.91584051420747	142.1322423514951	130.11247034291338	137.92812253956262	175.02130010137944	209.2267074064606	170.87585851591388	154.97831842005132	270.97452046338594	235.26847183292048	167.9129863382188
ENSG00000099326.9	MZF1	95.88639091192044	79.61744128682953	85.29561020821141	93.72344140979781	64.49921198621992	112.00599965936385	97.9755927099326	83.16201039803873	81.41600655605717	87.82799325662937	93.18907338035974	69.40866233059126	60.19573989045602	68.15621047183997	98.83367845633767	77.00533959070384	97.51606115854428	68.99878177073613	80.28466679550233	82.45753637686542	87.11798964440754	76.70663348502002	71.47396612645686	83.0439225911843
ENSG00000099330.9	OCEL1	19.392753218141213	27.36849544234765	33.86737464149571	31.580724822866653	40.78626640305083	60.00321410323063	125.19103512935833	94.19370565492143	120.10876214705463	37.64056853855544	28.32216936069757	114.79124923905478	124.69117548737317	83.81371828293834	48.94620266409103	38.945229218287004	75.5529843210343	57.2185019562202	48.657373815455955	80.47060778947107	65.10923436582037	34.184477966150226	17.868491531614215	48.36624063003041
ENSG00000099331.14	MYO9B	272.5759202327626	256.26863914198253	240.8346641173028	176.24081917277198	134.68953091240044	156.00835666839964	171.45728724238205	235.059968165885	86.25260100493186	161.8544447157884	218.35478958731352	839.132930483943	856.714369512383	744.1921359627931	269.20411465250066	185.8749576327334	260.92135282961846	432.50455890437036	490.22304119071873	315.9216453957012	221.00458425581283	371.02665109602077	377.2237101118556	250.95690892940308
ENSG00000099337.5	KCNK6	14.005877324213099	8.70815764074698	8.780430462609997	12.224796705625801	0	4.000214273548709	26.308261005444866	26.30635022795103	50.78424171318417	0	0	39.15360439161558	73.09482700983945	41.446344205848625	1.8825462563111934	0	6.149661514502792	22.71911107085214	35.276596016205566	19.869285873943475	11.004377639293585	30.015639189790445	36.72967703720699	23.726835026052655
ENSG00000099338.23	CATSPERG	7.541626251499361	6.220112600533557	12.543472089442854	32.599457881668805	23.71294558316909	36.001928461938384	39.00880080117687	25.4577582851139	34.66226021693523	41.404625392410985	41.11282649133518	21.356511486335773	75.24467486307002	13.81544806861621	19.76673569126753	15.047020379792706	11.420799955505185	10.938831256336215	34.06016167081917	26.823535929823688	12.838440579175849	14.174051839623266	19.853879479571347	9.125705779251021
ENSG00000099341.13	PSMD8	901.7630246435664	882.0119667556585	931.9799762456041	1555.6053807908834	1414.2400745802045	1325.4043293024722	2141.8553184088046	2076.504484122457	2453.7655837290895	2131.71086490019	1934.1300818257016	2089.37870707985	2024.0817538165834	2006.9240894343147	1564.395938994602	1560.4645252690905	1521.6019633026908	1716.5550586866061	2029.0124881045133	2028.6540877296286	1664.4121179431547	1768.4214089318205	1766.99527368185	2149.1037110136153
ENSG00000099364.18	FBXL19	619.4907278017332	571.0063367289806	467.87150893621845	726.356670925933	795.8064537711547	692.0370693239266	481.7133308238353	643.2326926705446	575.5547394160874	740.2645145915903	750.0806788752485	339.9244744908444	237.5581877819782	246.83600549260962	660.773735965229	675.3456793989315	751.1372278428411	525.0639003041383	574.1570110223803	507.66025407925576	500.6991825878581	608.6504613485284	779.2647695731754	552.1051996446868
ENSG00000099365.11	STX1B	386.77768918403865	366.9866434314799	331.14766316129135	523.6287922243051	492.2807503065903	417.3556892069153	372.8515611461324	352.1656562774089	317.6030354761042	464.2336786421838	436.70957917462704	132.58834214433458	166.61320862536934	78.28753905549185	296.501035369013	245.17792030603408	342.62399866515557	417.3584848571356	405.07263701367083	381.4902887797147	245.76443394422338	356.8525992563975	412.96069317508403	257.3449029748788
ENSG00000099377.14	HSD3B7	11.851126966641852	9.952180160853692	7.526083253665712	37.69312317567955	40.78626640305083	29.334904672690534	78.01760160235374	102.67962508329272	104.79287972561814	86.57330763867752	59.385193820817484	205.5564230559818	110.71716444137445	146.44374952733182	41.416017638846256	12.391663842182227	48.318769042521936	46.27967069988399	49.87380816084235	107.29414371929475	43.100479087233204	45.023458784685666	28.788125245378453	36.502823117004084
ENSG00000099381.20	SETD1A	280.117546484262	278.6610445039034	232.0542336546928	289.3201886998106	272.22461529478113	222.67859456087814	158.75674744665005	162.08106108189182	130.58805011961644	281.049578421214	227.49097325205466	423.5708111456595	434.2692663525755	327.8866341618247	293.6772159845462	278.8124364491001	381.2790138991731	252.43456745391265	248.15260645882537	197.69939444573757	165.06566458940378	254.29916535794683	332.55248128282005	226.31750332542532
ENSG00000099385.12	BCL7C	408.3251927597511	379.426868632547	392.6106763995613	428.88661775570523	405.96562838385483	333.3511894623924	383.7377381139027	340.2853690776891	399.82514110697383	525.7132739218243	396.510371049766	309.6694165518687	363.32428719596663	396.0428446336647	288.0295772156126	400.07371833331194	344.38104481215635	379.4932997390487	394.12472790519325	375.5295030175317	388.82134325504	434.39300049668947	417.92416304497686	510.1269530601321
ENSG00000099617.4	EFNA2	211.1655350419821	230.1441662197416	203.20424784897423	226.15873905407733	318.70198863779257	258.6805230228165	145.1490262369372	121.34864782570959	166.86250848617658	155.58101662602917	177.24196309597832	49.83186013478347	45.14680491784201	37.762224720884305	208.96263445054248	206.23269108774707	141.4422148335642	128.74162940149546	55.95597988777435	117.2287866562665	105.45861904323019	85.04431103773959	108.20364316366384	111.33361050686246
ENSG00000099622.14	CIRBP	4409.696606769555	4361.54295549413	4746.449838645176	8053.084829830997	7596.67924702405	6939.038359849161	6570.71498146335	6403.474800648983	7370.969940085018	7255.846928615538	7098.814707503874	3329.8360825778527	2915.1936889806557	3380.179627454766	5887.663416613258	6187.865851478283	6422.882190361416	3360.745541369757	3669.9824200307653	4025.5173180609477	4133.977866494623	4118.812711043467	4317.22609283279	4870.38917438627
ENSG00000099624.8	ATP5F1D	118.51126966641853	159.23488257365906	158.04774832697996	257.739463876944	260.84240141486	196.01049940388674	495.32105203354814	517.6410851306492	672.286628393581	352.5666586444693	368.18820168906836	485.86063631413884	349.35027614996795	354.59650042781607	268.2628415243451	200.03685916665597	303.968983431138	190.16737414861421	195.84592960721022	323.86935974527864	263.1880318731049	377.6967931381964	320.64015359507727	337.65111383228776
ENSG00000099625.14	CBARP	117.4338944876329	123.15822949056444	70.24344370087998	212.91520928964937	164.0935834355301	114.672809175063	107.95458826372203	190.08459519551712	124.13925752111687	150.56227415422177	162.6240692323925	177.08107440753412	146.1896540196789	186.0480339906983	185.43080624665257	200.03685916665597	223.14486066910132	182.59433712499683	164.21863662716385	158.9542869915478	142.13987784087547	144.24182166204852	134.0136864871066	130.4975926432896
ENSG00000099715.15	PCDH11Y	76.49363769377923	64.689171045549	67.73474928299142	55.01158517531611	55.01403375295229	58.66980934538107	47.17343352700458	67.03876348413327	75.77331303237004	33.8765116846999	27.408550994223454	6.228982516847934	6.4495435596917154	11.052358454892968	55.53511456118021	63.728556902651455	58.86104592452673	87.51065005068972	58.38884857854715	87.42485784535128	90.78611552417208	56.69620735849306	49.63469869892837	74.83078738985837
ENSG00000099783.13	HNRNPM	3377.5711854929277	3335.2243764060936	3297.6788123145266	4071.876036032194	4244.617259387267	4046.883440073444	2205.3580173874643	2433.761692056889	2098.2758917368	3465.4416767830044	3724.8220801149673	2993.471026668064	3153.826800689249	2949.13764771394	4087.007922451601	4049.418719855978	3949.8397384577934	3701.5322074325395	3677.2810261030836	3350.9550626405667	3774.5015302776997	3853.6745648669844	4207.037061721168	3569.9761008429996
ENSG00000099785.11	MARCHF2	77.57101287256485	105.74191420907047	110.38255438709712	200.6904125840236	241.8720449483247	249.34668971786954	664.0567950339877	662.7503073557986	681.153718216518	391.4619128009766	274.0855099422345	580.1852287121218	483.7157669768787	511.17157853879974	177.9006212214078	278.8124364491001	245.10793750661128	205.31344819584896	301.67571765582693	238.43143048732168	224.67271013557735	207.60817106271725	226.33422606711338	354.9899548128647
ENSG00000099795.7	NDUFB7	179.92165485719903	248.8045040213423	273.4476915498542	371.8375664627848	421.14191355708306	321.3505466417463	581.5032863617296	547.3418031299489	681.153718216518	727.7176584120718	580.147662711063	393.31575320668384	312.8028626450482	349.99135107161067	285.20575783114583	422.2016894800659	410.2702753246863	314.70176075921114	310.1907580735317	303.00660957763796	401.65978383421583	405.211129062171	494.36159904132654	720.9307565608307
ENSG00000099797.15	TECR	589.32422279573575	653.1118230560235	722.5039923519084	920.9346851571437	894.452307397138	833.377973655981	1556.7233063911513	1505.4021065930685	2037.0123620510542	1062.7187184052152	1058.8836867434993	2490.7031520939095	2191.769886368568	2383.6253067719167	824.5552602643028	876.2676574114575	908.3928579994124	1136.7970021007866	1149.530456390147	1142.4839377517496	891.3545887827804	917.1445307991524	873.5706971011393	975.5379478019341
ENSG00000099800.8	TIMM13	272.5759202327626	339.61814798913224	357.48895454912133	498.16046575425145	444.85485914025213	369.3531179243308	579.6889235337679	584.6798486147826	719.8464738075154	825.583136612316	611.210687171183	472.512816635179	446.09342954534367	532.3552655773447	511.11130858848907	588.6040325036558	569.2829516282585	346.67680597004005	391.69185921442045	440.10468210784796	488.7777734786234	394.3721482436356	438.7707364985268	577.6571758265897
ENSG00000099804.9	CDC34	656.1214838804444	614.5471249327154	683.6192288746356	891.3914264518813	841.3353092908393	786.7088071312461	853.6577105559868	784.0989551815081	852.8528211515692	933.486099756175	921.8409317723822	573.0663915500099	550.3610504270264	572.8805799119522	903.6222030293729	1062.142615044191	1036.6572267304707	646.2324926820164	754.1892941395673	736.1570416296057	952.7956972688362	771.23517362656	958.9423788632961	1079.5709936853957
ENSG00000099810.21	MTAP	1275.6122116821775	1261.4388353882055	1108.8429327067483	454.35494422575897	467.61928690009444	497.3599746778895	499.8569591034524	628.8066296423133	612.6352968574599	419.06499639591726	327.9889935642073	628.2373795563773	721.2739547588569	513.934668152523	708.7786655011644	631.0897371054234	695.7902742123159	559.5632911895065	553.4776271508115	564.2877188199947	990.3939875364226	950.4952410100308	894.4172705546893	1075.0081407957703
ENSG00000099814.17	CEP170B	207.93340950562524	222.68003109910134	180.6259980879771	218.00887458366014	250.4087053582656	176.0094280361432	103.41868119381775	173.96134828161163	125.75145567074178	134.25136112084775	207.39136918962413	252.7187192549733	269.8059055804368	235.78364703771663	248.49610583307754	211.54340416296802	245.9864605801117	262.53195015206916	253.01834384037096	232.47064472513864	217.3364583760483	303.4914629189923	290.85933437572027	312.09913765038493
ENSG00000099817.12	POLR2E	620.5681029805188	675.5042284179443	669.8214095762485	969.8338719796469	1007.325928373023	668.0357836826344	1252.8175327075642	1342.4724535683397	1683.13486820839	1293.5808721083554	1354.8960374811127	1316.095020345442	1412.4500395724858	1424.8332108099517	961.9811369750199	1180.7485403907922	1193.9128568870422	1093.0416770754418	1088.708739120827	1168.3140093878762	1016.0708686947743	1118.082559819694	1174.3569712166452	1265.7353915821166
ENSG00000099821.14	POLRMT	126.05289591791788	148.03867989269867	122.92602647653997	281.17032422939343	201.08577854527388	169.34240424689534	150.59211472082234	207.90502599509685	266.0126946881076	252.19180920832147	266.77656301044163	285.643341129741	274.1056012868979	288.28234969845823	312.50267854765815	337.2302802765306	244.2294144331109	266.7391929429677	272.48129336655336	299.03275240284927	221.92161572575395	214.2783131048929	299.79358014152734	281.98430857885654
ENSG00000099822.3	HCN2	72.18413697863674	69.66526112597585	43.90215231304999	81.49864470417201	91.05771103936931	106.67238062796557	133.35566785518606	129.8345672540809	133.0063473440538	65.2436521334961	63.953285653188054	40.043459036879575	18.273706752459862	65.39312085811673	43.29856389515745	48.68153652285875	22.84159991101037	131.26597507603458	88.79970721320711	129.15035818063257	52.270793786644525	66.70142042175654	133.02099251312802	93.99476952628552
ENSG00000099840.14	IZUMO4	6.464251072713738	6.220112600533557	1.2543472089442855	41.76805541088816	26.55849905314938	18.667666609893974	91.6253228120666	89.95074594073577	88.6708982293692	27.603083594940657	34.71749792601637	57.84055194215939	48.37157669768787	60.78797150191132	16.001643178645146	17.702376917403182	14.056369176006381	15.987522605414469	34.06016167081917	27.817000223520864	11.921409109234716	9.171445307991524	0.9926939739785674	15.513699824726736
ENSG00000099849.15	RASSF7	6.464251072713738	4.976090080426846	5.017388835777142	32.599457881668805	17.073320819881744	24.001285641292252	22.679535349521437	33.09508577064807	28.213467618435654	37.64056853855544	18.272367329482304	70.29851697585525	50.52142455091844	46.97252343329511	31.062013229134692	16.817258071533022	22.84159991101037	17.670419721773886	12.164343453863989	47.68628609746434	32.096101447939624	17.50912286071109	22.83196140150705	51.10395236380572
ENSG00000099860.9	GADD45B	4.309500715142492	12.440225201067115	1.2543472089442855	30.561991764064505	1.8970356466535272	14.667452336345267	68.0386060485643	67.8873554269704	63.68182691018333	21.329655505181417	25.581314261275224	356.8317127508602	404.1713964073475	353.67547055657496	12.236550666022758	16.817258071533022	13.177846102505983	37.02373655990719	121.6434345386399	42.71896462897847	77.03064347505509	140.07298288568873	88.3497636840925	107.68332819516205
ENSG00000099864.18	PALM	1349.9510990183855	1484.1188664873068	1339.642819152497	2222.8755343062917	2221.4287422312805	2192.1174219046925	1170.2640240353062	1373.0217635104764	1301.0439067472898	1765.3426644582503	1761.456210562094	1846.4483889227804	1713.428739024766	1709.4314410234456	1740.4140139596984	1673.759737540471	1613.8468860202327	1614.7397831468613	1497.430679170657	1546.8239052864994	1187.555753573766	1384.0544737514483	1480.106715202044	1320.4896262576228
