gene_id	gene_symbol	SRR36692424	SRR36692425	SRR36692426	SRR36692427	SRR36692428	SRR36692429	SRR36692445	SRR36692446	SRR36692447	SRR36692460	SRR36692462	SRR36692469	SRR36692470
ENSG00000112715.26	VEGFA	1145.6228562639428	1022.202173912193	1100.1130337055226	1425.5802623497593	1353.2961503893293	1257.9979104471267	867.8993187436982	730.7273705002302	905.6783258762653	550.9563699928585	494.99484161873016	480.59327532064225	459.9463760856722
ENSG00000112739.17	PRPF4B	1772.1031028875582	1601.5298696657076	1538.4676234257254	878.8771520311623	934.6373684507037	988.9838944734125	1057.5898884092371	1345.7475539455024	1144.8634030364658	854.8118640618202	1051.7637558543845	742.3024846536653	734.3462027276927
ENSG00000112742.10	TTK	736.9141615968064	734.9322421335908	815.1221709673192	617.8832621141468	673.8937411029632	534.1292780927366	280.6381030668246	299.17083499795444	309.0593693643042	758.7655872009415	836.7578927201548	779.4176088863486	794.4528314207066
ENSG00000112759.19	SLC29A1	237.38131255919535	301.63342836753236	276.537743928172	235.28994621306708	200.14827733030785	124.76012335012827	263.3147633713416	234.54159538167158	229.33101031090396	544.8443341926207	605.7068159191916	610.0203752089736	618.4884981455062
ENSG00000112763.17	BTN2A1	275.56874110132674	311.20909276015243	318.8033379783293	375.6730233654012	340.61931600708357	280.7102775377886	427.88649047843006	291.87398536385797	324.28838176776264	339.65456089892547	287.2093246345306	317.85773060810794	337.1197870173393
ENSG00000112769.20	LAMA4	243.57386853900044	180.7406654107039	218.57350065938485	247.15330484565868	187.29471823570094	263.81567750079205	2424.401390382846	2824.9232154859114	2458.141766770002	672.3239380261507	836.7578927201548	757.5292022875866	581.9018545932369
ENSG00000112773.16	TENT5A	630.6086172768189	564.9641991645844	667.7963859924852	807.6970002356126	896.9948025307834	820.0378941034472	1103.496738602267	1025.7285771358438	1172.633955066302	1844.961663700333	1724.8604691738572	1688.2623176610284	1615.9100902252312
ENSG00000112787.14	FBRSL1	251.83060984540722	296.8455961712223	243.93285708947923	392.479448094906	232.28217506682518	245.62149284556503	205.28157539147355	138.64014304783254	158.56089384777346	241.86198809512175	342.5653117847614	295.96932400934605	268.30205271664215
ENSG00000112796.10	ENPP5	76.37485708426284	58.65094440479796	70.0401272831178	124.56526564221198	111.09147503195987	161.14849266058235	556.9453712097784	611.8929621735166	438.0580626641877	53.26202625921454	110.71197430046152	50.438502162364436	72.30217654377044
ENSG00000112812.16	PRSS16	0	2.3939160981550187	1.2075884014330656	21.749490826417965	18.362227278009897	12.995846182305028	1.7323339695483	18.763327630533727	1.7916485180539372	0.8731479714625333	0.8022606833366777	0	0.8711105607683187
ENSG00000112837.17	TBX18	0	0	0	2.965839658147904	2.7543340917014842	12.995846182305028	30.31584446709525	21.89054890228935	34.93714610205178	23.5749952294884	4.011303416683388	11.420038225441004	15.679990093829735
ENSG00000112851.16	ERBIN	2155.009480972173	2101.8583341801063	1957.5007987229992	1057.816144739419	1035.6296184797582	1170.925741025683	2278.8853369407884	2787.3965602248436	2464.4125365831906	1180.4960574173451	1294.8487429053978	1143.9071622483407	970.417164695907
ENSG00000112852.7	PCDHB2	1168.3288948565614	1187.3823846848893	1202.7580478273333	2176.9263090805616	2319.14930521265	2341.851482051366	1830.2108388277788	1993.082357198916	1690.4203767838897	268.92957521046026	157.24309393398883	212.22237702277866	143.73324252677259
ENSG00000112855.17	HARS2	277.63292642792845	185.52849760701395	265.6694483152744	453.7734676966293	439.77534330833697	362.58410848631024	364.6563005899171	380.47858806360057	284.872114370576	320.44530552674973	284.8025425845206	377.81293129167324	302.2753645866066
ENSG00000112874.10	NUDT12	893.7922464185355	880.9611241210469	1009.5439035980427	824.5034249651173	746.4245388511023	875.9200326873588	715.4539294234479	759.914769036616	800.86688757011	950.8581409226988	914.5771790038126	720.4140780549034	738.7017555315342
ENSG00000112877.8	CEP72	68.11811577785605	61.04486050295298	73.662892487417	51.40788740789701	60.59535001743266	57.18172320214212	76.2226946601252	103.1983019679355	61.811873872860836	75.9638735172404	70.59894013362764	76.1335881696067	87.98216663760019
ENSG00000112893.10	MAN2A1	711.1118450142852	677.4782557778703	696.7785076268788	313.3903905442952	247.8900682531336	226.12772357210747	1007.3522032923364	1329.069040496139	1181.5921976565717	1134.2192149298307	927.4133499371994	995.4466653176075	968.6749435743703
ENSG00000112902.12	SEMA5A	291.0501310508395	302.8303864166099	272.91497872387276	483.4318642781084	453.54701376684443	504.23883187343506	3012.5287730444934	3063.634439229924	2861.262683332138	699.3915251414892	670.6899312694626	582.4219494974913	512.2130097317714
ENSG00000112936.21	C7	1.0320926633008494	4.787832196310037	0	0.9886132193826348	0	15.595015418766033	38.977514314836746	50.03554034808994	30.45802480691693	2.6194439143876	0.8022606833366777	10.46836837332092	3.484442243073275
ENSG00000112941.14	TENT4A	326.14128160306836	343.5269600852452	362.27652042991963	443.887335502803	418.6587819386256	492.54257030936054	223.47108207173068	290.8315782732728	236.49760438311972	220.0332888085584	240.6782050010033	289.30763504450545	198.61320785517665
ENSG00000112964.14	GHR	102.17717366678409	130.46842734944852	109.89054453040896	54.373727066044914	33.970120464318306	27.291276982840557	134.25588263999325	131.3432934137361	128.10286904085652	232.25736040903388	223.83073065093308	206.51235791005817	221.26208243515293
ENSG00000112972.15	HMGCS1	16843.75226506986	16549.141986545645	16711.815887432193	18445.5454472412	17713.122543732246	19223.455672865595	9909.816472801049	10719.072112487684	9811.963109122387	9637.807309003443	9352.755046338989	9236.907584677532	8948.04768021217
ENSG00000112977.16	DAP	1240.5753812876208	1325.032560328803	1274.005763511884	1650.984076369	1775.627377783557	1861.00517330608	3252.457027826933	3232.504387904727	2936.511921090403	1727.9598355243534	1738.4989007905806	1694.924006625869	1799.7144185473464
ENSG00000112981.5	NME5	173.39156743454268	190.31632980332398	146.11819657340092	222.4379743610928	150.57026367968115	174.14433884288738	243.39292272153614	261.644179736887	292.03870844279174	228.76476852318373	213.40134176755626	278.83926667118453	253.49317318358072
ENSG00000112983.18	BRD8	631.6407099401198	659.5238850417077	660.5508555838868	711.801517955497	670.2212956473612	844.7300018498267	444.3436631891389	423.21727877759406	371.767067496192	564.0535895647965	430.8139869517959	381.61961070015354	517.4396730963813
ENSG00000112984.12	KIF20A	369.48917346170407	276.49730933690466	310.3502191682978	314.3790037636779	312.1578637261682	308.00155452062916	148.11455439637965	289.7891711826876	219.4769434616073	280.2804988394732	363.424089551515	254.09585051606234	346.70200318579083
ENSG00000112992.18	NNT	1922.7886317294822	1837.3306053339768	1897.1213786513458	2109.7006101625425	2110.7380256072374	1936.3810811634492	1560.8329065630182	1755.4135405454888	1521.1095918277927	1934.0227567895113	1927.0301613747	1840.5294940002418	2062.7898078993785
ENSG00000112996.11	MRPS30	1416.0311340487654	1456.697945727329	1287.2892359276477	625.7921678692078	797.8387752295299	693.9781861350884	828.0556374440873	834.9680795587509	840.2831549672966	1069.6062650416034	1133.5943455547256	1126.777104910179	1027.910461706616
ENSG00000113013.16	HSPA9	4314.14733259755	4452.683942568335	4257.956703452989	4632.641546027026	4431.723553547688	5054.084580298425	5986.946198758925	6372.234544747371	5773.587349428813	4350.896341797804	4405.213412201697	4130.247158201163	3886.0242115874694
ENSG00000113048.19	MRPS27	1348.94511093421	1539.288051113677	1501.0323829813003	1529.3846503849359	1401.037941312155	1484.1256340192342	1167.593095475554	1134.1389145567052	1092.9055960129017	1305.3562173364874	1363.8431616723522	1430.3597877364857	1491.3412800353615
ENSG00000113068.10	PFDN1	708.0155670243827	793.5831865383888	852.5574114117442	1006.4082573315221	1052.155623029967	1030.5706022567886	1147.6712548257487	1063.2552323969112	1154.7174698857625	1033.8071982116394	980.3625550374202	1047.7885071842122	1158.5770458218637
ENSG00000113070.8	HBEGF	133.13995356580955	128.0745112512935	117.13607493900734	174.98453983072636	188.21282959960143	118.26220025897575	971.8393569165962	823.5016015623136	885.074367918645	129.22589977645492	175.69508965073243	166.54222412101464	154.1865692559924
ENSG00000113083.15	LOX	1069.24799917968	1054.5200412372858	1208.7959898344984	123.57665242282934	123.0269227626663	154.65056956942982	3158.9109934713247	3056.337589595827	3334.257892098377	585.0091408798974	625.7633330026086	551.9685142296486	493.9196879556367
ENSG00000113100.10	CDH9	65.0218377879535	55.06007025756543	51.926301261621816	32.624236239626946	21.11656136971138	33.78920007399307	0.86616698477415	2.0848141811704144	3.5832970361078744	155.42033892033092	202.16969220084277	139.8954682616523	137.63546860139434
ENSG00000113108.20	APBB3	57.79718914484756	47.878321963100376	74.87048088885005	139.3944639329515	162.50571141038756	159.84890804235184	25.9850095432245	35.44184107989704	59.12440109577993	74.21757757431533	95.46902131706464	90.40863595140794	105.40437785296656
ENSG00000113119.13	TMCO6	18.57766793941529	35.90874147232528	36.22765204299196	43.49898165283593	44.98745683112424	68.87798476621664	59.765521949416346	39.61146944223787	34.93714610205178	28.8138830582636	48.93790168353734	25.69508600724226	42.684417477647614
ENSG00000113140.11	SPARC	6506.312149448554	6625.1628016440145	6345.877049530759	4941.088870474408	4682.367955892523	5013.79745713328	47173.186324769755	51584.55728469956	42832.04529685645	12362.902127938009	13416.205407439262	12333.641283476285	12297.467786366355
ENSG00000113141.19	IK	1207.5484160619937	1326.2295183778804	1338.0079487878365	1469.0792440025953	1445.1072867793787	1486.7248032556952	1423.9785229687025	1571.9498926024924	1374.1944133473698	1290.5127018216242	1483.380003489517	1467.4749119691692	1355.448032555504
ENSG00000113161.17	HMGCR	15603.17688378224	15994.950409822757	16732.344890256554	15386.776146471328	14865.14109291291	14797.070463172504	3888.223594651159	4240.512044500622	4157.520386144161	10152.091464194875	9469.885106106143	9542.39360720808	9753.824948922864
ENSG00000113163.19	CERT1	1925.8849097193847	2024.0560609900683	1944.2173263072355	1493.794574487161	1468.0600708768911	1636.177034352203	1524.4538932025039	1713.7172569220804	1642.0458667964335	1568.1737567467098	1415.1878454058995	1297.126008439674	1247.4303230202324
ENSG00000113194.13	FAF2	1695.7282458032953	1813.3914443524268	1810.1750137481652	1604.5192550580161	1715.0320277661242	1753.1396499929483	2017.3029075389952	2099.407880438607	2120.4160211168346	1540.233021659909	1501.8319992062607	1413.2297303983244	1541.8656925599241
ENSG00000113205.5	PCDHB3	112.49810029979257	86.18097953358067	73.662892487417	60.30540638234072	100.07413866515392	122.16095411366726	28.58351049754695	94.85904524325385	51.06198276453721	91.680537003566	107.50293156711481	57.10019112720502	80.14217159068532
ENSG00000113209.9	PCDHB5	973.2633814927009	965.94514560555	1014.374257203775	7.908905755061078	9.181113639004948	3.8987538546915084	8.6616698477415	1.0424070905852072	20.603957957620278	316.07956566943705	310.47488445129426	424.4447540455573	282.23982168893525
ENSG00000113211.6	PCDHB6	94.95252502367813	99.34751807343328	68.83253888168473	3.954452877530539	12.853559094606927	0	1.7323339695483	1.0424070905852072	3.5832970361078744	9.604627686087866	7.2203461500301	4.7583492606004185	5.226663364609912
ENSG00000113212.7	PCDHB7	4.1283706532033975	7.181748294465057	4.830353605732262	37.56730233654012	17.4441159141094	20.793353891688042	6.06316889341905	2.0848141811704144	7.166594072215749	15.7166634863256	19.254256400080266	25.69508600724226	9.582216168451506
ENSG00000113231.14	PDE8B	80.50322773746625	82.59010538634814	68.83253888168473	45.4762080916012	32.13389773651732	81.87383094852167	223.47108207173068	185.54846212416686	262.47650789490183	107.3972004898916	111.5142349837982	111.34537269804979	81.88439271222195
ENSG00000113240.14	CLK4	205.386439996869	174.75587516531638	184.76102541925903	160.15534153998684	164.34193413818858	146.8530618600468	89.21519943173745	87.5621956091574	132.58199033599135	96.9194248323412	89.05093585037122	62.810210239925524	89.72438775913682
ENSG00000113248.6	PCDHB15	294.14640904074207	215.45244883395168	246.34803389234534	206.62016285097067	251.56251370873557	261.216508264331	195.75373855895788	149.0642139536846	162.14419088388132	130.09904774791747	121.943623867175	104.68368373320921	133.27991579755275
ENSG00000113263.14	ITK	6.192555979805096	1.1969580490775094	6.037942007165327	0	0	0	278.0396021125021	310.6373129943917	290.2470599247378	5.2388878287752	8.022606833366776	16.178387486041423	1.7422211215366374
ENSG00000113269.14	RNF130	2062.1211412750968	2033.6317253826885	1961.1235639272984	1858.5928524393532	1952.8228710163523	2055.942866040655	1838.8725086755203	1899.2657190462473	1799.7109363851798	1733.1987233531286	1753.7418537739775	1875.741278528685	1844.1410571465306
ENSG00000113272.14	THG1L	379.81010009471254	427.31402352067084	423.863528903006	263.95972957516346	263.497961439442	276.8115236830971	142.05138550296058	171.99716994655918	171.99825773317798	250.59346780974707	276.7799357511538	256.9508600724226	287.46648505354517
ENSG00000113273.17	ARSB	508.8216830073187	508.7071708579415	455.2608273402657	647.5416586956258	649.1047342776498	665.3873245340174	576.0010448748097	700.4975648732592	625.2853328008241	432.208245873954	489.3790168353734	387.3296298128741	295.30648010046
ENSG00000113282.14	CLINT1	1725.65893303902	1686.5138911502106	1749.7955936765118	1077.5884091270718	1193.5447730706433	1306.0825413216553	1531.3832290806972	1576.119520964833	1522.0054160868197	1475.6200717716813	1438.4534052226632	1469.3782516734093	1490.4701694745931
ENSG00000113296.14	THBS4	130.043675575907	154.40758833099872	159.40166898916465	159.1667283206042	237.79084325022814	166.34683113350434	119.53104389883269	96.94385942442426	158.56089384777346	78.583317431628	95.46902131706464	88.50529624716778	75.78661878684372
ENSG00000113300.13	CNOT6	3272.765835326993	3165.954039810012	3197.6940869947575	2651.4606543842265	2739.6443098790764	3061.8213605510646	1274.1316346027745	1479.1756615404088	1437.7979357382847	3080.466043319818	2689.1778105445437	2843.58951813481	2624.6561195949444
ENSG00000113312.12	TTC1	910.3057290313491	857.0219631394967	929.8430691034604	1116.1443246829947	1027.3666162046536	999.3805714192566	1172.790097384199	1224.8283314376183	1126.9469178559266	1158.6673581307816	1054.1705379043945	1209.5723820446265	1238.7192174125491
ENSG00000113318.11	MSH3	536.6881849164416	576.9337796553596	479.412595368927	341.07156068700897	418.6587819386256	436.6604317254489	275.44110115817966	330.44304771551066	384.3086071225695	431.33509790249144	456.48632881856963	442.5264812358389	343.21756094271757
ENSG00000113319.13	RASGRF2	98.04880301358068	101.7414341715883	96.60707211464523	72.16876501493233	42.23312273942276	42.88629240160659	54.568520040771446	63.58683252569763	40.31209165621359	135.33793557669267	100.28258541708472	92.31197565564811	131.53769467601612
ENSG00000113327.17	GABRG2	477.85890310829325	554.1915767228868	515.640247411919	886.7860577862234	856.5979025191616	914.907571234274	62.3640229037388	38.56906235165266	58.22857683675296	457.52953704636747	467.7179783852831	439.67147167947866	428.58639589801277
ENSG00000113328.20	CCNG1	5105.762405349302	5161.28310762222	5597.172240642259	5042.91603207082	4670.432508161817	4852.648964472697	3958.3831204178655	3950.722873317935	4576.766139368782	7784.987313559947	6962.018209995689	7208.899129809634	8081.292672247692
ENSG00000113356.13	POLR3G	155.84599215842823	124.48363710406097	147.325784974834	40.53314199468802	44.98745683112424	51.98338472922011	71.02569275148029	118.83440832671361	76.14506201729233	323.06474944113734	419.58233738508244	260.75753948090295	337.99089757810765
ENSG00000113360.17	DROSHA	1022.8038293311416	969.5360197527826	985.3921355693814	1011.3513234284353	914.4389184448928	1135.8369563334593	777.8179523271866	993.4139573277024	814.3042514555144	884.4988950915463	816.7013756367379	805.1126948935909	794.4528314207066
ENSG00000113361.13	CDH6	170.29528944464013	167.5741268708513	159.40166898916465	265.93695601392875	265.334184167243	326.1957391758562	5245.507259792252	5683.203457870549	5597.1099704005	1832.7375920998575	2099.5162082920856	2016.5884166424573	1520.0879285407161
ENSG00000113368.12	LMNB1	2501.792615841259	2393.916098155019	2452.612043310556	2282.707923554504	2561.5307052823805	2578.3758825693176	957.1145181754357	1094.5274451144674	889.5534892137798	1956.7246040475372	2048.973785241875	2112.707071706586	1833.6877304173108
ENSG00000113369.9	ARRDC3	1987.8104695174356	1805.012738008884	2130.1859401279276	5388.930658854742	5829.089049404241	6236.706582888182	1183.1841012014888	1267.5670221516118	1428.839693148015	2605.4735468441995	2547.9799302772885	2615.18875362599	2532.3184001535024
ENSG00000113384.14	GOLPH3	1763.8463615811515	1769.103996536559	1906.7820858628104	2107.7233837237773	2086.867130145825	2339.252312814905	2222.5844829304688	2058.754003905784	2331.8305462471994	2067.614396423279	1745.7192469406107	1925.2281108389293	2041.883154440939
ENSG00000113387.12	SUB1	4544.3039965136395	4315.033766924421	5062.2105788074105	4626.70986671073	4665.841951342314	4406.891440419635	3957.516953433091	3825.63402244771	4370.72655979258	5488.608148613484	5659.949120940261	5149.4855698217725	5899.160717523054
ENSG00000113389.16	NPR3	12.385111959610192	28.726993177860226	7.245530408598393	1.9772264387652696	10.099225002905442	12.995846182305028	461.6670028846219	409.6659865999864	406.70421359824377	116.12868020451694	91.45771790038125	98.02199476836861	81.88439271222195
ENSG00000113391.19	FAM172A	1866.0235352479356	1790.649241419954	1892.2910250456137	2232.2886493659894	2432.995114336311	2361.3452513248235	1034.2033798203352	1128.9268791037794	1176.2172521024097	1598.7339357478986	1342.9843839055984	1412.2780605462042	1403.3591133977613
ENSG00000113396.13	SLC27A6	19.609760602716136	26.333077079705205	18.11382602149598	15.817811510122157	13.77167045850742	6.497923091152514	25.9850095432245	32.31461980814142	34.93714610205178	25.321291172413467	10.42938888337681	24.743416155122176	7.839995046914868
ENSG00000113407.14	TARS1	4214.034344257368	4231.246703488996	4255.541526650122	5702.321049399037	5553.655640234093	5731.168166396517	2746.6155087188295	3065.719253411094	2956.2200547889965	3240.2521220974613	3019.709212079255	2906.399728374736	3329.384563256514
ENSG00000113430.10	IRX4	3.096277989902548	3.5908741472325283	0	59.316793162958085	49.578013650626716	54.582553965681115	0	1.0424070905852072	1.7916485180539372	8.731479714625333	7.2203461500301	5.710019112720502	0.8711105607683187
ENSG00000113441.16	LNPEP	1766.942639571054	1556.0454638007623	1539.6752118271584	643.5872058180952	628.9062842718389	726.4678015908511	765.6916145403486	894.3852837221077	902.9908530991844	783.2137304018923	839.1646747701649	658.555537667098	600.1951763693716
ENSG00000113448.21	PDE4D	2046.6397513255843	2012.0864804992932	2137.431470536526	2696.9368624758276	3145.449532723095	3276.2528225590972	8263.23303474539	8060.934031495406	9599.652759732995	3736.20016988818	3613.3821177483965	3353.684558871175	3024.4958669876023
ENSG00000113456.20	RAD1	1012.4829026981332	1011.4295514704954	1069.923323669696	881.8429916893102	925.4562548116987	957.7938636358805	556.0792042250042	582.7055636371308	484.64092413359003	972.6868402092622	801.458422653341	800.3543456329904	867.6261185252454
ENSG00000113460.13	BRIX1	521.2067949669289	585.312485998902	505.97954020045444	421.14923145700243	294.71374781205884	427.5633393978354	465.13167082371854	489.93133257504735	439.8497111822416	714.2350406563522	672.2944526361359	510.09504073636487	553.1552060878823
ENSG00000113494.17	PRLR	155.84599215842823	149.61975613468869	137.66507776336945	51.40788740789701	17.4441159141094	31.190030837532067	145.5160534420572	101.11348778676509	131.68616607696438	63.73980191676493	55.35598715023076	64.71354994416569	59.235518132245666
ENSG00000113504.21	SLC12A7	377.7459147681108	418.9353171771283	380.3903464514156	443.887335502803	406.7233342079192	332.6936622670087	922.4678387844697	896.4700979032781	794.5961177569211	584.1359929084348	568.0005638023678	522.466748813926	484.33747178718517
ENSG00000113522.14	RAD50	16.51348261281359	15.560454638007622	3.6227652042991965	0.9886132193826348	9.181113639004948	7.797507709383017	21.65417461935375	5.2120354529260355	14.333188144431498	7.8583317431628	16.847474350070232	0.9516698521200837	4.355552803841594
ENSG00000113532.13	ST8SIA4	1920.7244464028806	1863.6636824136822	2057.7306360419434	1833.8775219547874	1872.9471823570093	2093.63081996934	735.3757700732533	588.960006180642	712.1802859264401	1421.4848975410043	1447.2782727393667	1219.0890805658273	1228.2658906833294
ENSG00000113552.16	GNPDA1	985.6484934523111	955.1725231638525	950.3720719278225	986.6359929438695	784.985216134923	938.300094362423	1930.6862090615803	1886.7568339592249	2067.5623898342437	1491.336735258007	1527.5043410730343	1505.5417060539723	1693.4389301336114
ENSG00000113555.6	PCDH12	20.641853266016987	13.166538539852603	14.491060817196786	15.817811510122157	9.181113639004948	28.59086160107106	5.1970019086449	9.381663815266863	6.27076981318878	20.082403343638266	8.824867516703454	17.130057338161507	20.90665345843965
ENSG00000113558.19	SKP1	258.02316582521235	247.77031615904443	234.2721498780147	202.66570997344013	193.7214977830044	178.04309269757889	138.586717563864	160.5306919501219	132.58199033599135	143.19626731985548	194.9493460508127	134.1854491489318	179.44877551827364
ENSG00000113569.16	NUP155	1405.7102074157567	1255.6089934823074	1170.1531609886404	596.1337712877288	677.5661865585652	779.7507709383017	807.2676298095078	809.9503093847059	823.2624940457841	1151.6821743590815	1024.4868926209374	944.056493303123	1024.4260194635428
ENSG00000113575.12	PPP2CA	837.0271499369887	752.8866128697534	951.5796603292556	817.5831324294389	919.9475866282958	1012.3764176015617	291.8982738688885	295.0012066356136	282.1846415934951	664.4656062829879	556.7689142356543	559.5818730466092	560.1240905740289
ENSG00000113578.18	FGF1	78.43904241086454	64.63573465018551	57.96424326878714	73.15737823431498	83.54813411494503	61.08047705683363	743.1712729362207	805.7806810223651	688.8888551917389	69.85183771700267	68.99441876695428	60.90687053568536	45.29774915995257
ENSG00000113580.15	NR3C1	197.12969869046222	169.96804296900632	149.7409617777001	78.10044433122815	99.15602730125343	122.16095411366726	478.12417559533077	425.3020929587645	554.5152163376936	250.59346780974707	187.72899990078258	199.85066894521756	215.1643085097747
ENSG00000113583.8	C5orf15	1663.733373240969	1589.5602891749324	1848.8178425940232	1519.4985181911095	1701.260357307617	1568.5986342042168	2043.2879170822198	1742.9046554584663	2130.2700879661315	2252.721766373336	2154.8721954423163	2166.0005834253107	2111.5719993024045
ENSG00000113593.12	PPWD1	378.7780074314117	305.2243025147649	333.2943987955261	236.2785594324497	187.29471823570094	223.52855433564648	219.14024714785995	229.32955992874557	217.68529494355337	239.24254418073414	206.18099561752618	184.62395131129622	243.9109570151292
ENSG00000113594.10	LIFR	9269.224209104928	8669.567149468401	8908.379637371723	5167.481297713031	5340.6538038091785	5417.968273402966	2744.017007764507	2538.2612655749795	2841.5545496335444	4247.864881165225	4213.473108884231	3642.0405240635605	3614.2377166277543
ENSG00000113595.15	TRIM23	1161.1042462134556	1036.5656705011231	1195.512517418735	784.958896189812	963.0988207316191	996.7814021827955	648.7590715958383	678.6070159709698	761.4506201729233	733.444296028528	742.0911320864269	720.4140780549034	648.9773677723974
ENSG00000113597.18	TRAPPC13	668.7960458189503	617.6303533239949	678.6646816053828	611.951582797851	557.2935978876003	422.3650009249134	437.41432731094574	456.5743056763207	473.8910330252664	589.37488073721	509.4355339187903	445.38149079219914	523.5374470217595
ENSG00000113615.13	SEC24A	1387.1325394763414	1230.4728744516797	1393.5570152537575	1016.2943895253485	922.7019207199972	985.0851406187211	1417.0491870905093	1429.140121192319	1473.6309060993633	1362.110835481552	1201.7865036383432	1417.9880796589248	1212.5859005894995
ENSG00000113621.15	TXNDC15	693.5662697381707	689.4478362686453	600.1714355122335	933.2508790972072	991.5602730125344	1003.2793252739481	1014.2815391705296	1031.983019679355	940.615471978317	697.6452291985642	655.4469782860657	651.8938487022573	670.7551317916053
ENSG00000113638.14	TTC33	1393.3250954561465	1109.5801114948513	1310.233415554876	1312.878355340139	1379.0032685785432	1311.2808797945772	461.6670028846219	581.6631565465456	530.3279613439654	1175.25716958857	1113.5378284713086	1006.8667035430485	1295.3414038624899
ENSG00000113643.9	RARS1	1176.5856361629683	1176.6097622431917	1265.5526447018526	1424.5916491303767	1536.0003118055276	1497.121480201539	1482.0117109485707	1569.8650784213219	1482.589148689633	1844.0885157288703	1590.8829350566318	1826.2544462184405	1931.2521132233626
ENSG00000113645.15	WWC1	595.51746672459	526.6615415941042	452.84565053739954	370.729957268488	456.3013478585459	361.28452386807976	3392.776079360345	3486.851718007518	2673.1395889364744	511.66471127704455	616.9384654859051	558.6302031944891	395.48419458881665
ENSG00000113648.17	MACROH2A1	3313.0174491957264	3463.9965940303123	3590.1603174605034	4639.561838562705	4392.244764899967	4639.517087082895	3841.450577473355	3496.2333818227844	3656.754625348086	3626.183525483901	3719.280527948838	3667.7356100708025	4374.717236178496
ENSG00000113649.14	TCERG1	973.2633814927009	987.4903904889452	900.8609474690668	489.3635435944042	619.725170632834	566.6188935484992	362.92396662036884	411.7508007811568	386.99607989965045	589.37488073721	663.4695851194325	685.2022935264603	534.8618843117476
ENSG00000113657.13	DPYSL3	27842.76377786701	27751.472367862054	27249.232278337124	37906.39667078837	36853.908258329764	39335.82722460086	6919.808041360684	7406.302378607897	6700.765457521725	16494.638328898716	15413.032248264251	16555.248747480975	15389.910277093886
ENSG00000113658.18	SMAD5	3668.057325371218	3230.589774460198	3434.381413675638	1909.0121266278677	1901.4086346379247	1918.186896508222	2213.9228130827273	2522.625159216201	2343.47626161455	3092.690114920293	2758.172229311498	2658.9655668235137	2614.2027928657244
ENSG00000113712.19	CSNK1A1	2266.4754886086653	2250.2811322657176	2314.9469655471867	2589.17802156312	2557.8582598267785	2623.861344207385	1918.5598712747421	2216.1574745841503	2138.332506297374	2511.173565926246	2437.2679559768267	2373.4646111874886	2420.8162483751576
ENSG00000113716.13	HMGXB3	237.38131255919535	252.5581483553545	260.8390947095421	270.88002211084194	325.9295341846756	293.7061237200936	717.1862633929961	731.7697775908154	576.0149985543408	358.8638162711012	444.4524185685194	394.94298862983476	363.25310384038886
ENSG00000113719.17	ERGIC1	1471.7641378670112	1587.1663730767775	1608.507750708843	2146.2792992797	2080.440350598521	1915.587727271761	5404.881984990696	4833.641679043605	5067.677833315562	2236.131954915548	1927.8324220580366	2243.085841447037	2225.687482763054
ENSG00000113721.14	PDGFRB	180.61621607764863	186.72545565609147	119.55125174187349	32.624236239626946	62.431572745233645	48.0846308745286	715.4539294234479	606.6809267205905	680.8264368604962	336.16196901307535	503.8197091354336	388.28129966499415	299.6620329043016
ENSG00000113732.9	ATP6V0E1	382.9063780846151	374.64786936126046	427.4862941073052	782.9816697510468	716.1268638423859	705.674447699163	3552.150804558789	3338.8299111444185	3886.0856356589898	1379.5737949108027	1219.43623867175	1335.1928025244774	1689.08337732977
ENSG00000113734.18	BNIP1	149.65343617862314	131.66538539852604	161.81684579203076	188.82512490208325	182.70416141619847	178.04309269757889	102.20770420334969	101.11348778676509	122.72792348669469	95.17312888941613	117.93232045049162	118.95873151501046	157.67101149906568
ENSG00000113739.11	STC2	645.0579145630309	703.8113328575755	627.945968745194	501.22690222699583	470.0730183170533	349.58826230400524	358.59313169649806	396.1146944223787	341.30904268927503	509.91841533411946	530.294311685544	519.6117392575657	509.59967804946643
ENSG00000113742.14	CPEB4	2867.1534186497593	2437.006587921809	2839.040331769137	1930.7616174542857	2148.380591527158	2176.804235536092	822.8586355354424	901.6821333562042	820.5750212687033	1748.0422388679917	1526.7020803896976	1446.5381752225271	1286.6302982548066
ENSG00000113749.8	HRH2	13.417204622911042	9.575664392620075	2.415176802866131	0.9886132193826348	7.344890911203958	11.696261564074524	2.59850095432245	33.35702689872663	18.81230943956634	9.604627686087866	11.231649566713488	15.22671763392134	13.06665841152478
ENSG00000113758.14	DBN1	4468.961232092677	4390.442124016305	4365.432071180531	7404.713013175934	6871.145447431303	6666.869091522479	4181.854202489596	3614.025383058913	3574.3387935176047	3696.908511172366	4522.343471968852	4607.985423965445	4061.98854486267
ENSG00000113761.12	ZNF346	400.45195336072953	325.57258934908253	385.2207000571479	395.4452877530539	488.43524559506324	469.1500471812115	381.97964028540014	284.57713572976155	370.871243237165	383.31195947205214	395.51451688498213	365.44122321411214	421.61751141186625
ENSG00000113763.12	UNC5A	95.98461768697898	107.72622441697584	66.4173620788186	33.61284945900958	22.95278409751237	53.28296934745061	1.7323339695483	4.169628362340829	8.062418331242718	31.4333269726512	8.022606833366776	34.26011467632301	20.90665345843965
