gene_id	gene_symbol	SRR36692424	SRR36692425	SRR36692426	SRR36692433	SRR36692434	SRR36692435	SRR36692440	SRR36692441	SRR36692445	SRR36692446	SRR36692447	SRR36692448	SRR36692449	SRR36692450	SRR36692454	SRR36692455	SRR36692456	SRR36692460	SRR36692462	SRR36692469	SRR36692470
ENSG00000113328.20	CCNG1	5393.305956500677	5433.810119062458	5874.242244088406	7564.457979957895	6953.78227663658	7258.827571904823	5869.332889066441	5175.454826147655	4116.982424076642	4137.14474617635	4767.811628159374	7499.3653959686135	8228.144829223891	7553.218406706454	3931.373675450604	4331.059685482876	4672.771764883129	8267.779978720728	7326.639638541548	7603.091546189059	8555.70103771801
ENSG00000113356.13	POLR3G	164.62284201164388	131.05664480113535	154.61867395443053	97.43985245783654	108.16994652545792	106.6636468782425	52.26816864720332	38.06164087391101	73.8714570622067	124.44182086124114	79.32354441055917	158.24261544817463	101.51548921304725	92.88574131458806	94.53693197032432	49.063264633054395	83.35268783264554	343.09988695902524	441.5571019770949	275.0161166542313	357.83248923516095
ENSG00000113360.17	DROSHA	1080.4055392949608	1020.7296373934581	1034.1708028427486	604.8624803514758	602.661130641837	448.6386979382566	905.1317009637647	1211.47417903546	808.9825419739221	1040.2899586031826	848.2953161082152	923.7174359595255	867.8226776973773	863.658767800064	865.3110169535992	908.8969773273326	877.7138453702676	939.3518526743043	859.4744355883033	849.1373528813127	841.0907994393474
ENSG00000113361.13	CDH6	179.88588696636583	176.42240646306684	167.29233575397402	1531.4603225920346	1752.1814353846	1346.7303201268176	661.6385250706957	664.68621623708	5455.677365472241	5951.375502942866	5830.747123260867	139.17724009297288	201.23424410373968	208.09978582979824	2142.8371246606844	2220.1127246457113	1855.852615840108	1946.3963857486324	2209.474064768752	2126.8582160230517	1609.3239528746285
ENSG00000113368.12	LMNB1	2642.6872121604288	2520.3200923295262	2574.020711487282	528.5652373892076	534.840291153653	529.2471028309742	1389.5683859866247	1822.3170984265196	995.4629274846146	1146.1746658272211	926.6856423492383	2149.6210712989987	2201.8979120458303	2225.6852630380135	1607.1278434955134	1670.604160755502	1509.3866242465813	2078.0725585815558	2156.2845859455074	2228.232769972239	1941.3334789691075
ENSG00000113369.9	ARRDC3	2099.7588987710337	1900.3213496164626	2235.633941439471	2191.4774364102104	2147.9460810055216	2248.078847563569	3805.3776441927293	3361.4927220593113	1230.590370085053	1327.3794225199056	1488.4829804099045	4219.16756610615	4108.233028064293	4036.957218672481	1481.0786008684142	1511.1485506980753	1495.327134732641	2767.0542234749496	2681.425154644844	2758.1908341818526	2680.9769232129197
ENSG00000113384.14	GOLPH3	1863.1817019728437	1862.51654823152	2001.1711981479166	2374.406970741432	2475.889887138259	2765.1125557138284	2530.544262553624	2355.180070661274	2311.636083190517	2155.899966675011	2429.1668953021826	2637.6946803921637	2468.7129589155206	2268.555605183208	1961.4284173662784	2209.0734901032743	2218.3865954495664	2195.8392765377616	1837.147713006039	2030.5022043485765	2161.750914348498
ENSG00000113387.12	SUB1	4800.227638260053	4542.876966423971	5312.79902636863	6588.220967597306	6311.63053059656	6602.561164394416	6287.478238244067	5363.906365108727	4116.081552649054	4006.1533557960965	4553.171449166096	3847.392746679716	4110.029762386647	3994.086876527286	4662.970293130862	4681.862027609215	4690.848251401052	5828.988890336304	5956.377350761768	5431.066449693597	6245.468085310592
ENSG00000113389.16	NPR3	13.082609961190242	30.243841107954314	7.604197079726092	330.9278008001995	286.73620745637254	239.38253574200988	24.221834251143	37.13330816966928	480.16447090434355	428.99680349533133	423.68104896933954	20.97191289072194	17.967343223548184	26.793963840746553	34.067362872188944	8.586071310784519	21.089234270910318	123.33049990689285	96.24762834682375	103.38197085907235	86.6913762580029
ENSG00000113391.19	FAM172A	1971.1132341526632	1885.1994290624855	1985.9628039884644	1569.1493221276128	1408.7847797482257	1366.2717516159612	2485.925094196255	2214.0734996165306	1075.6404845399366	1182.1972981817908	1225.3154566007552	1955.1542426759408	2016.8342768432838	1980.0739278311703	1375.4697759646285	1482.937173534069	1367.7874798561836	1697.8807919512844	1413.3204373033593	1489.5033471345957	1485.7426292727944
ENSG00000113396.13	SLC27A6	20.714132438551218	27.723521015624787	19.01049269931523	9.192438911116653	14.594357864545909	4.885357872285916	12.748333816391053	2.7849981127251957	27.026142827636598	33.839442514898906	36.395508611903615	8.579418909840793	2.695101483532228	0.8931321280248852	11.071892933461406	4.906326463305439	9.038243258961565	26.89161276165333	10.975606741304462	26.096419828503702	8.300238152361981
ENSG00000113407.14	TARS1	4451.35803929498	4454.665763192437	4466.198418159124	2706.254015432743	2796.965760158269	2716.258976990969	3852.546479313376	4172.855505566585	2856.663296881188	3210.3806592360543	3079.619959468768	5516.56635902763	5918.442857836772	5942.008047749561	3293.462305668866	3645.4005622359414	3785.0154270029043	3441.1991364998453	3177.8602903284614	3065.3256213942423	3524.8344687030544
ENSG00000113441.16	LNPEP	1866.452354463141	1638.208060014192	1615.8918794417946	842.9466481493972	687.6518029118396	735.2463597790304	434.7181831389349	409.39472257060373	796.3703419876917	936.5884412188149	940.6839148922782	521.4380159647682	407.8586911745438	502.83338807801033	564.6665396065317	646.4085115404916	674.8554966691302	831.7854016276909	883.1142039541897	694.5662508201755	635.4293429974894
ENSG00000113448.21	PDE4D	2161.9012960866876	2118.3290376029668	2243.238138519197	4587.946260538322	4564.600045046506	3981.5666659130216	4849.466183755157	4945.228315495706	8594.313419188438	8441.303515087524	10000.36590474767	4760.6242261938805	4527.7704923341425	4646.073329985453	4493.485162841722	4202.268615821109	4323.2930255366155	3967.903827831538	3802.6255971411765	3537.068595217194	3202.047429444533
ENSG00000113456.20	RAD1	1069.5033643273023	1064.8352390092248	1122.886435439553	600.2662608959175	746.8877260091142	613.1124129718825	836.2906983552531	695.3211954770571	578.3594565114232	610.2015601880158	504.8710297189707	844.5961282354381	677.3688395277666	739.5134020046049	884.8997506051078	693.0186129418934	814.4461425575366	1033.0088488442004	843.433164197166	844.1188106066005	918.5596888613925
ENSG00000113460.13	BRIX1	550.559835866756	616.2182625745692	531.0264294008721	395.27487317801615	388.038220869103	367.21606673349135	401.57251521631815	430.7463747681636	483.7679566146951	513.0496123226609	458.21012124217117	509.99879075164716	679.1655738501214	490.32953828566195	511.86212715463887	529.8832580369874	532.2521030277367	758.5289392769802	707.5044960933184	537.9877318491532	585.6279140833175
ENSG00000113494.17	PRLR	164.62284201164388	157.5200057705954	144.47974451479575	63.42782848670491	39.490615398183046	40.71131560238263	68.84100260851169	117.89825343869995	151.34639983476495	105.88470722403852	137.18307092179057	56.2428572978452	64.68243560477347	58.94672044964242	50.249360236478694	34.344285243138074	34.144474533854805	67.6926804000239	58.25514347307753	68.2521749360866	62.71291048451274
ENSG00000113504.21	SLC12A7	399.0196038163024	441.05601615766705	399.2203466856198	603.9432364603641	645.5857125963837	634.2822970851214	373.5261808202578	393.6130665984943	959.4280703810992	938.7716310584858	827.7645163784233	568.1481855850126	607.2962009559286	585.0015438562998	568.9249599655553	603.478154986569	671.842748916143	620.3616875015889	597.7484286802738	551.035941763405	512.7702680792512
ENSG00000113522.14	RAD50	17.443479948253657	16.38208060014192	3.802098539863046	11.95017058445165	2.5754749172728073	10.584942056619484	7.649000289834632	19.494986789076368	22.521785689697165	5.457974599177243	14.931490712575844	5.719612606560529	11.67877309530632	19.648906816547473	5.961788502633065	6.132908079131799	9.038243258961565	8.345672926030344	17.7298262744149	1.00370845494245	4.611243417978878
ENSG00000113532.13	ST8SIA4	2028.8947614812535	1962.069191878536	2159.59197064221	1750.2403686766108	1747.0304855500544	1613.7965504784477	1505.5782237157832	1459.3390110680025	764.8398420221157	616.7511297070284	741.9084447811122	3415.561994884396	3136.199759670336	3095.5959557342517	2388.97382141225	2317.0126722959935	2347.9347488280155	1509.639502619711	1523.0765047164039	1285.7505307812785	1300.3706438700435
ENSG00000113552.16	GNPDA1	1041.15770941139	1005.6077168394809	997.4171836240724	1294.2953986852249	1362.426231237315	1463.1646827496318	1417.614720382685	1180.839199795483	2008.0424120933992	1975.786804902162	2153.8675352890655	1508.0711905964595	1537.1062127745472	1519.2177497703296	2160.7224901685836	2422.4986912570607	2631.1330376088113	1583.823261962203	1607.5042488802842	1587.866775718956	1792.8514409101876
ENSG00000113555.6	PCDH12	21.80434993531707	13.861760507812393	15.208394159452183	24.819585060014965	18.02832442090965	14.656073616857748	8.923833671473737	3.7133308169669275	5.405228565527319	9.824354278519037	6.532527186751931	6.6728813743206175	17.967343223548184	9.824453408273737	6.813472574437789	7.359489694958159	14.059489513940212	21.327830810966436	9.287051858026853	18.066752188964102	22.133968406298614
ENSG00000113558.19	SKP1	272.55437419146335	260.85312955610596	245.86903891114363	159.94843705342979	151.0945284800047	172.61597815410238	325.08251231797186	205.16152763742275	144.13942841406185	168.10561765465908	138.11628909132656	97.23341431152899	93.43018476245057	88.42008067446363	188.2221798688439	141.05688582003137	150.63738764935943	152.0767066521085	205.15941831822957	141.52289214688545	189.98322882072978
ENSG00000113569.16	NUP155	1484.8762305950925	1321.9078884268365	1228.0778283757638	477.0875794869543	597.5101808072914	542.2747238237367	585.1485221723493	685.1095357303981	839.6121705119103	848.1692527121436	857.627497803575	847.4559345387183	867.8226776973773	821.6815577828943	905.3401683284212	1086.7513116221548	874.7010976172803	1223.104732159336	1078.1422929727537	995.6787873029105	1084.564451908632
ENSG00000113575.12	PPP2CA	884.1663898771072	792.6406690376359	998.6845498040267	681.159723313744	624.1234216191103	607.4128287875488	678.211359032004	787.2261331969886	303.5936710971178	308.921362313432	293.9637234038369	815.0447964348754	766.3071884843301	665.3834353785394	500.79023422117746	592.4389204441318	588.4900610834975	705.6730107454547	585.9285444973306	590.1805715061606	593.0059035520837
ENSG00000113578.18	FGF1	82.85652975420487	68.0486424928972	60.83357663780873	527.6459934980959	613.8215219500191	499.93495559725875	183.57600695603116	187.52320625682984	772.9476848704066	843.8028730328018	717.6447723731765	84.84092033064785	131.16160553190176	74.12996662606547	334.7118402192564	318.91122011485356	272.15154701984267	74.18375934249195	72.6078599809372	64.2373411163168	47.95693154698033
ENSG00000113580.15	NR3C1	208.231541882278	178.94272655539635	157.15340631433924	278.5308990068346	351.12308038819276	352.5599931166336	351.85401333239304	266.43148611737706	497.2810280285134	445.370727292863	577.6620469427779	105.81283322136979	100.61712205186984	83.06128790631432	465.8711872771838	456.28836108740586	419.7761869162149	266.13423664118983	197.56092134348032	210.7787755379145	227.79542484815659
ENSG00000113583.8	C5orf15	1757.430604786556	1673.4925413068054	1940.3376215101077	2325.6870445125137	1976.2477531873342	2013.581669693845	2057.5810779655158	1800.9654462289598	2125.1556976798242	1825.14670596487	2219.192807156585	1651.0615057604728	1775.1735104865606	1737.1419890084017	1929.9161067095038	1846.0053318186715	1968.3285319516297	2392.4262387953654	2267.72920824183	2284.440443449016	2235.53080903616
ENSG00000113593.12	PPWD1	400.1098213130682	321.3408117720146	349.79306566740024	297.8350207201796	228.35877599818892	184.0151465227695	197.5991741540613	182.88154273562117	227.9204711797353	240.1508823637987	226.77201519724562	318.3917684318694	455.4721507169465	357.25285120995403	361.1140464452028	301.7390774932845	286.2110365337829	254.07937574803492	216.97930250117284	194.7194402588353	258.2296314068172
ENSG00000113594.10	LIFR	9791.243338454131	9127.339214371379	9349.36030952323	4666.081991282814	4751.75122236833	4461.960190021136	3461.1726311501707	3443.1860000325837	2853.9606825984247	2658.033629799317	2960.168033768161	9979.770729680364	8718.653299226757	9356.452173188696	7166.069780164945	6716.7609282651465	6739.516723432341	4511.299865015291	4434.145123487003	3841.192257064756	3826.409788238873
ENSG00000113595.15	TRIM23	1226.4946838615851	1091.2985999786847	1254.6925181548052	1252.9294235851999	1081.699465254579	1048.7234899173766	971.4230368089982	835.4994338175587	674.752699263327	710.628292812877	793.2354441055917	919.904360888485	917.2328715621348	837.7579360873423	897.6750116821787	965.3197316553452	792.3526590356305	778.9294730961655	780.9566335158944	759.8073003914346	687.0752692788528
ENSG00000113597.18	TRAPPC13	706.460937904273	650.2425838210178	712.2597931343439	526.7267496069843	417.2269365981948	452.7098294984949	506.1088525107248	483.6613389099423	454.9400709318827	478.1185748879265	493.6724116845388	524.2978222680484	476.13459542402694	485.8638776455375	498.2351820057633	495.5389727938494	504.1331239998562	625.9254694522758	536.1161754406411	469.7355569130666	554.2714588410612
ENSG00000113615.13	SEC24A	1465.252315653307	1295.4445274573764	1462.5405716673183	1275.9105208629917	1065.3881241118513	1266.1219152341	939.5522022680206	825.2877740708997	1473.8256555337825	1496.5766350944	1535.143888886704	1212.5578725908322	1110.3818112152778	1143.209123871853	1452.9730264988584	1682.8699769137656	1504.3653779916028	1446.583307178593	1264.7276075749296	1495.5255978642506	1283.7701675653195
ENSG00000113621.15	TXNDC15	732.6261578266535	725.8521865909036	629.8809914373113	846.6236237138438	891.1143213763913	835.3961961608917	1290.1313822187744	1075.9376042161673	1054.9204417054152	1080.6789706370942	979.8790780127897	942.7828113147272	832.7863584114584	792.2081975580732	726.4865132494292	834.0754987619247	819.4673888125152	740.9102964331383	689.7746698189035	687.5402916355782	710.1314863687472
ENSG00000113638.14	TTC33	1471.7936206339023	1168.1683627947355	1375.0923052504684	1239.140765218525	1140.0768967127628	1150.5017789233332	1109.1050420260215	965.4660124114012	480.16447090434355	609.1099652681803	552.4651563653063	1226.8569041072335	1144.5197633400194	1153.9267094081515	836.3537585122385	748.2147856540795	800.3866530435964	1248.141750937427	1171.8570889946611	1061.9235453291121	1371.3837925069183
ENSG00000113643.9	RARS1	1242.847946313073	1238.7373253799622	1328.1997565921574	1907.4310740567057	1615.6812647691413	1763.6141918952158	1684.054897145258	1618.0839034933388	1541.3910126028738	1643.9419492721856	1544.4760705820638	1673.9399561867149	1738.3404568782869	1802.3406343542183	1657.377203731992	1708.6281908461192	1703.2067296887572	1958.4512466417873	1674.20216676975	1926.1165250345616	2044.6253315318345
ENSG00000113645.15	WWC1	629.0554956338975	554.4704203124958	475.26231748288075	1003.8143290939387	1232.7939937345839	946.9452009114201	520.1320197087549	610.8429193910596	3528.7133818617517	3651.385006849576	2784.7230178953946	726.3908010331871	699.8280185572019	640.3757357938426	775.8841894141032	803.4109583662657	596.5240550914633	543.3960371837535	649.2493526202409	589.1768630512182	418.7009023524821
ENSG00000113648.17	MACROH2A1	3499.5981646183895	3646.903173600824	3767.8796530042787	3645.721272148865	3662.3253323619324	3912.357429388971	4623.820675205035	4058.670582944852	3995.364781352277	3661.2093611280948	3809.396568045912	3532.8140533188866	4092.960786324277	3620.7576470128843	3702.2706601351333	3748.4334179653556	4007.9587607239564	3851.064406867113	3914.070219437499	3868.2923853482025	4631.532889017985
ENSG00000113649.14	TCERG1	1028.0750994501998	1039.6320380859295	945.4551702459441	258.307533402378	376.0193379218299	205.99925694805611	520.1320197087549	458.59635589541557	377.4651281593245	431.1799933350022	403.15024923954775	811.231721363835	652.2145590147991	825.2540862949938	520.3789678726861	360.6149950529498	451.9121629480783	625.9254694522758	698.2174442352915	722.670087558564	566.2606917278063
ENSG00000113657.13	DPYSL3	29410.79741025243	29216.810670330033	28598.117850669878	15432.266443982639	16027.180410188681	15303.383534935632	29901.216966345215	32564.05459939147	7197.061834999626	7755.781905430862	6980.471908129207	21606.789890050157	21596.746554704918	22179.150135241973	13205.36153333224	13752.433076645146	14175.982427055716	17517.567471737693	16220.258208764717	17460.51228217886	16293.367493086567
ENSG00000113658.18	SMAD5	3874.632983505843	3401.1719645986955	3604.3894157901677	2364.2952879392033	2258.6915024482523	2410.9241099730993	1769.468733715078	1845.525416032563	2302.6273689146383	2641.6597060017857	2441.2987315061505	2611.0031548948814	2342.941556350683	2593.6556997842663	2215.230270764086	2292.4810399794665	2556.8185930351274	3284.485944888831	2902.625844354211	2804.3614231092056	2767.6682994709226
ENSG00000113712.19	CSNK1A1	2394.1176228978143	2369.1008867897544	2429.5409669724863	2350.5066295725283	2323.0783753800724	2457.335009759816	2701.371935693264	2343.1117455061312	1995.4302121071687	2320.730799570164	2227.5917706824084	2733.974825935933	2724.747599851082	3005.3896108037384	2294.4368894419254	2396.740477324707	2412.206700891742	2666.9061483625856	2564.914867698689	2503.2488866264703	2562.9290917126605
ENSG00000113716.13	HMGXB3	250.7500242561463	265.893769740765	273.7510948701393	416.41748267358446	433.5382777409226	324.8762985070134	270.2646769074903	301.70812887856283	745.92154204277	766.2996337244849	600.0592830116417	377.4944320329949	344.97298989212516	351.00092631377987	374.74099159407837	495.5389727938494	402.7039496492875	381.11906362205235	467.72970266789787	416.5390088011168	384.5777010594384
ENSG00000113719.17	ERGIC1	1554.650150388107	1670.972221214476	1688.1317516991924	4088.796827664688	4357.70356002559	4742.054041365529	2432.382092167413	2675.454853624671	5621.437708148413	5061.7256432769755	5279.215185065096	1732.0893510200801	1772.4784090030284	1921.127207381528	2825.0360661762684	3087.3059270349477	3111.16417958477	2374.8075959515236	2028.7986922580478	2365.7408282993547	2356.3453865872066
ENSG00000113721.14	PDGFRB	190.78806193402437	196.58496720170305	125.46925181548052	113.9862424978465	141.6511204500044	96.89293113367067	172.1025065212792	284.9981402022117	744.1197991875944	635.3082433442311	709.2458088473526	61.96246990440573	70.97100573301533	48.2291349133438	132.86271520153687	147.1897938991632	119.5056608684918	357.0093418357425	530.2062333491695	409.5130496165196	317.2535471569468
ENSG00000113732.9	ATP6V0E1	404.47069130013165	394.43009444957084	448.6476277038394	2879.071866961736	2869.9375494809983	3398.5806264869025	1510.6775572423396	1259.7474796560302	3694.473724537923	3496.378528232942	4048.3004194471255	872.2409225004807	959.4561281374731	906.5291099452584	1642.046890439507	1756.4648738633473	1842.7973755771636	1465.129247014216	1283.3017112909833	1408.2029622842574	1788.2401974922088
ENSG00000113734.18	BNIP1	158.08153703104875	138.61760507812394	169.82706811388272	165.46390040009976	114.17938799909446	122.94817311919556	196.3243407724222	142.9632364532267	106.30282845537062	105.88470722403852	127.85088922643065	167.7753031257755	216.50648584375563	192.9165396533752	145.63797627860774	141.05688582003137	186.79036068520568	101.07537210414527	124.1087839209043	125.46355686780625	166.92701173083537
ENSG00000113739.11	STC2	681.3859354786584	740.9741071448807	659.0304135762613	290.48106959128626	255.8305084490989	245.89634623839112	656.5391915441392	600.6312596444005	372.960771021385	414.8060695374705	355.55612259321225	1555.7346289844638	1592.8049767675466	1564.7674882995987	455.6509784155271	461.1946875507113	329.39375432659926	541.5414432001912	558.06738892325	548.0248163985777	539.5154799035287
ENSG00000113742.14	CPEB4	3028.624206015541	2565.6858539914574	2979.5778890726738	1810.9104654899809	1811.4173584818745	1832.823428419266	1715.9257316862356	1762.903805355049	855.8278562084922	944.229605657663	854.827843294967	1517.6038782740604	1186.7430199153575	1500.461975081807	1731.4737179790031	1707.401609230293	1876.9418501110183	1856.4485775458609	1606.6599714386455	1525.6368515125241	1362.1613056709605
ENSG00000113749.8	HRH2	14.172827457956096	10.081280369318105	2.5347323599086975	22.06185338667997	2.5754749172728073	16.284526240953053	1.2748333816391053	0	2.7026142827636597	34.93103743473436	19.597581560255794	9.532687677600881	5.390202967064456	12.503849792348392	7.6651566462425125	0	3.0127477529871882	10.200266909592642	11.819884182943268	16.0593352790792	13.833730253936634
ENSG00000113758.14	DBN1	4720.641760996145	4622.267049332351	4581.52874053497	4026.2882430690943	4086.4202020728544	4128.127402081599	6627.858751141708	6582.807205778121	4349.407252394317	3784.5595870695	3723.540496448601	6595.6666041320495	6388.288883132557	6497.536231381039	3845.353584198327	3611.0562769928033	3523.910621744015	3926.1754632013863	4759.191938517943	4859.956338831343	4300.4456116071015
ENSG00000113761.12	ZNF346	423.0043887451512	342.76353255681556	404.2898114054372	554.3040663403342	544.2836991836533	574.0295499935951	490.81085193105554	385.2580722603187	397.28429956625797	298.0054131150775	386.3523221879	470.91477127348355	503.0856102593492	471.57376359713936	367.9275190196406	345.8960156630335	334.4150005815779	407.08337939192455	416.2287787279308	385.4240466979008	446.3683628603554
ENSG00000113763.12	UNC5A	101.39022719922437	113.41440415482867	69.70513989748918	10.11168280222832	24.89625753363714	21.169884113238968	12.748333816391053	8.354994338175587	1.8017428551757733	4.366379679341795	8.398963525823913	22.878450426242114	26.05264767414487	23.221435328647015	2.555052215414171	8.586071310784519	4.016997003982918	33.38269170412138	8.442774416388048	36.133504377928205	22.133968406298614
ENSG00000113790.11	EHHADH	139.54783958602926	120.97536443181725	128.0039841753892	80.89346241782656	102.16050505182136	70.83768914814578	163.17867284980548	118.82658614294168	105.40195702778273	104.79311230420306	123.18479837875071	53.38305099456494	45.81672522004787	62.51924896174196	45.13925580565035	56.42275432801255	77.32719232667117	115.91212397264367	141.8386101953192	85.31521867010825	96.83611177755644
ENSG00000113805.9	CNTN3	294.35872412678043	262.1132896022707	239.5322080113719	65.26631626892825	109.88692980363979	54.55316290719273	103.26150391276752	46.4166352120866	49.54792851733376	61.12931551078512	59.725962850303375	267.86852374058475	223.69342313317492	234.0006175425199	45.13925580565035	74.82147856540794	53.22521030277366	163.20427055348227	98.78046067174016	143.53030905677036	106.05859861351419
ENSG00000113810.16	SMC4	3131.104650711531	2771.091941516314	2794.542426799339	224.29550943124636	212.04743485546115	102.59251531800423	679.486192413643	579.2796074468407	890.9618418844199	1022.8244398858153	902.4219699413026	789.306539705353	742.9496422937175	706.4675132676841	914.7086931182731	630.462950534749	636.6940251312925	1251.8509389045516	1627.7669074796156	1125.1571779904864	940.6936572676912
ENSG00000113811.12	SELENOK	1427.0947032665022	1468.0864537819489	1496.7594585260858	1572.8262976920596	1299.7563415836769	1677.3062028181646	1932.6474065648836	1748.9788147914228	1508.0587697821222	1404.8826618282224	1676.9930506561743	1552.8748226811836	1736.5437225559322	1881.829393748433	1387.3933529698947	1454.7257963700629	1432.0594319199101	1279.669848657986	1084.8965125058642	1045.8642100500329	1305.9041359716182
ENSG00000113812.14	ACTR8	1343.1479560155315	1291.6640473188822	1129.2232663393247	859.4930381894071	740.8782845354776	839.4673277211299	852.8635323165614	730.597838238243	565.7472565251928	852.5356323914854	790.4357895969837	1086.7263952465005	1185.8446527541803	1046.7508540451654	883.1963824614984	780.1059076655648	591.5028088364846	973.6618413702068	912.6639144115479	884.2671488042985	845.7020428573262
ENSG00000113838.13	TBCCD1	337.9674239974146	301.1782510333784	250.93850363096104	387.00167815801115	449.84961888365035	463.2947715551144	318.7083454097763	299.8514634700794	324.31371393163914	285.9978689968875	404.08346740908377	284.0740927925063	334.19258395799625	288.4816773520379	362.81741458881226	355.70866858964433	334.4150005815779	276.3345035507825	325.04681503093985	332.22749858595097	316.331298473351
ENSG00000113845.10	TIMMDC1	610.5217981888779	617.4784226207339	743.9439476332027	1232.7060579807433	1260.2657261854938	1230.2959575040031	1174.1215444896159	959.8960161859508	1115.2788273538035	1182.1972981817908	1187.0535116497795	664.4283311287815	826.4977882832166	812.7502365026455	987.1018392216747	1005.796924977615	1093.6274343343493	1055.2639766469479	1019.8871494996762	1017.7603733116443	1290.22590835049
ENSG00000113851.16	CRBN	1342.0577385187657	1258.8998861185983	1382.6965023301943	1047.018791976187	1046.5013080518509	954.2732377198489	1587.167560140686	1066.65427717375	699.9770992357879	727.0022166104088	751.2406264764721	1065.7544823557785	1287.3601419672275	1094.9799889585092	740.1134583983048	808.3172848295711	726.0722084699124	954.1886045428026	891.5569783705779	952.5193237403851	1032.9185256272688
ENSG00000113916.18	BCL6	73.04457228331218	79.39008290838008	57.03147809794569	138.80582755786148	126.19827094636757	140.86115198424392	104.53633729440664	102.1165974665905	529.7123994216773	375.5086524233943	377.953358662076	148.70992777057376	135.6534413377888	122.35910153940927	143.08292406319356	153.322701978295	192.81585619118005	47.29214658083862	86.96057648879689	68.2521749360866	62.71291048451274
ENSG00000113924.12	HGD	2.180434993531707	2.520320092329526	3.802098539863046	205.91063160901305	125.33977930727663	184.82937283481715	300.8606780668288	226.51317983498257	498.1818994561013	438.82115777385036	502.07137521036276	23.831719194002204	29.646116318854506	39.29781363309495	17.033681436094472	12.265816158263599	3.0127477529871882	30.600800728777926	11.819884182943268	29.107545193331053	19.367222355511288
ENSG00000113966.11	ARL6	739.1674628072486	635.1206632670406	666.6346106559874	626.9243337381558	581.1988396645636	609.0412814116441	395.1983483081226	527.2929760093037	281.9727568350085	315.47093183244465	345.2907227283164	466.14842743468313	561.4794757358808	419.772100171696	401.1431978200248	510.25795218376567	466.9759017130142	705.6730107454547	726.922877251011	552.0396502183476	630.8180995795105
ENSG00000113971.21	NPHP3	32.7065249029756	18.902400692471446	38.02098539863046	22.981097277791637	36.91514048091024	44.7824471626209	19.12250072458658	15.781655972109442	50.448799944921646	54.579745991772434	30.79619959468768	27.644794265042556	25.15428051296746	53.587927681493106	43.435887662040905	35.570866858964436	25.106231274893236	63.056195441118156	72.6078599809372	40.148338197698	45.190185496193
ENSG00000114019.15	AMOTL2	650.8598455692145	574.632981051132	581.721076599046	602.1047486781408	629.2743714536559	543.903176447832	442.3671834287695	514.2963181499194	1463.0151984027277	1411.432231347235	1376.4968000655856	903.6987918365636	870.5177791809095	883.3076746166114	546.7811740986325	555.641471969341	558.3625835536255	749.2559693591686	879.7370941876346	879.2486065295863	730.4209574078543
ENSG00000114021.12	NIT2	199.5098019081512	241.9507288636345	230.66064475169145	305.1889718490729	311.6324649900097	309.40599857810804	281.73817734224224	224.65651442649911	352.24072818686363	198.67027541005166	265.9671783177572	211.62566644273957	216.50648584375563	226.85556051832083	235.91648788990844	343.44285243138074	320.3555110676377	306.93530427956046	331.80103456405027	320.18299712664157	424.23439445405677
ENSG00000114023.16	FAM162A	404.47069130013165	417.1129752805366	446.11289534393075	852.1390870605138	745.1707427309323	901.3485274367515	1537.449058256761	1228.1841677118114	578.3594565114232	647.315787462421	597.2596285030337	2099.097826607714	2298.023198291813	1904.1576969490552	483.756552785083	674.619888704498	513.1713672588178	887.4232211345599	780.1123560742557	723.6737960135065	867.8360112636249
ENSG00000114026.22	OGG1	308.5315515847365	297.3977708948841	339.65413622776543	478.9260672691777	445.55716068819567	437.2395295695895	550.7280208680935	517.0813162626447	554.0359279665503	522.8739666011799	658.8520276924091	389.88692601387606	490.50847000286547	442.993535500343	552.7429626012656	699.1515210210251	561.3753313066128	400.5923004494565	347.84230595518756	427.5798018054837	574.5609298801681
ENSG00000114030.13	KPNA1	2808.4002716688387	2902.1485863174494	2836.365510737832	3461.872493926532	3690.655556451933	3604.5798834349584	2868.375108687987	2873.18971962816	3025.1262538401234	2910.192056281306	2926.5721796648654	2787.3578769304977	2748.1051460416948	2831.2288458388857	3589.84836265691	3566.899338823054	3695.6372436642846	3820.4636061383353	3366.1341598139147	3469.82012873605	3232.4816360031937
ENSG00000114054.14	PCCB	1041.15770941139	969.0630755007028	1089.93491476074	1236.38303354519	1224.2090773436744	1231.9244101280985	1190.6943784509242	1064.7976117652665	1292.7504985886173	1244.4182086124115	1321.4369280629621	1079.1002451044199	1193.0315900435994	1225.3772796501423	983.6951029344558	937.1083544913389	1028.351233019627	842.9129655290648	1005.5344329918165	942.4822391909606	1009.8623085373742
ENSG00000114062.22	UBE3A	4083.9547428848873	3907.7563031569302	3969.39087561702	1986.486048692309	2044.0685926755182	1965.5423172830335	2074.153911926824	2267.916796462551	1856.6960122586343	1941.9473623872632	1744.1847588627656	2879.8249474032264	2766.9708564264206	2620.449663625013	2276.551523934026	2548.8365976871755	2403.1684576327807	2926.549306061307	2764.1643439254467	2653.8051548678377	2724.322611341921
ENSG00000114098.18	ARMC8	994.2783570504583	960.2419551775495	1044.3097322823833	838.3504286938388	783.8028664900244	793.8706542464614	1044.0885395624273	1089.8625947797932	679.2570564012665	647.315787462421	690.5814454566328	1004.745281219133	973.8300027163117	884.2008067446363	807.396500070878	1037.6880469891005	806.4121485495708	924.5151008058059	902.5325851118823	780.8851779452261	878.9029954667742
